a,b,winrate_a_vs_b,matches,ci_low,ci_high
Death & Taxes,Mystic Forge Combo,1.0,2,0.16,1.0
Death & Taxes,Domain Beanstalk,1.0,2,0.16,1.0
Death & Taxes,Affinity,1.0,1,0.02,1.0
Death & Taxes,Reanimator,0.5,2,0.01,0.99
Death & Taxes,The EPIC Storm,1.0,1,0.02,1.0
Death & Taxes,Cradle Control,0.5,2,0.01,0.99
Death & Taxes,Ruby Storm,1.0,1,0.02,1.0
Death & Taxes,Bant Beanstalk,0.0,2,0.0,0.84
Death & Taxes,Boros Energy,0.5,2,0.01,0.99
Death & Taxes,Mardu Ocelot,0.0,1,0.0,0.98
Death & Taxes,Cephalid Breakfast,0.0,1,0.0,0.98
Death & Taxes,Mono Black Helm,1.0,2,0.16,1.0
Death & Taxes,Maverick,1.0,1,0.02,1.0
Painter Grindstone,Dimir Tempo,0.67,3,0.09,0.99
Painter Grindstone,Aluren,0.33,3,0.01,0.91
Painter Grindstone,Izzet Cutter,0.5,4,0.07,0.93
Painter Grindstone,Painter Grindstone,0.5,2,0.01,0.99
Painter Grindstone,Lands.dec,0.33,3,0.01,0.91
Painter Grindstone,Mono Red Prison,0.0,1,0.0,0.98
Painter Grindstone,UWx Stoneblade,1.0,1,0.02,1.0
Painter Grindstone,Oops! All Spells,0.17,6,0.0,0.64
Painter Grindstone,Doomsday,1.0,1,0.02,1.0
Painter Grindstone,UWx Control,1.0,3,0.29,1.0
Painter Grindstone,Mystic Forge Combo,0.5,2,0.01,0.99
Painter Grindstone,Domain Beanstalk,1.0,2,0.16,1.0
Painter Grindstone,Sneak and Show,0.0,1,0.0,0.98
Painter Grindstone,The EPIC Storm,1.0,1,0.02,1.0
Painter Grindstone,Cradle Control,0.67,3,0.09,0.99
Painter Grindstone,Ruby Storm,0.0,1,0.0,0.98
Painter Grindstone,Mardu Ocelot,0.5,2,0.01,0.99
Painter Grindstone,UR Tempo,0.0,1,0.0,0.98
Painter Grindstone,GWx Depths,1.0,1,0.02,1.0
Lands.dec,Dimir Tempo,0.89,9,0.52,1.0
Lands.dec,Eldrazi Stompy,0.67,3,0.09,0.99
Lands.dec,Aluren,0.0,1,0.0,0.98
Lands.dec,Izzet Cutter,0.0,2,0.0,0.84
Lands.dec,Death & Taxes,0.33,3,0.01,0.91
Lands.dec,Painter Grindstone,0.67,3,0.09,0.99
Lands.dec,Mono Red Prison,0.0,2,0.0,0.84
Lands.dec,UWx Stoneblade,0.0,1,0.0,0.98
Lands.dec,Oops! All Spells,1.0,2,0.16,1.0
Lands.dec,UWx Control,0.0,1,0.0,0.98
Lands.dec,Mystic Forge Combo,1.0,1,0.02,1.0
Lands.dec,Affinity,0.5,2,0.01,0.99
Lands.dec,Sneak and Show,0.0,1,0.0,0.98
Lands.dec,Reanimator,0.0,1,0.0,0.98
Lands.dec,Bant Beanstalk,0.0,1,0.0,0.98
Lands.dec,Boros Energy,0.0,2,0.0,0.84
Lands.dec,Mardu Ocelot,1.0,1,0.02,1.0
Lands.dec,Goblins,1.0,1,0.02,1.0
Lands.dec,UR Tempo,1.0,1,0.02,1.0
Lands.dec,Mono Black Helm,1.0,1,0.02,1.0
Lands.dec,Blue Cloudpost,1.0,1,0.02,1.0
Mono Red Prison,Dimir Tempo,0.83,6,0.36,1.0
Mono Red Prison,Eldrazi Stompy,1.0,2,0.16,1.0
Mono Red Prison,Aluren,0.0,3,0.0,0.71
Mono Red Prison,Izzet Cutter,0.0,1,0.0,0.98
Mono Red Prison,Death & Taxes,0.0,3,0.0,0.71
Mono Red Prison,Painter Grindstone,1.0,1,0.02,1.0
Mono Red Prison,Lands.dec,1.0,2,0.16,1.0
Mono Red Prison,Oops! All Spells,0.5,2,0.01,0.99
Mono Red Prison,Doomsday,0.5,2,0.01,0.99
Mono Red Prison,UWx Control,1.0,1,0.02,1.0
Mono Red Prison,Cradle Control,0.0,1,0.0,0.98
Mono Red Prison,Ruby Storm,0.0,1,0.0,0.98
Mono Red Prison,Bant Beanstalk,1.0,1,0.02,1.0
Mono Red Prison,Show and Tell,0.0,4,0.0,0.6
Mono Red Prison,Burn,1.0,1,0.02,1.0
Mono Red Prison,Rakdos Moonshadow,1.0,1,0.02,1.0
Mono Red Prison,Mono Black,0.0,1,0.0,0.98
Mono Red Prison,Mono Black Helm,1.0,1,0.02,1.0
UWx Stoneblade,Dimir Tempo,0.4,5,0.05,0.85
UWx Stoneblade,Eldrazi Stompy,0.0,1,0.0,0.98
UWx Stoneblade,Aluren,0.5,4,0.07,0.93
UWx Stoneblade,Izzet Cutter,0.5,2,0.01,0.99
UWx Stoneblade,Death & Taxes,0.0,2,0.0,0.84
UWx Stoneblade,Painter Grindstone,0.0,1,0.0,0.98
UWx Stoneblade,Lands.dec,1.0,1,0.02,1.0
UWx Stoneblade,Oops! All Spells,1.0,1,0.02,1.0
UWx Stoneblade,Doomsday,1.0,2,0.16,1.0
UWx Stoneblade,Mystic Forge Combo,1.0,1,0.02,1.0
UWx Stoneblade,Domain Beanstalk,0.0,1,0.0,0.98
UWx Stoneblade,Sneak and Show,1.0,1,0.02,1.0
UWx Stoneblade,Reanimator,0.0,1,0.0,0.98
UWx Stoneblade,The EPIC Storm,1.0,1,0.02,1.0
UWx Stoneblade,Bant Beanstalk,1.0,2,0.16,1.0
UWx Stoneblade,Boros Energy,1.0,1,0.02,1.0
UWx Stoneblade,Show and Tell,0.5,2,0.01,0.99
UWx Stoneblade,Mardu Ocelot,0.0,1,0.0,0.98
UWx Stoneblade,Burn,1.0,1,0.02,1.0
UWx Stoneblade,GWx Depths,1.0,1,0.02,1.0
UWx Stoneblade,Blue Cloudpost,1.0,1,0.02,1.0
Oops! All Spells,Dimir Tempo,0.5,4,0.07,0.93
Oops! All Spells,Eldrazi Stompy,0.5,2,0.01,0.99
Oops! All Spells,Aluren,0.0,1,0.0,0.98
Oops! All Spells,Izzet Cutter,0.33,3,0.01,0.91
Oops! All Spells,Death & Taxes,1.0,1,0.02,1.0
Oops! All Spells,Painter Grindstone,0.83,6,0.36,1.0
Oops! All Spells,Lands.dec,0.0,2,0.0,0.84
Oops! All Spells,Mono Red Prison,0.5,2,0.01,0.99
Oops! All Spells,UWx Stoneblade,0.0,1,0.0,0.98
Oops! All Spells,Oops! All Spells,0.5,2,0.01,0.99
Oops! All Spells,Doomsday,0.5,2,0.01,0.99
Oops! All Spells,UWx Control,1.0,1,0.02,1.0
Oops! All Spells,Affinity,0.0,1,0.0,0.98
Oops! All Spells,Sneak and Show,1.0,1,0.02,1.0
Oops! All Spells,Reanimator,0.0,1,0.0,0.98
Oops! All Spells,The EPIC Storm,0.0,1,0.0,0.98
Oops! All Spells,Ruby Storm,1.0,1,0.02,1.0
Oops! All Spells,Show and Tell,0.0,1,0.0,0.98
Oops! All Spells,Cephalid Breakfast,0.0,1,0.0,0.98
Oops! All Spells,GWx Depths,0.0,1,0.0,0.98
Oops! All Spells,Rakdos Moonshadow,0.0,1,0.0,0.98
Oops! All Spells,Maverick,0.0,1,0.0,0.98
Doomsday,Dimir Tempo,0.33,3,0.01,0.91
Doomsday,Eldrazi Stompy,0.0,3,0.0,0.71
Doomsday,Aluren,1.0,2,0.16,1.0
Doomsday,Izzet Cutter,0.0,2,0.0,0.84
Doomsday,Death & Taxes,0.0,2,0.0,0.84
Doomsday,Painter Grindstone,0.0,1,0.0,0.98
Doomsday,Mono Red Prison,0.5,2,0.01,0.99
Doomsday,UWx Stoneblade,0.0,2,0.0,0.84
Doomsday,Oops! All Spells,0.5,2,0.01,0.99
Doomsday,Doomsday,0.5,2,0.01,0.99
Doomsday,UWx Control,1.0,1,0.02,1.0
Doomsday,Mystic Forge Combo,1.0,2,0.16,1.0
Doomsday,Domain Beanstalk,1.0,1,0.02,1.0
Doomsday,Sneak and Show,0.0,1,0.0,0.98
Doomsday,Reanimator,1.0,1,0.02,1.0
Doomsday,Show and Tell,1.0,1,0.02,1.0
Doomsday,Goblins,1.0,1,0.02,1.0
Doomsday,Cephalid Breakfast,0.0,1,0.0,0.98
Doomsday,UR Tempo,1.0,2,0.16,1.0
Doomsday,Rakdos Moonshadow,1.0,1,0.02,1.0
Doomsday,Maverick,1.0,1,0.02,1.0
Doomsday,Blue Cloudpost,1.0,1,0.02,1.0
UWx Control,Dimir Tempo,0.0,2,0.0,0.84
UWx Control,Eldrazi Stompy,0.0,1,0.0,0.98
UWx Control,Aluren,1.0,1,0.02,1.0
UWx Control,Izzet Cutter,0.0,1,0.0,0.98
UWx Control,Painter Grindstone,0.0,3,0.0,0.71
UWx Control,Lands.dec,1.0,1,0.02,1.0
UWx Control,Mono Red Prison,0.0,1,0.0,0.98
UWx Control,Oops! All Spells,0.0,1,0.0,0.98
UWx Control,Doomsday,0.0,1,0.0,0.98
UWx Control,Mystic Forge Combo,0.5,2,0.01,0.99
UWx Control,Domain Beanstalk,1.0,2,0.16,1.0
UWx Control,Sneak and Show,0.0,1,0.0,0.98
UWx Control,The EPIC Storm,0.33,3,0.01,0.91
UWx Control,Ruby Storm,0.0,1,0.0,0.98
UWx Control,Bant Beanstalk,0.0,1,0.0,0.98
UWx Control,Boros Energy,0.0,1,0.0,0.98
UWx Control,Show and Tell,0.5,2,0.01,0.99
UWx Control,Mardu Ocelot,1.0,1,0.02,1.0
UWx Control,Goblins,1.0,1,0.02,1.0
UWx Control,Burn,0.0,1,0.0,0.98
UWx Control,Cephalid Breakfast,0.0,1,0.0,0.98
UWx Control,Grixis Tempo,0.0,1,0.0,0.98
UWx Control,GWx Depths,0.5,2,0.01,0.99
UWx Control,Mono Black,0.0,1,0.0,0.98
Mystic Forge Combo,Dimir Tempo,0.0,1,0.0,0.98
Mystic Forge Combo,Eldrazi Stompy,0.5,2,0.01,0.99
Mystic Forge Combo,Aluren,0.5,2,0.01,0.99
Mystic Forge Combo,Izzet Cutter,0.0,2,0.0,0.84
Mystic Forge Combo,Death & Taxes,0.0,2,0.0,0.84
Mystic Forge Combo,Painter Grindstone,0.5,2,0.01,0.99
Mystic Forge Combo,Lands.dec,0.0,1,0.0,0.98
Mystic Forge Combo,UWx Stoneblade,0.0,1,0.0,0.98
Mystic Forge Combo,Doomsday,0.0,2,0.0,0.84
Mystic Forge Combo,UWx Control,0.5,2,0.01,0.99
Mystic Forge Combo,The EPIC Storm,0.5,2,0.01,0.99
Mystic Forge Combo,Cradle Control,1.0,1,0.02,1.0
Mystic Forge Combo,Ruby Storm,0.5,2,0.01,0.99
Mystic Forge Combo,Bant Beanstalk,0.0,1,0.0,0.98
Mystic Forge Combo,Mardu Ocelot,0.67,3,0.09,0.99
Mystic Forge Combo,Grixis Tempo,1.0,1,0.02,1.0
Mystic Forge Combo,Rakdos Moonshadow,1.0,1,0.02,1.0
Mystic Forge Combo,Blue Cloudpost,1.0,1,0.02,1.0
Domain Beanstalk,Dimir Tempo,0.25,4,0.01,0.81
Domain Beanstalk,Eldrazi Stompy,1.0,2,0.16,1.0
Domain Beanstalk,Aluren,1.0,1,0.02,1.0
Domain Beanstalk,Izzet Cutter,0.17,6,0.0,0.64
Domain Beanstalk,Death & Taxes,0.0,2,0.0,0.84
Domain Beanstalk,Painter Grindstone,0.0,2,0.0,0.84
Domain Beanstalk,UWx Stoneblade,1.0,1,0.02,1.0
Domain Beanstalk,Doomsday,0.0,1,0.0,0.98
Domain Beanstalk,UWx Control,0.0,2,0.0,0.84
Domain Beanstalk,Domain Beanstalk,0.5,2,0.01,0.99
Domain Beanstalk,Reanimator,0.0,1,0.0,0.98
Domain Beanstalk,The EPIC Storm,1.0,1,0.02,1.0
Domain Beanstalk,Cradle Control,1.0,1,0.02,1.0
Domain Beanstalk,Show and Tell,1.0,2,0.16,1.0
Domain Beanstalk,GWx Depths,1.0,2,0.16,1.0
Affinity,Dimir Tempo,0.33,3,0.01,0.91
Affinity,Eldrazi Stompy,0.5,2,0.01,0.99
Affinity,Death & Taxes,0.0,1,0.0,0.98
Affinity,Lands.dec,0.5,2,0.01,0.99
Affinity,Oops! All Spells,1.0,1,0.02,1.0
Affinity,Sneak and Show,1.0,1,0.02,1.0
Affinity,Reanimator,0.0,1,0.0,0.98
Affinity,The EPIC Storm,1.0,1,0.02,1.0
Affinity,Cradle Control,0.0,2,0.0,0.84
Affinity,Ruby Storm,0.0,1,0.0,0.98
Affinity,Boros Energy,0.0,1,0.0,0.98
Affinity,Mardu Ocelot,0.5,2,0.01,0.99
Affinity,Goblins,0.0,2,0.0,0.84
Affinity,Burn,1.0,1,0.02,1.0
Affinity,Cephalid Breakfast,1.0,1,0.02,1.0
Affinity,UR Tempo,1.0,1,0.02,1.0
Affinity,Grixis Tempo,0.0,1,0.0,0.98
Affinity,Rakdos Moonshadow,1.0,1,0.02,1.0
Affinity,Mono Black,1.0,1,0.02,1.0
Affinity,Maverick,1.0,1,0.02,1.0
Sneak and Show,Dimir Tempo,0.0,2,0.0,0.84
Sneak and Show,Eldrazi Stompy,1.0,1,0.02,1.0
Sneak and Show,Aluren,0.67,3,0.09,0.99
Sneak and Show,Izzet Cutter,0.0,1,0.0,0.98
Sneak and Show,Painter Grindstone,1.0,1,0.02,1.0
Sneak and Show,Lands.dec,1.0,1,0.02,1.0
Sneak and Show,UWx Stoneblade,0.0,1,0.0,0.98
Sneak and Show,Oops! All Spells,0.0,1,0.0,0.98
Sneak and Show,Doomsday,1.0,1,0.02,1.0
Sneak and Show,UWx Control,1.0,1,0.02,1.0
Sneak and Show,Affinity,0.0,1,0.0,0.98
Sneak and Show,Sneak and Show,0.5,4,0.07,0.93
Sneak and Show,Reanimator,0.0,1,0.0,0.98
Sneak and Show,The EPIC Storm,1.0,1,0.02,1.0
Sneak and Show,Cradle Control,0.0,1,0.0,0.98
Sneak and Show,Ruby Storm,0.0,2,0.0,0.84
Sneak and Show,Bant Beanstalk,1.0,1,0.02,1.0
Sneak and Show,Goblins,1.0,1,0.02,1.0
Reanimator,Dimir Tempo,0.33,3,0.01,0.91
Reanimator,Eldrazi Stompy,1.0,2,0.16,1.0
Reanimator,Aluren,0.5,2,0.01,0.99
Reanimator,Izzet Cutter,0.0,1,0.0,0.98
Reanimator,Death & Taxes,0.5,2,0.01,0.99
Reanimator,Lands.dec,1.0,1,0.02,1.0
Reanimator,UWx Stoneblade,1.0,1,0.02,1.0
Reanimator,Oops! All Spells,1.0,1,0.02,1.0
Reanimator,Doomsday,0.0,1,0.0,0.98
Reanimator,Domain Beanstalk,1.0,1,0.02,1.0
Reanimator,Affinity,1.0,1,0.02,1.0
Reanimator,Sneak and Show,1.0,1,0.02,1.0
Reanimator,Cradle Control,1.0,1,0.02,1.0
Reanimator,Ruby Storm,0.0,1,0.0,0.98
Reanimator,Goblins,0.0,1,0.0,0.98
Reanimator,Cephalid Breakfast,0.0,1,0.0,0.98
Reanimator,Mono Black Helm,1.0,1,0.02,1.0
The EPIC Storm,Dimir Tempo,0.0,1,0.0,0.98
The EPIC Storm,Eldrazi Stompy,0.33,3,0.01,0.91
The EPIC Storm,Death & Taxes,0.0,1,0.0,0.98
The EPIC Storm,Painter Grindstone,0.0,1,0.0,0.98
The EPIC Storm,UWx Stoneblade,0.0,1,0.0,0.98
The EPIC Storm,Oops! All Spells,1.0,1,0.02,1.0
The EPIC Storm,UWx Control,0.67,3,0.09,0.99
The EPIC Storm,Mystic Forge Combo,0.5,2,0.01,0.99
The EPIC Storm,Domain Beanstalk,0.0,1,0.0,0.98
The EPIC Storm,Affinity,0.0,1,0.0,0.98
The EPIC Storm,Sneak and Show,0.0,1,0.0,0.98
The EPIC Storm,Cradle Control,1.0,1,0.02,1.0
The EPIC Storm,Ruby Storm,1.0,1,0.02,1.0
The EPIC Storm,Burn,1.0,2,0.16,1.0
The EPIC Storm,Rakdos Moonshadow,0.0,1,0.0,0.98
Cradle Control,Dimir Tempo,0.0,2,0.0,0.84
Cradle Control,Eldrazi Stompy,1.0,2,0.16,1.0
Cradle Control,Aluren,1.0,1,0.02,1.0
Cradle Control,Death & Taxes,0.5,2,0.01,0.99
Cradle Control,Painter Grindstone,0.33,3,0.01,0.91
Cradle Control,Mono Red Prison,1.0,1,0.02,1.0
Cradle Control,Mystic Forge Combo,0.0,1,0.0,0.98
Cradle Control,Domain Beanstalk,0.0,1,0.0,0.98
Cradle Control,Affinity,1.0,2,0.16,1.0
Cradle Control,Sneak and Show,1.0,1,0.02,1.0
Cradle Control,Reanimator,0.0,1,0.0,0.98
Cradle Control,The EPIC Storm,0.0,1,0.0,0.98
Cradle Control,Goblins,1.0,1,0.02,1.0
Cradle Control,Burn,1.0,1,0.02,1.0
Cradle Control,UR Tempo,0.0,1,0.0,0.98
Cradle Control,Rakdos Moonshadow,0.0,1,0.0,0.98
Ruby Storm,Dimir Tempo,0.5,2,0.01,0.99
Ruby Storm,Eldrazi Stompy,0.0,4,0.0,0.6
Ruby Storm,Izzet Cutter,1.0,1,0.02,1.0
Ruby Storm,Death & Taxes,0.0,1,0.0,0.98
Ruby Storm,Painter Grindstone,1.0,1,0.02,1.0
Ruby Storm,Mono Red Prison,1.0,1,0.02,1.0
Ruby Storm,Oops! All Spells,0.0,1,0.0,0.98
Ruby Storm,UWx Control,1.0,1,0.02,1.0
Ruby Storm,Mystic Forge Combo,0.5,2,0.01,0.99
Ruby Storm,Affinity,1.0,1,0.02,1.0
Ruby Storm,Sneak and Show,1.0,2,0.16,1.0
Ruby Storm,Reanimator,1.0,1,0.02,1.0
Ruby Storm,The EPIC Storm,0.0,1,0.0,0.98
Ruby Storm,Bant Beanstalk,1.0,1,0.02,1.0
Ruby Storm,Goblins,0.0,1,0.0,0.98
Ruby Storm,Cephalid Breakfast,1.0,1,0.02,1.0
Bant Beanstalk,Eldrazi Stompy,0.0,2,0.0,0.84
Bant Beanstalk,Izzet Cutter,0.67,3,0.09,0.99
Bant Beanstalk,Death & Taxes,1.0,2,0.16,1.0
Bant Beanstalk,Lands.dec,1.0,1,0.02,1.0
Bant Beanstalk,Mono Red Prison,0.0,1,0.0,0.98
Bant Beanstalk,UWx Stoneblade,0.0,2,0.0,0.84
Bant Beanstalk,UWx Control,1.0,1,0.02,1.0
Bant Beanstalk,Mystic Forge Combo,1.0,1,0.02,1.0
Bant Beanstalk,Sneak and Show,0.0,1,0.0,0.98
Bant Beanstalk,Ruby Storm,0.0,1,0.0,0.98
Bant Beanstalk,Boros Energy,0.0,1,0.0,0.98
Bant Beanstalk,Show and Tell,0.0,1,0.0,0.98
Bant Beanstalk,Grixis Tempo,1.0,1,0.02,1.0
Bant Beanstalk,Mono Black,1.0,1,0.02,1.0
Bant Beanstalk,Maverick,1.0,1,0.02,1.0
Boros Energy,Dimir Tempo,1.0,1,0.02,1.0
Boros Energy,Eldrazi Stompy,1.0,2,0.16,1.0
Boros Energy,Aluren,1.0,1,0.02,1.0
Boros Energy,Death & Taxes,0.5,2,0.01,0.99
Boros Energy,Lands.dec,1.0,2,0.16,1.0
Boros Energy,UWx Stoneblade,0.0,1,0.0,0.98
Boros Energy,UWx Control,1.0,1,0.02,1.0
Boros Energy,Affinity,1.0,1,0.02,1.0
Boros Energy,Bant Beanstalk,1.0,1,0.02,1.0
Boros Energy,Boros Energy,0.5,2,0.01,0.99
Boros Energy,Mardu Ocelot,1.0,1,0.02,1.0
Boros Energy,UR Tempo,1.0,1,0.02,1.0
Boros Energy,Grixis Tempo,0.0,1,0.0,0.98
Boros Energy,Mono Black Helm,1.0,1,0.02,1.0
Show and Tell,Mono Red Prison,1.0,4,0.4,1.0
Show and Tell,UWx Stoneblade,0.5,2,0.01,0.99
Show and Tell,Oops! All Spells,1.0,1,0.02,1.0
Show and Tell,Doomsday,0.0,1,0.0,0.98
Show and Tell,UWx Control,0.5,2,0.01,0.99
Show and Tell,Domain Beanstalk,0.0,2,0.0,0.84
Show and Tell,Bant Beanstalk,1.0,1,0.02,1.0
Show and Tell,Mardu Ocelot,1.0,1,0.02,1.0
Show and Tell,GWx Depths,0.67,3,0.09,0.99
Mardu Ocelot,Dimir Tempo,0.5,2,0.01,0.99
Mardu Ocelot,Izzet Cutter,0.5,2,0.01,0.99
Mardu Ocelot,Death & Taxes,1.0,1,0.02,1.0
Mardu Ocelot,Painter Grindstone,0.5,2,0.01,0.99
Mardu Ocelot,Lands.dec,0.0,1,0.0,0.98
Mardu Ocelot,UWx Stoneblade,1.0,1,0.02,1.0
Mardu Ocelot,UWx Control,0.0,1,0.0,0.98
Mardu Ocelot,Mystic Forge Combo,0.33,3,0.01,0.91
Mardu Ocelot,Affinity,0.5,2,0.01,0.99
Mardu Ocelot,Boros Energy,0.0,1,0.0,0.98
Mardu Ocelot,Show and Tell,0.0,1,0.0,0.98
Mardu Ocelot,Rakdos Moonshadow,1.0,1,0.02,1.0
Mardu Ocelot,Mono Black,1.0,1,0.02,1.0
Goblins,Dimir Tempo,1.0,1,0.02,1.0
Goblins,Aluren,0.5,2,0.01,0.99
Goblins,Lands.dec,0.0,1,0.0,0.98
Goblins,Doomsday,0.0,1,0.0,0.98
Goblins,UWx Control,0.0,1,0.0,0.98
Goblins,Affinity,1.0,2,0.16,1.0
Goblins,Sneak and Show,0.0,1,0.0,0.98
Goblins,Reanimator,1.0,1,0.02,1.0
Goblins,Cradle Control,0.0,1,0.0,0.98
