a,b,winrate_a_vs_b,matches,ci_low,ci_high
Esper Reanimator,4 Color Omnath,0.0,1,0.0,0.98
Esper Reanimator,Eldrazi Bloodchief Combo,0.0,1,0.0,0.98
Esper Reanimator,Living End,0.33,3,0.01,0.91
Esper Reanimator,Eldrazi Aggro,0.0,2,0.0,0.84
Esper Reanimator,4 Color Ritual,0.0,1,0.0,0.98
Esper Reanimator,Hollow One,1.0,1,0.02,1.0
Esper Reanimator,Dimir Control,0.0,1,0.0,0.98
Esper Reanimator,Kethis Combo,0.0,2,0.0,0.84
Jeskai Blink,Boros Energy,0.67,18,0.41,0.87
Jeskai Blink,Affinity,0.44,9,0.14,0.79
Jeskai Blink,Izzet Prowess,0.71,7,0.29,0.96
Jeskai Blink,Domain Aggro,0.71,7,0.29,0.96
Jeskai Blink,Ruby Storm,0.6,5,0.15,0.95
Jeskai Blink,Amulet Titan,0.67,9,0.3,0.93
Jeskai Blink,Golgari Yawgmoth,0.33,6,0.04,0.78
Jeskai Blink,Jeskai Control,0.2,5,0.01,0.72
Jeskai Blink,Eldrazi Tron,0.14,7,0.0,0.58
Jeskai Blink,Esper Reanimator,0.71,7,0.29,0.96
Jeskai Blink,Jeskai Blink,0.5,4,0.07,0.93
Jeskai Blink,Eldrazi Ramp,0.0,1,0.0,0.98
Jeskai Blink,Esper Phelia,0.2,5,0.01,0.72
Jeskai Blink,Azorius Control,0.2,5,0.01,0.72
Jeskai Blink,Simic Ritual,0.67,3,0.09,0.99
Jeskai Blink,Neoform,0.0,1,0.0,0.98
Jeskai Blink,Samwise Combo,0.0,2,0.0,0.84
Jeskai Blink,4 Color Omnath,0.0,1,0.0,0.98
Jeskai Blink,Eldrazi Bloodchief Combo,1.0,1,0.02,1.0
Jeskai Blink,Living End,0.0,1,0.0,0.98
Jeskai Blink,4 Color Ritual,1.0,2,0.16,1.0
Jeskai Blink,Hollow One,0.5,2,0.01,0.99
Jeskai Blink,Kethis Combo,1.0,1,0.02,1.0
Eldrazi Ramp,Boros Energy,0.53,17,0.28,0.77
Eldrazi Ramp,Affinity,0.58,12,0.28,0.85
Eldrazi Ramp,Izzet Prowess,0.8,5,0.28,0.99
Eldrazi Ramp,Domain Aggro,0.71,7,0.29,0.96
Eldrazi Ramp,Ruby Storm,0.25,4,0.01,0.81
Eldrazi Ramp,Amulet Titan,0.0,1,0.0,0.98
Eldrazi Ramp,Golgari Yawgmoth,0.57,7,0.18,0.9
Eldrazi Ramp,Jeskai Control,0.67,3,0.09,0.99
Eldrazi Ramp,Eldrazi Tron,0.6,5,0.15,0.95
Eldrazi Ramp,Esper Reanimator,0.5,2,0.01,0.99
Eldrazi Ramp,Jeskai Blink,1.0,1,0.02,1.0
Eldrazi Ramp,Eldrazi Ramp,0.5,2,0.01,0.99
Eldrazi Ramp,Esper Phelia,0.67,3,0.09,0.99
Eldrazi Ramp,Tameshi Belcher,1.0,2,0.16,1.0
Eldrazi Ramp,Azorius Control,0.5,2,0.01,0.99
Eldrazi Ramp,Simic Ritual,0.0,1,0.0,0.98
Eldrazi Ramp,Neoform,0.0,1,0.0,0.98
Eldrazi Ramp,Mill,1.0,1,0.02,1.0
Eldrazi Ramp,4 Color Omnath,0.5,2,0.01,0.99
Eldrazi Ramp,Grixis Reanimator,1.0,2,0.16,1.0
Eldrazi Ramp,Living End,0.0,1,0.0,0.98
Eldrazi Ramp,4 Color Ritual,1.0,1,0.02,1.0
Eldrazi Ramp,Dimir Frog,1.0,1,0.02,1.0
Eldrazi Ramp,Burn,1.0,2,0.16,1.0
Eldrazi Ramp,Dimir Control,1.0,2,0.16,1.0
Esper Phelia,Boros Energy,0.61,18,0.36,0.83
Esper Phelia,Affinity,0.5,6,0.12,0.88
Esper Phelia,Izzet Prowess,0.67,6,0.22,0.96
Esper Phelia,Domain Aggro,0.0,3,0.0,0.71
Esper Phelia,Ruby Storm,0.25,4,0.01,0.81
Esper Phelia,Amulet Titan,0.67,6,0.22,0.96
Esper Phelia,Golgari Yawgmoth,1.0,3,0.29,1.0
Esper Phelia,Jeskai Control,1.0,1,0.02,1.0
Esper Phelia,Eldrazi Tron,0.5,2,0.01,0.99
Esper Phelia,Esper Reanimator,0.67,3,0.09,0.99
Esper Phelia,Jeskai Blink,0.8,5,0.28,0.99
Esper Phelia,Eldrazi Ramp,0.33,3,0.01,0.91
Esper Phelia,Esper Phelia,0.5,2,0.01,0.99
Esper Phelia,Tameshi Belcher,0.0,2,0.0,0.84
Esper Phelia,Azorius Control,0.5,2,0.01,0.99
Esper Phelia,Simic Ritual,0.5,6,0.12,0.88
Esper Phelia,Neoform,1.0,2,0.16,1.0
Esper Phelia,Samwise Combo,1.0,1,0.02,1.0
Esper Phelia,4 Color Omnath,1.0,1,0.02,1.0
Esper Phelia,Living End,0.0,1,0.0,0.98
Esper Phelia,4 Color Ritual,1.0,1,0.02,1.0
Esper Phelia,Hollow One,1.0,1,0.02,1.0
Esper Phelia,Dimir Control,1.0,1,0.02,1.0
Tameshi Belcher,Boros Energy,0.7,10,0.35,0.93
Tameshi Belcher,Affinity,0.33,6,0.04,0.78
Tameshi Belcher,Izzet Prowess,0.4,5,0.05,0.85
Tameshi Belcher,Domain Aggro,0.0,1,0.0,0.98
Tameshi Belcher,Ruby Storm,1.0,4,0.4,1.0
Tameshi Belcher,Amulet Titan,1.0,5,0.48,1.0
Tameshi Belcher,Golgari Yawgmoth,0.75,8,0.35,0.97
Tameshi Belcher,Jeskai Control,0.86,7,0.42,1.0
Tameshi Belcher,Eldrazi Tron,1.0,2,0.16,1.0
Tameshi Belcher,Esper Reanimator,0.8,5,0.28,0.99
Tameshi Belcher,Eldrazi Ramp,0.0,2,0.0,0.84
Tameshi Belcher,Esper Phelia,1.0,2,0.16,1.0
Tameshi Belcher,Tameshi Belcher,0.5,6,0.12,0.88
Tameshi Belcher,Azorius Control,1.0,2,0.16,1.0
Tameshi Belcher,Simic Ritual,0.0,1,0.0,0.98
Tameshi Belcher,Neoform,1.0,2,0.16,1.0
Tameshi Belcher,Eldrazi Bloodchief Combo,0.5,2,0.01,0.99
Tameshi Belcher,Dimir Frog,0.0,1,0.0,0.98
Azorius Control,Boros Energy,0.42,12,0.15,0.72
Azorius Control,Affinity,0.5,4,0.07,0.93
Azorius Control,Izzet Prowess,0.33,6,0.04,0.78
Azorius Control,Domain Aggro,0.33,3,0.01,0.91
Azorius Control,Ruby Storm,0.67,3,0.09,0.99
Azorius Control,Amulet Titan,0.5,2,0.01,0.99
Azorius Control,Golgari Yawgmoth,0.0,2,0.0,0.84
Azorius Control,Jeskai Control,0.5,8,0.16,0.84
Azorius Control,Eldrazi Tron,0.0,4,0.0,0.6
Azorius Control,Esper Reanimator,0.75,4,0.19,0.99
Azorius Control,Jeskai Blink,0.8,5,0.28,0.99
Azorius Control,Eldrazi Ramp,0.5,2,0.01,0.99
Azorius Control,Esper Phelia,0.5,2,0.01,0.99
Azorius Control,Tameshi Belcher,0.0,2,0.0,0.84
Azorius Control,Azorius Control,0.5,2,0.01,0.99
Azorius Control,Neoform,1.0,1,0.02,1.0
Azorius Control,Samwise Combo,1.0,1,0.02,1.0
Azorius Control,4 Color Omnath,0.0,2,0.0,0.84
Azorius Control,Eldrazi Bloodchief Combo,1.0,1,0.02,1.0
Azorius Control,Grixis Reanimator,0.67,3,0.09,0.99
Azorius Control,Living End,0.0,1,0.0,0.98
Azorius Control,Eldrazi Aggro,0.0,1,0.0,0.98
Azorius Control,Dimir Frog,1.0,2,0.16,1.0
Azorius Control,Kethis Combo,0.0,1,0.0,0.98
Simic Ritual,Boros Energy,0.44,9,0.14,0.79
Simic Ritual,Affinity,0.33,6,0.04,0.78
Simic Ritual,Izzet Prowess,0.67,3,0.09,0.99
Simic Ritual,Domain Aggro,0.8,5,0.28,0.99
Simic Ritual,Ruby Storm,0.5,4,0.07,0.93
Simic Ritual,Amulet Titan,0.0,1,0.0,0.98
Simic Ritual,Golgari Yawgmoth,0.33,3,0.01,0.91
Simic Ritual,Jeskai Control,0.67,3,0.09,0.99
Simic Ritual,Eldrazi Tron,0.5,2,0.01,0.99
Simic Ritual,Esper Reanimator,0.5,4,0.07,0.93
Simic Ritual,Jeskai Blink,0.33,3,0.01,0.91
Simic Ritual,Eldrazi Ramp,1.0,1,0.02,1.0
Simic Ritual,Esper Phelia,0.5,6,0.12,0.88
Simic Ritual,Tameshi Belcher,1.0,1,0.02,1.0
Simic Ritual,Neoform,0.33,3,0.01,0.91
Simic Ritual,Mill,0.0,2,0.0,0.84
Simic Ritual,Eldrazi Bloodchief Combo,0.0,2,0.0,0.84
Simic Ritual,Living End,0.0,1,0.0,0.98
Simic Ritual,Eldrazi Aggro,0.0,1,0.0,0.98
Simic Ritual,Dimir Frog,1.0,1,0.02,1.0
Simic Ritual,Dimir Control,1.0,1,0.02,1.0
Neoform,Boros Energy,0.67,9,0.3,0.93
Neoform,Affinity,0.63,8,0.24,0.91
Neoform,Izzet Prowess,0.8,5,0.28,0.99
Neoform,Domain Aggro,0.67,3,0.09,0.99
Neoform,Ruby Storm,1.0,2,0.16,1.0
Neoform,Amulet Titan,1.0,1,0.02,1.0
Neoform,Golgari Yawgmoth,1.0,2,0.16,1.0
Neoform,Jeskai Control,0.67,3,0.09,0.99
Neoform,Eldrazi Tron,0.67,3,0.09,0.99
Neoform,Esper Reanimator,1.0,1,0.02,1.0
Neoform,Jeskai Blink,1.0,1,0.02,1.0
Neoform,Eldrazi Ramp,1.0,1,0.02,1.0
Neoform,Esper Phelia,0.0,2,0.0,0.84
Neoform,Tameshi Belcher,0.0,2,0.0,0.84
Neoform,Azorius Control,0.0,1,0.0,0.98
Neoform,Simic Ritual,0.67,3,0.09,0.99
Neoform,Neoform,0.5,2,0.01,0.99
Neoform,Samwise Combo,1.0,1,0.02,1.0
Neoform,Living End,0.5,2,0.01,0.99
Neoform,Eldrazi Aggro,0.5,2,0.01,0.99
Neoform,4 Color Ritual,0.5,2,0.01,0.99
Samwise Combo,Boros Energy,0.17,6,0.0,0.64
Samwise Combo,Affinity,0.5,6,0.12,0.88
Samwise Combo,Izzet Prowess,1.0,1,0.02,1.0
Samwise Combo,Domain Aggro,0.0,1,0.0,0.98
Samwise Combo,Ruby Storm,0.33,3,0.01,0.91
Samwise Combo,Amulet Titan,0.33,3,0.01,0.91
Samwise Combo,Golgari Yawgmoth,0.5,2,0.01,0.99
Samwise Combo,Jeskai Control,0.75,4,0.19,0.99
Samwise Combo,Jeskai Blink,1.0,2,0.16,1.0
Samwise Combo,Esper Phelia,0.0,1,0.0,0.98
Samwise Combo,Azorius Control,0.0,1,0.0,0.98
Samwise Combo,Neoform,0.0,1,0.0,0.98
Samwise Combo,Samwise Combo,0.5,2,0.01,0.99
Samwise Combo,Mill,1.0,1,0.02,1.0
Samwise Combo,Eldrazi Bloodchief Combo,1.0,1,0.02,1.0
Samwise Combo,Eldrazi Aggro,1.0,1,0.02,1.0
Mill,Boros Energy,0.33,6,0.04,0.78
Mill,Affinity,0.0,4,0.0,0.6
Mill,Izzet Prowess,0.33,3,0.01,0.91
Mill,Domain Aggro,0.0,1,0.0,0.98
Mill,Ruby Storm,0.0,2,0.0,0.84
Mill,Amulet Titan,0.67,3,0.09,0.99
Mill,Eldrazi Tron,1.0,1,0.02,1.0
Mill,Esper Reanimator,0.0,1,0.0,0.98
Mill,Eldrazi Ramp,0.0,1,0.0,0.98
Mill,Simic Ritual,1.0,2,0.16,1.0
Mill,Samwise Combo,0.0,1,0.0,0.98
Mill,Mill,0.5,2,0.01,0.99
Mill,4 Color Omnath,1.0,1,0.02,1.0
Mill,Dimir Frog,1.0,2,0.16,1.0
Mill,Kethis Combo,1.0,1,0.02,1.0
4 Color Omnath,Boros Energy,0.83,6,0.36,1.0
4 Color Omnath,Affinity,0.5,4,0.07,0.93
4 Color Omnath,Izzet Prowess,0.67,3,0.09,0.99
4 Color Omnath,Ruby Storm,0.2,5,0.01,0.72
4 Color Omnath,Amulet Titan,1.0,2,0.16,1.0
4 Color Omnath,Golgari Yawgmoth,0.0,1,0.0,0.98
4 Color Omnath,Jeskai Control,0.0,1,0.0,0.98
