a,b,winrate_a_vs_b,matches,ci_low,ci_high
Esper Reanimator,Tameshi Belcher,0.0,4,0.0,0.6
Esper Reanimator,Esper Phelia,0.5,2,0.01,0.99
Esper Reanimator,Amulet Titan,0.67,3,0.09,0.99
Esper Reanimator,Eldrazi Ramp,1.0,1,0.02,1.0
Esper Reanimator,Neoform,0.0,1,0.0,0.98
Esper Reanimator,Eldrazi Tron,0.33,3,0.01,0.91
Esper Reanimator,Azorius Control,0.5,2,0.01,0.99
Esper Reanimator,Simic Ritual,1.0,2,0.16,1.0
Esper Reanimator,Living End,0.5,2,0.01,0.99
Esper Reanimator,Eldrazi Bloodchief Combo,0.0,1,0.0,0.98
Esper Reanimator,Eldrazi Aggro,0.0,1,0.0,0.98
Esper Reanimator,Dimir Control,0.0,1,0.0,0.98
Esper Reanimator,Infect,1.0,3,0.29,1.0
Esper Reanimator,Hardened Scales,1.0,1,0.02,1.0
Esper Reanimator,Azorius Blink,1.0,1,0.02,1.0
Esper Reanimator,4 Color Ritual,0.0,1,0.0,0.98
Golgari Yawgmoth,Boros Energy,0.36,11,0.11,0.69
Golgari Yawgmoth,Affinity,0.57,7,0.18,0.9
Golgari Yawgmoth,Domain Aggro,0.5,4,0.07,0.93
Golgari Yawgmoth,Jeskai Control,0.75,4,0.19,0.99
Golgari Yawgmoth,Izzet Prowess,0.0,4,0.0,0.6
Golgari Yawgmoth,Ruby Storm,1.0,2,0.16,1.0
Golgari Yawgmoth,Esper Reanimator,0.5,4,0.07,0.93
Golgari Yawgmoth,Tameshi Belcher,0.17,6,0.0,0.64
Golgari Yawgmoth,Esper Phelia,0.0,2,0.0,0.84
Golgari Yawgmoth,Amulet Titan,0.0,3,0.0,0.71
Golgari Yawgmoth,Eldrazi Ramp,0.33,3,0.01,0.91
Golgari Yawgmoth,Neoform,0.0,1,0.0,0.98
Golgari Yawgmoth,Eldrazi Tron,1.0,2,0.16,1.0
Golgari Yawgmoth,Azorius Control,1.0,1,0.02,1.0
Golgari Yawgmoth,Simic Ritual,0.5,2,0.01,0.99
Golgari Yawgmoth,Living End,0.33,3,0.01,0.91
Golgari Yawgmoth,Samwise Combo,0.0,1,0.0,0.98
Golgari Yawgmoth,Dimir Frog,1.0,1,0.02,1.0
Golgari Yawgmoth,Eldrazi Bloodchief Combo,0.0,1,0.0,0.98
Golgari Yawgmoth,Burn,0.0,1,0.0,0.98
Golgari Yawgmoth,Temur Song,0.5,2,0.01,0.99
Golgari Yawgmoth,Jeskai Blink,1.0,1,0.02,1.0
Golgari Yawgmoth,4 Color Ritual,1.0,1,0.02,1.0
Tameshi Belcher,Boros Energy,0.67,9,0.3,0.93
Tameshi Belcher,Affinity,0.25,4,0.01,0.81
Tameshi Belcher,Domain Aggro,0.0,1,0.0,0.98
Tameshi Belcher,Jeskai Control,0.86,7,0.42,1.0
Tameshi Belcher,Izzet Prowess,0.25,4,0.01,0.81
Tameshi Belcher,Ruby Storm,1.0,4,0.4,1.0
Tameshi Belcher,Esper Reanimator,1.0,4,0.4,1.0
Tameshi Belcher,Golgari Yawgmoth,0.83,6,0.36,1.0
Tameshi Belcher,Tameshi Belcher,0.5,4,0.07,0.93
Tameshi Belcher,Esper Phelia,1.0,2,0.16,1.0
Tameshi Belcher,Amulet Titan,1.0,4,0.4,1.0
Tameshi Belcher,Eldrazi Ramp,0.0,2,0.0,0.84
Tameshi Belcher,Neoform,1.0,2,0.16,1.0
Tameshi Belcher,Eldrazi Tron,1.0,2,0.16,1.0
Tameshi Belcher,Azorius Control,1.0,2,0.16,1.0
Tameshi Belcher,Simic Ritual,0.0,1,0.0,0.98
Tameshi Belcher,Eldrazi Bloodchief Combo,1.0,1,0.02,1.0
Tameshi Belcher,Temur Song,0.0,1,0.0,0.98
Tameshi Belcher,Hardened Scales,0.0,2,0.0,0.84
Esper Phelia,Boros Energy,0.56,16,0.3,0.8
Esper Phelia,Affinity,0.5,4,0.07,0.93
Esper Phelia,Domain Aggro,0.0,3,0.0,0.71
Esper Phelia,Jeskai Control,1.0,1,0.02,1.0
Esper Phelia,Izzet Prowess,0.67,6,0.22,0.96
Esper Phelia,Ruby Storm,0.5,2,0.01,0.99
Esper Phelia,Esper Reanimator,0.5,2,0.01,0.99
Esper Phelia,Golgari Yawgmoth,1.0,2,0.16,1.0
Esper Phelia,Tameshi Belcher,0.0,2,0.0,0.84
Esper Phelia,Esper Phelia,0.5,2,0.01,0.99
Esper Phelia,Amulet Titan,0.33,3,0.01,0.91
Esper Phelia,Eldrazi Ramp,0.33,3,0.01,0.91
Esper Phelia,Neoform,1.0,2,0.16,1.0
Esper Phelia,Eldrazi Tron,0.5,2,0.01,0.99
Esper Phelia,Azorius Control,0.5,2,0.01,0.99
Esper Phelia,Simic Ritual,0.5,4,0.07,0.93
Esper Phelia,Samwise Combo,1.0,1,0.02,1.0
Esper Phelia,Dimir Control,1.0,1,0.02,1.0
Esper Phelia,Hollow One,1.0,1,0.02,1.0
Esper Phelia,Jeskai Blink,1.0,1,0.02,1.0
Esper Phelia,4 Color Ritual,1.0,1,0.02,1.0
Amulet Titan,Boros Energy,0.25,4,0.01,0.81
Amulet Titan,Affinity,0.8,5,0.28,0.99
Amulet Titan,Domain Aggro,0.5,6,0.12,0.88
Amulet Titan,Jeskai Control,1.0,3,0.29,1.0
Amulet Titan,Izzet Prowess,0.5,2,0.01,0.99
Amulet Titan,Ruby Storm,0.25,4,0.01,0.81
Amulet Titan,Esper Reanimator,0.33,3,0.01,0.91
Amulet Titan,Golgari Yawgmoth,1.0,3,0.29,1.0
Amulet Titan,Tameshi Belcher,0.0,4,0.0,0.6
Amulet Titan,Esper Phelia,0.67,3,0.09,0.99
Amulet Titan,Amulet Titan,0.5,2,0.01,0.99
Amulet Titan,Neoform,0.0,1,0.0,0.98
Amulet Titan,Azorius Control,0.5,2,0.01,0.99
Amulet Titan,Simic Ritual,1.0,1,0.02,1.0
Amulet Titan,Grixis Reanimator,0.5,2,0.01,0.99
Amulet Titan,Mill,0.0,1,0.0,0.98
Amulet Titan,Dimir Frog,1.0,1,0.02,1.0
Amulet Titan,Eldrazi Bloodchief Combo,0.5,2,0.01,0.99
Amulet Titan,Infect,0.0,1,0.0,0.98
Amulet Titan,Hardened Scales,1.0,1,0.02,1.0
Amulet Titan,Azorius Blink,0.0,1,0.0,0.98
Eldrazi Ramp,Boros Energy,0.54,13,0.25,0.81
Eldrazi Ramp,Affinity,0.43,7,0.1,0.82
Eldrazi Ramp,Domain Aggro,0.8,5,0.28,0.99
Eldrazi Ramp,Jeskai Control,0.67,3,0.09,0.99
Eldrazi Ramp,Izzet Prowess,1.0,2,0.16,1.0
Eldrazi Ramp,Ruby Storm,0.0,2,0.0,0.84
Eldrazi Ramp,Esper Reanimator,0.0,1,0.0,0.98
Eldrazi Ramp,Golgari Yawgmoth,0.67,3,0.09,0.99
Eldrazi Ramp,Tameshi Belcher,1.0,2,0.16,1.0
Eldrazi Ramp,Esper Phelia,0.67,3,0.09,0.99
Eldrazi Ramp,Eldrazi Ramp,0.5,2,0.01,0.99
Eldrazi Ramp,Azorius Control,0.5,2,0.01,0.99
Eldrazi Ramp,Simic Ritual,0.0,1,0.0,0.98
Eldrazi Ramp,Living End,0.0,1,0.0,0.98
Eldrazi Ramp,Grixis Reanimator,1.0,2,0.16,1.0
Eldrazi Ramp,Mill,1.0,1,0.02,1.0
Eldrazi Ramp,Dimir Frog,1.0,1,0.02,1.0
Eldrazi Ramp,Burn,1.0,2,0.16,1.0
Eldrazi Ramp,Dimir Control,1.0,2,0.16,1.0
Eldrazi Ramp,Infect,1.0,1,0.02,1.0
Neoform,Boros Energy,0.75,8,0.35,0.97
Neoform,Affinity,0.63,8,0.24,0.91
Neoform,Domain Aggro,0.67,3,0.09,0.99
Neoform,Jeskai Control,0.67,3,0.09,0.99
Neoform,Izzet Prowess,0.8,5,0.28,0.99
Neoform,Esper Reanimator,1.0,1,0.02,1.0
Neoform,Golgari Yawgmoth,1.0,1,0.02,1.0
Neoform,Tameshi Belcher,0.0,2,0.0,0.84
Neoform,Esper Phelia,0.0,2,0.0,0.84
Neoform,Amulet Titan,1.0,1,0.02,1.0
Neoform,Neoform,0.5,2,0.01,0.99
Neoform,Eldrazi Tron,0.5,2,0.01,0.99
Neoform,Azorius Control,0.0,1,0.0,0.98
Neoform,Simic Ritual,0.0,1,0.0,0.98
Neoform,Living End,0.5,2,0.01,0.99
Neoform,Samwise Combo,1.0,1,0.02,1.0
Neoform,Eldrazi Aggro,0.5,2,0.01,0.99
Neoform,Infect,0.5,2,0.01,0.99
Neoform,Temur Song,1.0,2,0.16,1.0
Neoform,Jeskai Blink,1.0,1,0.02,1.0
Neoform,4 Color Ritual,0.0,1,0.0,0.98
Eldrazi Tron,Boros Energy,0.4,5,0.05,0.85
Eldrazi Tron,Affinity,0.8,5,0.28,0.99
Eldrazi Tron,Domain Aggro,0.25,8,0.03,0.65
Eldrazi Tron,Jeskai Control,0.6,5,0.15,0.95
Eldrazi Tron,Izzet Prowess,0.67,3,0.09,0.99
Eldrazi Tron,Ruby Storm,0.67,3,0.09,0.99
Eldrazi Tron,Esper Reanimator,0.67,3,0.09,0.99
Eldrazi Tron,Golgari Yawgmoth,0.0,2,0.0,0.84
Eldrazi Tron,Tameshi Belcher,0.0,2,0.0,0.84
Eldrazi Tron,Esper Phelia,0.5,2,0.01,0.99
Eldrazi Tron,Neoform,0.5,2,0.01,0.99
Eldrazi Tron,Azorius Control,1.0,2,0.16,1.0
Eldrazi Tron,Living End,0.0,1,0.0,0.98
Eldrazi Tron,Grixis Reanimator,1.0,2,0.16,1.0
Eldrazi Tron,Eldrazi Bloodchief Combo,1.0,1,0.02,1.0
Eldrazi Tron,Eldrazi Aggro,0.0,1,0.0,0.98
Eldrazi Tron,Burn,0.5,2,0.01,0.99
Eldrazi Tron,Hardened Scales,0.0,1,0.0,0.98
Azorius Control,Boros Energy,0.43,7,0.1,0.82
Azorius Control,Affinity,0.33,3,0.01,0.91
Azorius Control,Domain Aggro,0.33,3,0.01,0.91
Azorius Control,Jeskai Control,0.57,7,0.18,0.9
Azorius Control,Izzet Prowess,0.67,3,0.09,0.99
Azorius Control,Esper Reanimator,0.5,2,0.01,0.99
Azorius Control,Golgari Yawgmoth,0.0,1,0.0,0.98
Azorius Control,Tameshi Belcher,0.0,2,0.0,0.84
Azorius Control,Esper Phelia,0.5,2,0.01,0.99
Azorius Control,Amulet Titan,0.5,2,0.01,0.99
Azorius Control,Eldrazi Ramp,0.5,2,0.01,0.99
Azorius Control,Neoform,1.0,1,0.02,1.0
Azorius Control,Eldrazi Tron,0.0,2,0.0,0.84
Azorius Control,Azorius Control,0.5,2,0.01,0.99
Azorius Control,Grixis Reanimator,1.0,2,0.16,1.0
Azorius Control,Eldrazi Aggro,0.0,1,0.0,0.98
Azorius Control,Azorius Blink,0.0,1,0.0,0.98
Simic Ritual,Boros Energy,0.33,3,0.01,0.91
Simic Ritual,Affinity,0.5,4,0.07,0.93
Simic Ritual,Domain Aggro,0.67,3,0.09,0.99
Simic Ritual,Jeskai Control,0.5,2,0.01,0.99
Simic Ritual,Izzet Prowess,1.0,1,0.02,1.0
Simic Ritual,Ruby Storm,0.67,3,0.09,0.99
Simic Ritual,Esper Reanimator,0.0,2,0.0,0.84
Simic Ritual,Golgari Yawgmoth,0.5,2,0.01,0.99
Simic Ritual,Tameshi Belcher,1.0,1,0.02,1.0
Simic Ritual,Esper Phelia,0.5,4,0.07,0.93
Simic Ritual,Amulet Titan,0.0,1,0.0,0.98
Simic Ritual,Eldrazi Ramp,1.0,1,0.02,1.0
Simic Ritual,Neoform,1.0,1,0.02,1.0
Simic Ritual,Mill,0.0,1,0.0,0.98
Simic Ritual,Dimir Frog,1.0,1,0.02,1.0
Simic Ritual,Dimir Control,1.0,1,0.02,1.0
Living End,Boros Energy,0.33,6,0.04,0.78
Living End,Affinity,0.0,1,0.0,0.98
Living End,Domain Aggro,0.5,2,0.01,0.99
Living End,Izzet Prowess,1.0,1,0.02,1.0
Living End,Ruby Storm,0.0,1,0.0,0.98
Living End,Esper Reanimator,0.5,2,0.01,0.99
Living End,Golgari Yawgmoth,0.67,3,0.09,0.99
Living End,Eldrazi Ramp,1.0,1,0.02,1.0
Living End,Neoform,0.5,2,0.01,0.99
Living End,Eldrazi Tron,1.0,1,0.02,1.0
Living End,Living End,0.5,2,0.01,0.99
Living End,Grixis Reanimator,0.0,1,0.0,0.98
Living End,Dimir Frog,0.0,1,0.0,0.98
Living End,Eldrazi Aggro,1.0,2,0.16,1.0
Living End,Hollow One,1.0,1,0.02,1.0
Samwise Combo,Boros Energy,0.25,4,0.01,0.81
Samwise Combo,Affinity,0.6,5,0.15,0.95
Samwise Combo,Domain Aggro,0.0,1,0.0,0.98
Samwise Combo,Jeskai Control,0.75,4,0.19,0.99
Samwise Combo,Izzet Prowess,1.0,1,0.02,1.0
Samwise Combo,Ruby Storm,0.33,3,0.01,0.91
Samwise Combo,Golgari Yawgmoth,1.0,1,0.02,1.0
Samwise Combo,Esper Phelia,0.0,1,0.0,0.98
Samwise Combo,Neoform,0.0,1,0.0,0.98
Samwise Combo,Azorius Blink,0.0,1,0.0,0.98
Grixis Reanimator,Boros Energy,0.33,6,0.04,0.78
Grixis Reanimator,Affinity,0.0,2,0.0,0.84
Grixis Reanimator,Domain Aggro,0.0,1,0.0,0.98
Grixis Reanimator,Izzet Prowess,0.25,4,0.01,0.81
Grixis Reanimator,Ruby Storm,0.0,1,0.0,0.98
Grixis Reanimator,Amulet Titan,0.5,2,0.01,0.99
Grixis Reanimator,Eldrazi Ramp,0.0,2,0.0,0.84
Grixis Reanimator,Eldrazi Tron,0.0,2,0.0,0.84
Grixis Reanimator,Azorius Control,0.0,2,0.0,0.84
Grixis Reanimator,Living End,1.0,1,0.02,1.0
Grixis Reanimator,Burn,1.0,1,0.02,1.0
Mill,Boros Energy,0.4,5,0.05,0.85
Mill,Affinity,0.0,1,0.0,0.98
Mill,Domain Aggro,0.0,1,0.0,0.98
Mill,Izzet Prowess,0.0,1,0.0,0.98
Mill,Ruby Storm,0.0,1,0.0,0.98
Mill,Amulet Titan,1.0,1,0.02,1.0
Mill,Eldrazi Ramp,0.0,1,0.0,0.98
Mill,Simic Ritual,1.0,1,0.02,1.0
Mill,Dimir Frog,1.0,1,0.02,1.0
Dimir Frog,Boros Energy,1.0,1,0.02,1.0
Dimir Frog,Affinity,0.0,1,0.0,0.98
Dimir Frog,Domain Aggro,0.0,1,0.0,0.98
Dimir Frog,Jeskai Control,1.0,1,0.02,1.0
Dimir Frog,Izzet Prowess,0.5,2,0.01,0.99
Dimir Frog,Golgari Yawgmoth,0.0,1,0.0,0.98
Dimir Frog,Amulet Titan,0.0,1,0.0,0.98
Dimir Frog,Eldrazi Ramp,0.0,1,0.0,0.98
Dimir Frog,Simic Ritual,0.0,1,0.0,0.98
Dimir Frog,Living End,1.0,1,0.02,1.0
Dimir Frog,Mill,0.0,1,0.0,0.98
Dimir Frog,Dimir Control,0.5,2,0.01,0.99
Dimir Frog,Temur Song,1.0,1,0.02,1.0
Dimir Frog,Azorius Blink,1.0,1,0.02,1.0
Eldrazi Bloodchief Combo,Boros Energy,0.0,1,0.0,0.98
Eldrazi Bloodchief Combo,Affinity,1.0,2,0.16,1.0
Eldrazi Bloodchief Combo,Domain Aggro,0.5,2,0.01,0.99
Eldrazi Bloodchief Combo,Izzet Prowess,0.0,1,0.0,0.98
Eldrazi Bloodchief Combo,Ruby Storm,0.0,1,0.0,0.98
Eldrazi Bloodchief Combo,Esper Reanimator,1.0,1,0.02,1.0
Eldrazi Bloodchief Combo,Golgari Yawgmoth,1.0,1,0.02,1.0
Eldrazi Bloodchief Combo,Tameshi Belcher,0.0,1,0.0,0.98
Eldrazi Bloodchief Combo,Amulet Titan,0.5,2,0.01,0.99
Eldrazi Bloodchief Combo,Eldrazi Tron,0.0,1,0.0,0.98
Eldrazi Bloodchief Combo,Eldrazi Aggro,0.0,1,0.0,0.98
Eldrazi Bloodchief Combo,Dimir Control,1.0,1,0.02,1.0
Eldrazi Aggro,Boros Energy,0.0,1,0.0,0.98
Eldrazi Aggro,Affinity,0.0,1,0.0,0.98
Eldrazi Aggro,Jeskai Control,0.5,2,0.01,0.99
Eldrazi Aggro,Izzet Prowess,0.0,1,0.0,0.98
Eldrazi Aggro,Ruby Storm,0.0,1,0.0,0.98
Eldrazi Aggro,Esper Reanimator,1.0,1,0.02,1.0
Eldrazi Aggro,Neoform,0.5,2,0.01,0.99
Eldrazi Aggro,Eldrazi Tron,1.0,1,0.02,1.0
Eldrazi Aggro,Azorius Control,1.0,1,0.02,1.0
Eldrazi Aggro,Living End,0.0,2,0.0,0.84
Eldrazi Aggro,Eldrazi Bloodchief Combo,1.0,1,0.02,1.0
Eldrazi Aggro,Dimir Control,0.0,1,0.0,0.98
Eldrazi Aggro,Hollow One,1.0,1,0.02,1.0
Eldrazi Aggro,Hardened Scales,1.0,1,0.02,1.0
Burn,Boros Energy,1.0,1,0.02,1.0
Burn,Affinity,0.0,1,0.0,0.98
Burn,Domain Aggro,0.0,1,0.0,0.98
Burn,Izzet Prowess,1.0,1,0.02,1.0
Burn,Ruby Storm,0.0,1,0.0,0.98
Burn,Golgari Yawgmoth,1.0,1,0.02,1.0
Burn,Eldrazi Ramp,0.0,2,0.0,0.84
Burn,Eldrazi Tron,0.5,2,0.01,0.99
Burn,Grixis Reanimator,0.0,1,0.0,0.98
Burn,Hollow One,0.0,1,0.0,0.98
Burn,4 Color Ritual,0.0,1,0.0,0.98
Dimir Control,Boros Energy,0.0,2,0.0,0.84
Dimir Control,Affinity,0.0,1,0.0,0.98
Dimir Control,Jeskai Control,1.0,1,0.02,1.0
Dimir Control,Izzet Prowess,1.0,1,0.02,1.0
Dimir Control,Ruby Storm,0.0,2,0.0,0.84
Dimir Control,Esper Reanimator,1.0,1,0.02,1.0
Dimir Control,Esper Phelia,0.0,1,0.0,0.98
Dimir Control,Eldrazi Ramp,0.0,2,0.0,0.84
