a,b,winrate_a_vs_b,matches,ci_low,ci_high
Grixis Affinity,Mono Black Sacrifice,0.67,6,0.22,0.96
Grixis Affinity,Red Storm,0.5,2,0.01,0.99
Grixis Affinity,Jeskai Ephemerate,0.5,4,0.07,0.93
Grixis Affinity,Esper Affinity,0.0,4,0.0,0.6
Grixis Affinity,Defender Combo,0.75,4,0.19,0.99
Grixis Affinity,Boros Bully,0.67,3,0.09,0.99
Grixis Affinity,Boros Synthesizer,0.33,3,0.01,0.91
Grixis Affinity,Altar Tron,0.5,2,0.01,0.99
Grixis Affinity,Retriever Combo,0.5,2,0.01,0.99
Grixis Affinity,Mono Red Kiln Fiend,0.5,2,0.01,0.99
Jund Wildfire,Mono Red Madness,0.52,21,0.3,0.74
Jund Wildfire,Elves,0.5,20,0.27,0.73
Jund Wildfire,Mono Blue Terror,0.74,19,0.49,0.91
Jund Wildfire,Grixis Affinity,0.42,12,0.15,0.72
Jund Wildfire,Jund Wildfire,0.5,10,0.19,0.81
Jund Wildfire,Rakdos Madness,0.6,10,0.26,0.88
Jund Wildfire,Mono Red Rally,0.73,11,0.39,0.94
Jund Wildfire,Gruul Ramp,0.5,6,0.12,0.88
Jund Wildfire,Mono Blue Faeries,0.43,7,0.1,0.82
Jund Wildfire,Caw Gates,0.56,16,0.3,0.8
Jund Wildfire,UB Faeries,0.5,4,0.07,0.93
Jund Wildfire,White Weenie,0.7,10,0.35,0.93
Jund Wildfire,Dimir Terror,0.86,7,0.42,1.0
Jund Wildfire,Golgari Gardens,0.33,6,0.04,0.78
Jund Wildfire,Spy Combo,0.57,7,0.18,0.9
Jund Wildfire,UWx Familiar,0.56,9,0.21,0.86
Jund Wildfire,GW Bogles,0.6,5,0.15,0.95
Jund Wildfire,Monster Tron,1.0,2,0.16,1.0
Jund Wildfire,Dredge,0.0,3,0.0,0.71
Jund Wildfire,Orzhov Blade,1.0,4,0.4,1.0
Jund Wildfire,Mono Red Synthesizer,0.67,6,0.22,0.96
Jund Wildfire,Gruul Ponza,0.75,4,0.19,0.99
Jund Wildfire,Mono Red Burn,1.0,1,0.02,1.0
Jund Wildfire,Red Storm,0.0,4,0.0,0.6
Jund Wildfire,Jeskai Ephemerate,0.4,5,0.05,0.85
Jund Wildfire,Esper Affinity,0.0,1,0.0,0.98
Jund Wildfire,Defender Combo,1.0,1,0.02,1.0
Jund Wildfire,Boros Bully,0.67,3,0.09,0.99
Jund Wildfire,Altar Tron,1.0,1,0.02,1.0
Jund Wildfire,Dimir Affinity,0.6,5,0.15,0.95
Jund Wildfire,Izzet Faeries,0.0,1,0.0,0.98
Jund Wildfire,Retriever Combo,0.0,1,0.0,0.98
Jund Wildfire,Dimir Control,0.0,1,0.0,0.98
Jund Wildfire,Mono Red Kiln Fiend,0.25,4,0.01,0.81
Jund Wildfire,Slivers,0.5,2,0.01,0.99
Rakdos Madness,Mono Red Madness,0.5,22,0.28,0.72
Rakdos Madness,Elves,0.29,14,0.08,0.58
Rakdos Madness,Mono Blue Terror,0.69,16,0.41,0.89
Rakdos Madness,Grixis Affinity,0.43,14,0.18,0.71
Rakdos Madness,Jund Wildfire,0.4,10,0.12,0.74
Rakdos Madness,Rakdos Madness,0.5,20,0.27,0.73
Rakdos Madness,Mono Red Rally,0.2,10,0.03,0.56
Rakdos Madness,Gruul Ramp,0.0,6,0.0,0.46
Rakdos Madness,Mono Blue Faeries,0.56,9,0.21,0.86
Rakdos Madness,Caw Gates,0.5,4,0.07,0.93
Rakdos Madness,UB Faeries,0.4,5,0.05,0.85
Rakdos Madness,White Weenie,0.33,3,0.01,0.91
Rakdos Madness,Dimir Terror,0.4,5,0.05,0.85
Rakdos Madness,Golgari Gardens,0.33,6,0.04,0.78
Rakdos Madness,Spy Combo,0.44,9,0.14,0.79
Rakdos Madness,UWx Familiar,0.8,5,0.28,0.99
Rakdos Madness,GW Bogles,0.6,5,0.15,0.95
Rakdos Madness,Monster Tron,0.14,7,0.0,0.58
Rakdos Madness,Dredge,0.67,3,0.09,0.99
Rakdos Madness,Orzhov Blade,0.0,2,0.0,0.84
Rakdos Madness,Mono Red Synthesizer,1.0,2,0.16,1.0
Rakdos Madness,Gruul Ponza,0.75,4,0.19,0.99
Rakdos Madness,Mono Red Burn,0.4,5,0.05,0.85
Rakdos Madness,Mono Black Sacrifice,0.33,3,0.01,0.91
Rakdos Madness,Red Storm,1.0,1,0.02,1.0
Rakdos Madness,Jeskai Ephemerate,1.0,2,0.16,1.0
Rakdos Madness,Esper Affinity,0.5,6,0.12,0.88
Rakdos Madness,Defender Combo,0.2,5,0.01,0.72
Rakdos Madness,Boros Bully,0.0,1,0.0,0.98
Rakdos Madness,Boros Synthesizer,0.5,4,0.07,0.93
Rakdos Madness,Altar Tron,0.33,3,0.01,0.91
Rakdos Madness,Retriever Combo,1.0,1,0.02,1.0
Rakdos Madness,Dimir Control,1.0,1,0.02,1.0
Rakdos Madness,Mono Red Kiln Fiend,1.0,1,0.02,1.0
Mono Red Rally,Mono Red Madness,0.79,19,0.54,0.94
Mono Red Rally,Elves,0.47,19,0.24,0.71
Mono Red Rally,Mono Blue Terror,0.75,12,0.43,0.95
Mono Red Rally,Grixis Affinity,0.71,17,0.44,0.9
Mono Red Rally,Jund Wildfire,0.27,11,0.06,0.61
Mono Red Rally,Rakdos Madness,0.8,10,0.44,0.97
Mono Red Rally,Mono Red Rally,0.5,12,0.21,0.79
Mono Red Rally,Gruul Ramp,0.17,12,0.02,0.48
Mono Red Rally,Mono Blue Faeries,0.5,8,0.16,0.84
Mono Red Rally,Caw Gates,0.17,6,0.0,0.64
Mono Red Rally,UB Faeries,0.75,4,0.19,0.99
Mono Red Rally,White Weenie,0.2,5,0.01,0.72
Mono Red Rally,Dimir Terror,0.5,6,0.12,0.88
Mono Red Rally,Golgari Gardens,0.6,5,0.15,0.95
Mono Red Rally,Spy Combo,0.4,5,0.05,0.85
Mono Red Rally,UWx Familiar,1.0,3,0.29,1.0
Mono Red Rally,GW Bogles,1.0,1,0.02,1.0
Mono Red Rally,Monster Tron,1.0,2,0.16,1.0
Mono Red Rally,Dredge,0.33,3,0.01,0.91
Mono Red Rally,Orzhov Blade,0.5,2,0.01,0.99
Mono Red Rally,Mono Red Synthesizer,0.0,1,0.0,0.98
Mono Red Rally,Gruul Ponza,0.5,2,0.01,0.99
Mono Red Rally,Mono Red Burn,0.83,6,0.36,1.0
Mono Red Rally,Mono Black Sacrifice,0.67,3,0.09,0.99
Mono Red Rally,Red Storm,0.0,1,0.0,0.98
Mono Red Rally,Jeskai Ephemerate,1.0,1,0.02,1.0
Mono Red Rally,Esper Affinity,0.75,4,0.19,0.99
Mono Red Rally,Defender Combo,0.5,2,0.01,0.99
Mono Red Rally,Boros Bully,0.0,1,0.0,0.98
Mono Red Rally,Boros Synthesizer,0.0,2,0.0,0.84
Mono Red Rally,Altar Tron,1.0,1,0.02,1.0
Mono Red Rally,Dimir Affinity,1.0,1,0.02,1.0
Mono Red Rally,Izzet Faeries,0.75,4,0.19,0.99
Mono Red Rally,Retriever Combo,0.5,2,0.01,0.99
Mono Red Rally,Dimir Control,0.0,1,0.0,0.98
Mono Red Rally,Mono Red Kiln Fiend,0.0,1,0.0,0.98
Mono Red Rally,Slivers,1.0,1,0.02,1.0
Gruul Ramp,Mono Red Madness,0.36,11,0.11,0.69
Gruul Ramp,Elves,0.24,17,0.07,0.5
Gruul Ramp,Mono Blue Terror,0.5,8,0.16,0.84
Gruul Ramp,Grixis Affinity,0.67,9,0.3,0.93
Gruul Ramp,Jund Wildfire,0.5,6,0.12,0.88
Gruul Ramp,Rakdos Madness,1.0,6,0.54,1.0
Gruul Ramp,Mono Red Rally,0.83,12,0.52,0.98
Gruul Ramp,Gruul Ramp,0.5,12,0.21,0.79
Gruul Ramp,Mono Blue Faeries,1.0,4,0.4,1.0
Gruul Ramp,Caw Gates,0.43,7,0.1,0.82
Gruul Ramp,UB Faeries,0.75,8,0.35,0.97
Gruul Ramp,White Weenie,0.6,5,0.15,0.95
Gruul Ramp,Dimir Terror,0.38,8,0.09,0.76
Gruul Ramp,Golgari Gardens,0.71,7,0.29,0.96
Gruul Ramp,Spy Combo,0.0,1,0.0,0.98
Gruul Ramp,UWx Familiar,1.0,1,0.02,1.0
Gruul Ramp,GW Bogles,0.33,3,0.01,0.91
Gruul Ramp,Monster Tron,0.5,4,0.07,0.93
Gruul Ramp,Dredge,0.0,3,0.0,0.71
Gruul Ramp,Orzhov Blade,0.5,4,0.07,0.93
Gruul Ramp,Mono Red Synthesizer,0.5,2,0.01,0.99
Gruul Ramp,Gruul Ponza,0.0,1,0.0,0.98
Gruul Ramp,Mono Red Burn,0.6,5,0.15,0.95
Gruul Ramp,Mono Black Sacrifice,0.5,4,0.07,0.93
Gruul Ramp,Jeskai Ephemerate,1.0,1,0.02,1.0
Gruul Ramp,Defender Combo,0.0,1,0.0,0.98
Gruul Ramp,Altar Tron,0.25,4,0.01,0.81
Gruul Ramp,Retriever Combo,1.0,1,0.02,1.0
Gruul Ramp,Dimir Control,0.0,2,0.0,0.84
Mono Blue Faeries,Mono Red Madness,0.54,24,0.33,0.74
Mono Blue Faeries,Elves,0.46,13,0.19,0.75
Mono Blue Faeries,Mono Blue Terror,0.64,11,0.31,0.89
Mono Blue Faeries,Grixis Affinity,0.63,8,0.24,0.91
Mono Blue Faeries,Jund Wildfire,0.57,7,0.18,0.9
Mono Blue Faeries,Rakdos Madness,0.44,9,0.14,0.79
Mono Blue Faeries,Mono Red Rally,0.5,8,0.16,0.84
Mono Blue Faeries,Gruul Ramp,0.0,4,0.0,0.6
Mono Blue Faeries,Caw Gates,0.67,6,0.22,0.96
Mono Blue Faeries,UB Faeries,0.5,6,0.12,0.88
Mono Blue Faeries,White Weenie,0.83,6,0.36,1.0
Mono Blue Faeries,Dimir Terror,0.45,11,0.17,0.77
Mono Blue Faeries,Golgari Gardens,0.67,3,0.09,0.99
Mono Blue Faeries,Spy Combo,0.57,7,0.18,0.9
Mono Blue Faeries,UWx Familiar,0.75,4,0.19,0.99
Mono Blue Faeries,GW Bogles,1.0,1,0.02,1.0
Mono Blue Faeries,Monster Tron,0.25,4,0.01,0.81
Mono Blue Faeries,Dredge,0.67,6,0.22,0.96
Mono Blue Faeries,Orzhov Blade,1.0,1,0.02,1.0
Mono Blue Faeries,Mono Red Synthesizer,0.0,1,0.0,0.98
Mono Blue Faeries,Gruul Ponza,0.0,3,0.0,0.71
Mono Blue Faeries,Mono Red Burn,1.0,1,0.02,1.0
Mono Blue Faeries,Mono Black Sacrifice,1.0,3,0.29,1.0
Mono Blue Faeries,Jeskai Ephemerate,1.0,2,0.16,1.0
Mono Blue Faeries,Esper Affinity,1.0,1,0.02,1.0
Mono Blue Faeries,Defender Combo,1.0,2,0.16,1.0
Mono Blue Faeries,Altar Tron,1.0,1,0.02,1.0
Mono Blue Faeries,Izzet Faeries,0.0,2,0.0,0.84
Mono Blue Faeries,Retriever Combo,1.0,1,0.02,1.0
Mono Blue Faeries,Dimir Control,0.0,1,0.0,0.98
Mono Blue Faeries,Slivers,0.5,2,0.01,0.99
Caw Gates,Mono Red Madness,0.64,14,0.35,0.87
Caw Gates,Elves,0.5,8,0.16,0.84
Caw Gates,Mono Blue Terror,0.6,10,0.26,0.88
Caw Gates,Grixis Affinity,0.64,11,0.31,0.89
Caw Gates,Jund Wildfire,0.44,16,0.2,0.7
Caw Gates,Rakdos Madness,0.5,4,0.07,0.93
Caw Gates,Mono Red Rally,0.83,6,0.36,1.0
Caw Gates,Gruul Ramp,0.57,7,0.18,0.9
Caw Gates,Mono Blue Faeries,0.33,6,0.04,0.78
Caw Gates,Caw Gates,0.5,6,0.12,0.88
Caw Gates,UB Faeries,0.67,3,0.09,0.99
Caw Gates,White Weenie,0.5,6,0.12,0.88
Caw Gates,Dimir Terror,1.0,6,0.54,1.0
Caw Gates,Golgari Gardens,0.8,5,0.28,0.99
Caw Gates,Spy Combo,0.8,5,0.28,0.99
Caw Gates,UWx Familiar,0.0,4,0.0,0.6
Caw Gates,GW Bogles,1.0,2,0.16,1.0
Caw Gates,Dredge,0.25,4,0.01,0.81
Caw Gates,Orzhov Blade,0.67,3,0.09,0.99
Caw Gates,Mono Red Synthesizer,1.0,1,0.02,1.0
Caw Gates,Gruul Ponza,0.0,1,0.0,0.98
Caw Gates,Mono Red Burn,1.0,1,0.02,1.0
Caw Gates,Mono Black Sacrifice,1.0,3,0.29,1.0
Caw Gates,Red Storm,0.5,4,0.07,0.93
Caw Gates,Jeskai Ephemerate,0.5,2,0.01,0.99
Caw Gates,Esper Affinity,0.0,1,0.0,0.98
Caw Gates,Boros Bully,0.0,3,0.0,0.71
Caw Gates,Dimir Affinity,0.5,2,0.01,0.99
UB Faeries,Mono Red Madness,0.61,18,0.36,0.83
UB Faeries,Elves,0.42,12,0.15,0.72
UB Faeries,Mono Blue Terror,0.7,10,0.35,0.93
UB Faeries,Grixis Affinity,0.67,9,0.3,0.93
UB Faeries,Jund Wildfire,0.5,4,0.07,0.93
UB Faeries,Rakdos Madness,0.6,5,0.15,0.95
UB Faeries,Mono Red Rally,0.25,4,0.01,0.81
UB Faeries,Gruul Ramp,0.25,8,0.03,0.65
UB Faeries,Mono Blue Faeries,0.5,6,0.12,0.88
UB Faeries,Caw Gates,0.33,3,0.01,0.91
UB Faeries,UB Faeries,0.5,12,0.21,0.79
UB Faeries,White Weenie,0.5,2,0.01,0.99
UB Faeries,Dimir Terror,0.5,2,0.01,0.99
UB Faeries,Golgari Gardens,0.0,1,0.0,0.98
UB Faeries,Spy Combo,0.67,3,0.09,0.99
UB Faeries,UWx Familiar,0.5,4,0.07,0.93
UB Faeries,GW Bogles,0.75,4,0.19,0.99
UB Faeries,Monster Tron,0.25,4,0.01,0.81
UB Faeries,Dredge,0.5,2,0.01,0.99
UB Faeries,Orzhov Blade,0.5,2,0.01,0.99
UB Faeries,Mono Red Synthesizer,1.0,2,0.16,1.0
UB Faeries,Gruul Ponza,1.0,1,0.02,1.0
UB Faeries,Mono Red Burn,1.0,3,0.29,1.0
UB Faeries,Mono Black Sacrifice,0.33,3,0.01,0.91
UB Faeries,Red Storm,1.0,1,0.02,1.0
UB Faeries,Esper Affinity,1.0,2,0.16,1.0
UB Faeries,Defender Combo,0.5,2,0.01,0.99
UB Faeries,Boros Bully,0.0,1,0.0,0.98
UB Faeries,Altar Tron,1.0,1,0.02,1.0
UB Faeries,Dimir Affinity,1.0,2,0.16,1.0
UB Faeries,Retriever Combo,0.0,2,0.0,0.84
UB Faeries,Dimir Control,0.0,2,0.0,0.84
UB Faeries,Mono Red Kiln Fiend,0.0,1,0.0,0.98
UB Faeries,Slivers,0.0,1,0.0,0.98
White Weenie,Mono Red Madness,0.33,15,0.12,0.62
White Weenie,Elves,0.33,6,0.04,0.78
White Weenie,Mono Blue Terror,0.58,12,0.28,0.85
White Weenie,Grixis Affinity,0.5,6,0.12,0.88
White Weenie,Jund Wildfire,0.3,10,0.07,0.65
White Weenie,Rakdos Madness,0.67,3,0.09,0.99
White Weenie,Mono Red Rally,0.8,5,0.28,0.99
White Weenie,Gruul Ramp,0.4,5,0.05,0.85
White Weenie,Mono Blue Faeries,0.17,6,0.0,0.64
White Weenie,Caw Gates,0.5,6,0.12,0.88
White Weenie,UB Faeries,0.5,2,0.01,0.99
White Weenie,White Weenie,0.5,10,0.19,0.81
White Weenie,Dimir Terror,0.67,3,0.09,0.99
White Weenie,Golgari Gardens,0.42,12,0.15,0.72
White Weenie,Spy Combo,0.4,5,0.05,0.85
White Weenie,UWx Familiar,0.67,3,0.09,0.99
White Weenie,GW Bogles,1.0,2,0.16,1.0
White Weenie,Monster Tron,0.0,1,0.0,0.98
White Weenie,Dredge,0.0,2,0.0,0.84
White Weenie,Orzhov Blade,1.0,1,0.02,1.0
White Weenie,Mono Red Synthesizer,1.0,3,0.29,1.0
White Weenie,Gruul Ponza,0.0,3,0.0,0.71
White Weenie,Mono Red Burn,0.75,4,0.19,0.99
White Weenie,Mono Black Sacrifice,0.5,2,0.01,0.99
White Weenie,Boros Bully,0.0,2,0.0,0.84
White Weenie,Boros Synthesizer,0.0,1,0.0,0.98
White Weenie,Dimir Affinity,0.0,1,0.0,0.98
White Weenie,Izzet Faeries,0.0,2,0.0,0.84
White Weenie,Retriever Combo,0.0,1,0.0,0.98
White Weenie,Mono Red Kiln Fiend,0.0,1,0.0,0.98
White Weenie,Slivers,1.0,1,0.02,1.0
Dimir Terror,Mono Red Madness,0.67,12,0.35,0.9
Dimir Terror,Elves,0.0,3,0.0,0.71
Dimir Terror,Mono Blue Terror,0.63,8,0.24,0.91
Dimir Terror,Grixis Affinity,0.5,8,0.16,0.84
Dimir Terror,Jund Wildfire,0.14,7,0.0,0.58
Dimir Terror,Rakdos Madness,0.6,5,0.15,0.95
Dimir Terror,Mono Red Rally,0.5,6,0.12,0.88
Dimir Terror,Gruul Ramp,0.63,8,0.24,0.91
Dimir Terror,Mono Blue Faeries,0.55,11,0.23,0.83
Dimir Terror,Caw Gates,0.0,6,0.0,0.46
Dimir Terror,UB Faeries,0.5,2,0.01,0.99
Dimir Terror,White Weenie,0.33,3,0.01,0.91
Dimir Terror,Dimir Terror,0.5,2,0.01,0.99
Dimir Terror,Golgari Gardens,0.2,5,0.01,0.72
Dimir Terror,Spy Combo,0.5,4,0.07,0.93
Dimir Terror,UWx Familiar,0.8,5,0.28,0.99
Dimir Terror,GW Bogles,1.0,2,0.16,1.0
Dimir Terror,Monster Tron,0.25,4,0.01,0.81
Dimir Terror,Dredge,0.0,2,0.0,0.84
Dimir Terror,Orzhov Blade,0.0,2,0.0,0.84
Dimir Terror,Mono Red Synthesizer,0.5,2,0.01,0.99
Dimir Terror,Mono Red Burn,1.0,3,0.29,1.0
Dimir Terror,Mono Black Sacrifice,0.0,2,0.0,0.84
Dimir Terror,Jeskai Ephemerate,0.33,3,0.01,0.91
Dimir Terror,Esper Affinity,1.0,2,0.16,1.0
Dimir Terror,Defender Combo,1.0,1,0.02,1.0
Dimir Terror,Boros Bully,0.0,1,0.0,0.98
Dimir Terror,Altar Tron,0.0,1,0.0,0.98
Dimir Terror,Dimir Affinity,0.0,1,0.0,0.98
Dimir Terror,Izzet Faeries,1.0,1,0.02,1.0
Dimir Terror,Retriever Combo,1.0,1,0.02,1.0
Dimir Terror,Slivers,1.0,1,0.02,1.0
Golgari Gardens,Mono Red Madness,0.55,11,0.23,0.83
Golgari Gardens,Elves,0.38,8,0.09,0.76
Golgari Gardens,Mono Blue Terror,0.57,7,0.18,0.9
Golgari Gardens,Grixis Affinity,0.36,11,0.11,0.69
Golgari Gardens,Jund Wildfire,0.67,6,0.22,0.96
Golgari Gardens,Rakdos Madness,0.67,6,0.22,0.96
Golgari Gardens,Mono Red Rally,0.4,5,0.05,0.85
Golgari Gardens,Gruul Ramp,0.29,7,0.04,0.71
Golgari Gardens,Mono Blue Faeries,0.33,3,0.01,0.91
Golgari Gardens,Caw Gates,0.2,5,0.01,0.72
Golgari Gardens,UB Faeries,1.0,1,0.02,1.0
Golgari Gardens,White Weenie,0.58,12,0.28,0.85
Golgari Gardens,Dimir Terror,0.8,5,0.28,0.99
Golgari Gardens,Golgari Gardens,0.5,6,0.12,0.88
Golgari Gardens,Spy Combo,1.0,2,0.16,1.0
Golgari Gardens,UWx Familiar,0.0,2,0.0,0.84
Golgari Gardens,GW Bogles,0.67,3,0.09,0.99
Golgari Gardens,Monster Tron,0.0,1,0.0,0.98
Golgari Gardens,Dredge,0.5,2,0.01,0.99
Golgari Gardens,Orzhov Blade,0.67,3,0.09,0.99
Golgari Gardens,Gruul Ponza,0.0,2,0.0,0.84
Golgari Gardens,Mono Black Sacrifice,1.0,2,0.16,1.0
Golgari Gardens,Jeskai Ephemerate,0.5,2,0.01,0.99
Golgari Gardens,Defender Combo,1.0,1,0.02,1.0
Golgari Gardens,Boros Bully,0.5,2,0.01,0.99
Golgari Gardens,Boros Synthesizer,0.0,1,0.0,0.98
Golgari Gardens,Altar Tron,0.33,3,0.01,0.91
Golgari Gardens,Dimir Affinity,0.0,1,0.0,0.98
