a,b,winrate_a_vs_b,matches,ci_low,ci_high
Rakdos Madness,Mono Red Madness,0.58,207,0.51,0.65
Rakdos Madness,Mono Blue Terror,0.52,211,0.45,0.59
Rakdos Madness,Jund Wildfire,0.52,161,0.44,0.6
Rakdos Madness,Rakdos Madness,0.5,196,0.43,0.57
Rakdos Madness,Mono Red Rally,0.32,176,0.26,0.4
Rakdos Madness,Grixis Affinity,0.51,128,0.42,0.6
Rakdos Madness,Mono Blue Faeries,0.28,129,0.2,0.36
Rakdos Madness,Elves,0.43,120,0.34,0.53
Rakdos Madness,Spy Combo,0.37,123,0.28,0.46
Rakdos Madness,Gruul Ramp,0.43,92,0.33,0.54
Rakdos Madness,White Weenie,0.42,77,0.3,0.53
Rakdos Madness,UB Faeries,0.51,77,0.39,0.62
Rakdos Madness,Mono Black Sacrifice,0.42,65,0.29,0.54
Rakdos Madness,Caw Gates,0.33,40,0.19,0.49
Rakdos Madness,Esper Affinity,0.56,63,0.42,0.68
Rakdos Madness,Golgari Gardens,0.69,51,0.54,0.81
Rakdos Madness,UWx Familiar,0.63,41,0.47,0.78
Rakdos Madness,Dimir Terror,0.45,47,0.3,0.6
Rakdos Madness,GW Bogles,0.27,49,0.15,0.41
Rakdos Madness,Gruul Ponza,0.33,52,0.2,0.47
Rakdos Madness,Altar Tron,0.21,47,0.11,0.36
Rakdos Madness,Mono Red Synthesizer,0.52,21,0.3,0.74
Rakdos Madness,Izzet Skred,0.52,31,0.33,0.7
Rakdos Madness,Orzhov Blade,0.55,33,0.36,0.72
Rakdos Madness,Flicker Tron,0.56,18,0.31,0.78
Rakdos Madness,Jeskai Ephemerate,0.47,30,0.28,0.66
Rakdos Madness,Mono White Heroic,0.43,40,0.27,0.59
Rakdos Madness,Dredge,0.3,20,0.12,0.54
Rakdos Madness,Defender Combo,0.35,23,0.16,0.57
Rakdos Madness,Boros Synthesizer,0.57,23,0.34,0.77
Rakdos Madness,Mardu Metalcraft,0.7,20,0.46,0.88
Rakdos Madness,Jeskai Metalcraft,0.78,23,0.56,0.93
Rakdos Madness,Dimir Affinity,0.46,13,0.19,0.75
Mono Red Rally,Mono Red Madness,0.7,261,0.64,0.76
Mono Red Rally,Mono Blue Terror,0.53,261,0.47,0.59
Mono Red Rally,Jund Wildfire,0.63,139,0.54,0.71
Mono Red Rally,Rakdos Madness,0.68,176,0.6,0.74
Mono Red Rally,Mono Red Rally,0.5,134,0.41,0.59
Mono Red Rally,Grixis Affinity,0.49,145,0.41,0.57
Mono Red Rally,Mono Blue Faeries,0.4,126,0.31,0.49
Mono Red Rally,Elves,0.53,110,0.43,0.62
Mono Red Rally,Spy Combo,0.31,99,0.22,0.41
Mono Red Rally,Gruul Ramp,0.32,100,0.23,0.42
Mono Red Rally,White Weenie,0.33,96,0.24,0.44
Mono Red Rally,UB Faeries,0.65,85,0.54,0.75
Mono Red Rally,Mono Black Sacrifice,0.61,71,0.48,0.72
Mono Red Rally,Caw Gates,0.46,65,0.34,0.59
Mono Red Rally,Esper Affinity,0.48,60,0.35,0.62
Mono Red Rally,Golgari Gardens,0.62,63,0.49,0.74
Mono Red Rally,UWx Familiar,0.42,55,0.29,0.56
Mono Red Rally,Dimir Terror,0.59,46,0.43,0.73
Mono Red Rally,GW Bogles,0.46,48,0.31,0.61
Mono Red Rally,Gruul Ponza,0.52,33,0.34,0.69
Mono Red Rally,Altar Tron,0.68,40,0.51,0.81
Mono Red Rally,Mono Red Synthesizer,0.53,34,0.35,0.7
Mono Red Rally,Izzet Skred,0.48,23,0.27,0.69
Mono Red Rally,Orzhov Blade,0.48,27,0.29,0.68
Mono Red Rally,Flicker Tron,0.7,23,0.47,0.87
Mono Red Rally,Jeskai Ephemerate,0.55,31,0.36,0.73
Mono Red Rally,Mono White Heroic,0.2,25,0.07,0.41
Mono Red Rally,Dredge,0.4,20,0.19,0.64
Mono Red Rally,Defender Combo,0.19,16,0.04,0.46
Mono Red Rally,Boros Synthesizer,0.25,12,0.05,0.57
Mono Red Rally,Mardu Metalcraft,0.7,10,0.35,0.93
Mono Red Rally,Jeskai Metalcraft,0.59,17,0.33,0.82
Mono Red Rally,Dimir Affinity,0.82,11,0.48,0.98
Grixis Affinity,Mono Red Madness,0.54,220,0.47,0.6
Grixis Affinity,Mono Blue Terror,0.5,186,0.43,0.57
Grixis Affinity,Jund Wildfire,0.49,144,0.41,0.58
Grixis Affinity,Rakdos Madness,0.49,128,0.4,0.58
Grixis Affinity,Mono Red Rally,0.51,145,0.43,0.59
Grixis Affinity,Grixis Affinity,0.5,104,0.4,0.6
Grixis Affinity,Mono Blue Faeries,0.52,98,0.42,0.62
Grixis Affinity,Elves,0.47,100,0.37,0.57
Grixis Affinity,Spy Combo,0.48,96,0.38,0.58
Grixis Affinity,Gruul Ramp,0.42,84,0.31,0.53
Grixis Affinity,White Weenie,0.33,80,0.22,0.44
Grixis Affinity,UB Faeries,0.63,70,0.5,0.74
Grixis Affinity,Mono Black Sacrifice,0.69,70,0.56,0.79
Grixis Affinity,Caw Gates,0.39,64,0.27,0.52
Grixis Affinity,Esper Affinity,0.31,49,0.18,0.45
Grixis Affinity,Golgari Gardens,0.52,61,0.39,0.65
Grixis Affinity,UWx Familiar,0.54,46,0.39,0.69
Grixis Affinity,Dimir Terror,0.61,41,0.45,0.76
Grixis Affinity,GW Bogles,0.48,31,0.3,0.67
Grixis Affinity,Gruul Ponza,0.54,35,0.37,0.71
Grixis Affinity,Altar Tron,0.29,34,0.15,0.47
Grixis Affinity,Mono Red Synthesizer,0.59,34,0.41,0.75
Grixis Affinity,Izzet Skred,0.47,34,0.3,0.65
Grixis Affinity,Orzhov Blade,0.36,22,0.17,0.59
Grixis Affinity,Flicker Tron,0.55,22,0.32,0.76
Grixis Affinity,Jeskai Ephemerate,0.66,29,0.46,0.82
Grixis Affinity,Mono White Heroic,0.46,24,0.26,0.67
Grixis Affinity,Dredge,0.56,16,0.3,0.8
Grixis Affinity,Defender Combo,0.71,21,0.48,0.89
Grixis Affinity,Boros Synthesizer,0.63,19,0.38,0.84
Grixis Affinity,Mardu Metalcraft,0.46,13,0.19,0.75
Grixis Affinity,Jeskai Metalcraft,0.47,17,0.23,0.72
Grixis Affinity,Dimir Affinity,0.5,6,0.12,0.88
Mono Blue Faeries,Mono Red Madness,0.53,195,0.46,0.6
Mono Blue Faeries,Mono Blue Terror,0.63,176,0.55,0.7
Mono Blue Faeries,Jund Wildfire,0.45,121,0.36,0.55
Mono Blue Faeries,Rakdos Madness,0.72,129,0.64,0.8
Mono Blue Faeries,Mono Red Rally,0.6,126,0.51,0.69
Mono Blue Faeries,Grixis Affinity,0.48,98,0.38,0.58
Mono Blue Faeries,Mono Blue Faeries,0.5,96,0.4,0.6
Mono Blue Faeries,Elves,0.24,83,0.15,0.35
Mono Blue Faeries,Spy Combo,0.37,97,0.28,0.48
Mono Blue Faeries,Gruul Ramp,0.29,84,0.19,0.39
Mono Blue Faeries,White Weenie,0.44,66,0.32,0.57
Mono Blue Faeries,UB Faeries,0.51,59,0.37,0.64
Mono Blue Faeries,Mono Black Sacrifice,0.66,62,0.53,0.78
Mono Blue Faeries,Caw Gates,0.5,46,0.35,0.65
Mono Blue Faeries,Esper Affinity,0.48,64,0.36,0.61
Mono Blue Faeries,Golgari Gardens,0.5,32,0.32,0.68
Mono Blue Faeries,UWx Familiar,0.57,53,0.42,0.7
Mono Blue Faeries,Dimir Terror,0.54,56,0.4,0.67
Mono Blue Faeries,GW Bogles,0.62,42,0.46,0.76
Mono Blue Faeries,Gruul Ponza,0.48,31,0.3,0.67
Mono Blue Faeries,Altar Tron,0.71,34,0.53,0.85
Mono Blue Faeries,Mono Red Synthesizer,0.45,40,0.29,0.62
Mono Blue Faeries,Izzet Skred,0.42,24,0.22,0.63
Mono Blue Faeries,Orzhov Blade,0.62,13,0.32,0.86
Mono Blue Faeries,Flicker Tron,0.74,23,0.52,0.9
Mono Blue Faeries,Jeskai Ephemerate,0.36,14,0.13,0.65
Mono Blue Faeries,Mono White Heroic,0.44,32,0.26,0.62
Mono Blue Faeries,Dredge,0.6,20,0.36,0.81
Mono Blue Faeries,Defender Combo,0.64,11,0.31,0.89
Mono Blue Faeries,Boros Synthesizer,0.22,9,0.03,0.6
Mono Blue Faeries,Mardu Metalcraft,0.47,19,0.24,0.71
Mono Blue Faeries,Jeskai Metalcraft,0.23,13,0.05,0.54
Mono Blue Faeries,Dimir Affinity,0.67,9,0.3,0.93
Elves,Mono Red Madness,0.3,205,0.24,0.37
Elves,Mono Blue Terror,0.72,173,0.64,0.78
Elves,Jund Wildfire,0.44,127,0.35,0.53
Elves,Rakdos Madness,0.57,120,0.47,0.66
Elves,Mono Red Rally,0.47,110,0.38,0.57
Elves,Grixis Affinity,0.53,100,0.43,0.63
Elves,Mono Blue Faeries,0.76,83,0.65,0.85
Elves,Elves,0.5,106,0.4,0.6
Elves,Spy Combo,0.6,81,0.49,0.71
Elves,Gruul Ramp,0.66,103,0.56,0.75
Elves,White Weenie,0.71,68,0.58,0.81
Elves,UB Faeries,0.46,52,0.32,0.61
Elves,Mono Black Sacrifice,0.49,41,0.33,0.65
Elves,Caw Gates,0.51,61,0.38,0.64
Elves,Esper Affinity,0.77,39,0.61,0.89
Elves,Golgari Gardens,0.33,45,0.2,0.49
Elves,UWx Familiar,0.66,53,0.52,0.78
Elves,Dimir Terror,0.63,41,0.47,0.78
Elves,GW Bogles,0.73,49,0.59,0.85
Elves,Gruul Ponza,0.76,25,0.55,0.91
Elves,Altar Tron,0.69,29,0.49,0.85
Elves,Mono Red Synthesizer,0.4,20,0.19,0.64
Elves,Izzet Skred,0.24,17,0.07,0.5
Elves,Orzhov Blade,0.81,16,0.54,0.96
Elves,Flicker Tron,0.55,22,0.32,0.76
Elves,Jeskai Ephemerate,0.44,16,0.2,0.7
Elves,Mono White Heroic,0.64,14,0.35,0.87
Elves,Dredge,0.79,29,0.6,0.92
Elves,Defender Combo,0.38,16,0.15,0.65
Elves,Boros Synthesizer,0.36,14,0.13,0.65
Elves,Mardu Metalcraft,0.79,14,0.49,0.95
Elves,Jeskai Metalcraft,0.38,13,0.14,0.68
Elves,Dimir Affinity,0.44,9,0.14,0.79
Spy Combo,Mono Red Madness,0.44,185,0.37,0.52
Spy Combo,Mono Blue Terror,0.62,130,0.53,0.7
Spy Combo,Jund Wildfire,0.52,105,0.42,0.62
Spy Combo,Rakdos Madness,0.63,123,0.54,0.72
Spy Combo,Mono Red Rally,0.69,99,0.59,0.78
Spy Combo,Grixis Affinity,0.52,96,0.42,0.62
Spy Combo,Mono Blue Faeries,0.63,97,0.52,0.72
Spy Combo,Elves,0.4,81,0.29,0.51
Spy Combo,Spy Combo,0.5,102,0.4,0.6
Spy Combo,Gruul Ramp,0.59,74,0.47,0.71
Spy Combo,White Weenie,0.61,41,0.45,0.76
Spy Combo,UB Faeries,0.52,54,0.38,0.66
Spy Combo,Mono Black Sacrifice,0.54,41,0.37,0.69
Spy Combo,Caw Gates,0.49,43,0.33,0.65
Spy Combo,Esper Affinity,0.56,43,0.4,0.71
Spy Combo,Golgari Gardens,0.31,36,0.16,0.48
Spy Combo,UWx Familiar,0.5,40,0.34,0.66
Spy Combo,Dimir Terror,0.41,22,0.21,0.64
Spy Combo,GW Bogles,0.84,31,0.66,0.95
Spy Combo,Gruul Ponza,0.74,27,0.54,0.89
Spy Combo,Altar Tron,0.61,31,0.42,0.78
Spy Combo,Mono Red Synthesizer,0.63,24,0.41,0.81
Spy Combo,Izzet Skred,0.53,19,0.29,0.76
Spy Combo,Orzhov Blade,0.68,22,0.45,0.86
Spy Combo,Flicker Tron,0.52,21,0.3,0.74
Spy Combo,Jeskai Ephemerate,0.74,31,0.55,0.88
Spy Combo,Mono White Heroic,0.78,9,0.4,0.97
Spy Combo,Dredge,0.72,18,0.47,0.9
Spy Combo,Defender Combo,0.42,19,0.2,0.67
Spy Combo,Boros Synthesizer,0.8,15,0.52,0.96
Spy Combo,Mardu Metalcraft,0.56,18,0.31,0.78
Spy Combo,Jeskai Metalcraft,0.57,7,0.18,0.9
Spy Combo,Dimir Affinity,0.89,9,0.52,1.0
Gruul Ramp,Mono Red Madness,0.37,195,0.31,0.45
Gruul Ramp,Mono Blue Terror,0.49,153,0.41,0.57
Gruul Ramp,Jund Wildfire,0.57,118,0.47,0.66
Gruul Ramp,Rakdos Madness,0.57,92,0.46,0.67
Gruul Ramp,Mono Red Rally,0.68,100,0.58,0.77
Gruul Ramp,Grixis Affinity,0.58,84,0.47,0.69
Gruul Ramp,Mono Blue Faeries,0.71,84,0.61,0.81
Gruul Ramp,Elves,0.34,103,0.25,0.44
Gruul Ramp,Spy Combo,0.41,74,0.29,0.53
Gruul Ramp,Gruul Ramp,0.5,80,0.39,0.61
Gruul Ramp,White Weenie,0.63,65,0.5,0.75
Gruul Ramp,UB Faeries,0.62,47,0.46,0.75
Gruul Ramp,Mono Black Sacrifice,0.39,38,0.24,0.57
Gruul Ramp,Caw Gates,0.49,43,0.33,0.65
Gruul Ramp,Esper Affinity,0.69,42,0.53,0.82
Gruul Ramp,Golgari Gardens,0.66,47,0.51,0.79
Gruul Ramp,UWx Familiar,0.69,29,0.49,0.85
Gruul Ramp,Dimir Terror,0.4,43,0.25,0.56
Gruul Ramp,GW Bogles,0.27,30,0.12,0.46
Gruul Ramp,Gruul Ponza,0.33,18,0.13,0.59
Gruul Ramp,Altar Tron,0.52,21,0.3,0.74
Gruul Ramp,Mono Red Synthesizer,0.41,17,0.18,0.67
Gruul Ramp,Izzet Skred,0.52,23,0.31,0.73
Gruul Ramp,Orzhov Blade,0.65,20,0.41,0.85
Gruul Ramp,Flicker Tron,0.65,17,0.38,0.86
Gruul Ramp,Jeskai Ephemerate,0.65,17,0.38,0.86
Gruul Ramp,Mono White Heroic,0.5,6,0.12,0.88
Gruul Ramp,Dredge,0.4,15,0.16,0.68
Gruul Ramp,Defender Combo,0.21,14,0.05,0.51
Gruul Ramp,Boros Synthesizer,0.69,13,0.39,0.91
Gruul Ramp,Mardu Metalcraft,0.7,10,0.35,0.93
Gruul Ramp,Jeskai Metalcraft,0.38,8,0.09,0.76
Gruul Ramp,Dimir Affinity,0.25,4,0.01,0.81
White Weenie,Mono Red Madness,0.48,116,0.39,0.58
White Weenie,Mono Blue Terror,0.62,123,0.53,0.7
White Weenie,Jund Wildfire,0.49,94,0.38,0.59
White Weenie,Rakdos Madness,0.58,77,0.47,0.7
White Weenie,Mono Red Rally,0.67,96,0.56,0.76
White Weenie,Grixis Affinity,0.68,80,0.56,0.78
White Weenie,Mono Blue Faeries,0.56,66,0.43,0.68
White Weenie,Elves,0.29,68,0.19,0.42
White Weenie,Spy Combo,0.39,41,0.24,0.55
White Weenie,Gruul Ramp,0.37,65,0.25,0.5
White Weenie,White Weenie,0.5,46,0.35,0.65
White Weenie,UB Faeries,0.58,38,0.41,0.74
White Weenie,Mono Black Sacrifice,0.74,27,0.54,0.89
White Weenie,Caw Gates,0.49,37,0.32,0.66
White Weenie,Esper Affinity,0.43,23,0.23,0.66
White Weenie,Golgari Gardens,0.45,42,0.3,0.61
White Weenie,UWx Familiar,0.31,35,0.17,0.49
White Weenie,Dimir Terror,0.38,26,0.2,0.59
White Weenie,GW Bogles,0.63,27,0.42,0.81
White Weenie,Gruul Ponza,0.48,27,0.29,0.68
White Weenie,Altar Tron,0.65,20,0.41,0.85
White Weenie,Mono Red Synthesizer,0.74,19,0.49,0.91
White Weenie,Izzet Skred,0.57,21,0.34,0.78
White Weenie,Orzhov Blade,0.54,13,0.25,0.81
White Weenie,Flicker Tron,0.43,14,0.18,0.71
White Weenie,Jeskai Ephemerate,0.17,18,0.04,0.41
White Weenie,Mono White Heroic,0.47,15,0.21,0.73
White Weenie,Dredge,0.71,17,0.44,0.9
White Weenie,Defender Combo,0.1,10,0.0,0.45
White Weenie,Boros Synthesizer,0.7,10,0.35,0.93
White Weenie,Mardu Metalcraft,0.5,8,0.16,0.84
White Weenie,Jeskai Metalcraft,0.38,8,0.09,0.76
White Weenie,Dimir Affinity,0.5,4,0.07,0.93
UB Faeries,Mono Red Madness,0.5,112,0.4,0.6
UB Faeries,Mono Blue Terror,0.61,92,0.5,0.71
UB Faeries,Jund Wildfire,0.48,60,0.35,0.62
UB Faeries,Rakdos Madness,0.49,77,0.38,0.61
UB Faeries,Mono Red Rally,0.35,85,0.25,0.46
UB Faeries,Grixis Affinity,0.37,70,0.26,0.5
UB Faeries,Mono Blue Faeries,0.49,59,0.36,0.63
UB Faeries,Elves,0.54,52,0.39,0.68
UB Faeries,Spy Combo,0.48,54,0.34,0.62
UB Faeries,Gruul Ramp,0.38,47,0.25,0.54
UB Faeries,White Weenie,0.42,38,0.26,0.59
UB Faeries,UB Faeries,0.5,42,0.34,0.66
UB Faeries,Mono Black Sacrifice,0.67,33,0.48,0.82
UB Faeries,Caw Gates,0.25,20,0.09,0.49
UB Faeries,Esper Affinity,0.6,25,0.39,0.79
UB Faeries,Golgari Gardens,0.66,29,0.46,0.82
UB Faeries,UWx Familiar,0.38,34,0.22,0.56
UB Faeries,Dimir Terror,0.52,23,0.31,0.73
UB Faeries,GW Bogles,0.68,25,0.46,0.85
UB Faeries,Gruul Ponza,0.63,16,0.35,0.85
UB Faeries,Altar Tron,0.54,13,0.25,0.81
UB Faeries,Mono Red Synthesizer,0.58,12,0.28,0.85
UB Faeries,Izzet Skred,0.58,12,0.28,0.85
UB Faeries,Orzhov Blade,0.55,20,0.32,0.77
UB Faeries,Flicker Tron,0.5,12,0.21,0.79
UB Faeries,Jeskai Ephemerate,0.31,13,0.09,0.61
UB Faeries,Mono White Heroic,0.75,16,0.48,0.93
UB Faeries,Dredge,0.58,12,0.28,0.85
UB Faeries,Defender Combo,0.83,6,0.36,1.0
UB Faeries,Boros Synthesizer,0.43,7,0.1,0.82
UB Faeries,Mardu Metalcraft,0.25,4,0.01,0.81
UB Faeries,Jeskai Metalcraft,0.2,5,0.01,0.72
UB Faeries,Dimir Affinity,0.63,8,0.24,0.91
Mono Black Sacrifice,Mono Red Madness,0.45,86,0.35,0.56
Mono Black Sacrifice,Mono Blue Terror,0.6,93,0.5,0.7
Mono Black Sacrifice,Jund Wildfire,0.31,61,0.2,0.44
Mono Black Sacrifice,Rakdos Madness,0.58,65,0.46,0.71
Mono Black Sacrifice,Mono Red Rally,0.39,71,0.28,0.52
Mono Black Sacrifice,Grixis Affinity,0.31,70,0.21,0.44
Mono Black Sacrifice,Mono Blue Faeries,0.34,62,0.22,0.47
Mono Black Sacrifice,Elves,0.51,41,0.35,0.67
Mono Black Sacrifice,Spy Combo,0.46,41,0.31,0.63
Mono Black Sacrifice,Gruul Ramp,0.61,38,0.43,0.76
Mono Black Sacrifice,White Weenie,0.26,27,0.11,0.46
Mono Black Sacrifice,UB Faeries,0.33,33,0.18,0.52
Mono Black Sacrifice,Mono Black Sacrifice,0.5,32,0.32,0.68
Mono Black Sacrifice,Caw Gates,0.5,28,0.31,0.69
Mono Black Sacrifice,Esper Affinity,0.67,27,0.46,0.83
Mono Black Sacrifice,Golgari Gardens,0.38,16,0.15,0.65
Mono Black Sacrifice,UWx Familiar,0.21,19,0.06,0.46
Mono Black Sacrifice,Dimir Terror,0.6,25,0.39,0.79
Mono Black Sacrifice,GW Bogles,0.33,12,0.1,0.65
Mono Black Sacrifice,Gruul Ponza,0.5,12,0.21,0.79
Mono Black Sacrifice,Altar Tron,0.71,28,0.51,0.87
Mono Black Sacrifice,Mono Red Synthesizer,0.33,15,0.12,0.62
Mono Black Sacrifice,Izzet Skred,0.58,12,0.28,0.85
Mono Black Sacrifice,Orzhov Blade,0.36,11,0.11,0.69
Mono Black Sacrifice,Flicker Tron,0.72,18,0.47,0.9
Mono Black Sacrifice,Jeskai Ephemerate,0.46,13,0.19,0.75
Mono Black Sacrifice,Mono White Heroic,0.53,15,0.27,0.79
Mono Black Sacrifice,Dredge,0.5,10,0.19,0.81
Mono Black Sacrifice,Defender Combo,0.6,10,0.26,0.88
Mono Black Sacrifice,Boros Synthesizer,0.33,12,0.1,0.65
Mono Black Sacrifice,Mardu Metalcraft,0.5,4,0.07,0.93
Mono Black Sacrifice,Jeskai Metalcraft,0.29,7,0.04,0.71
Mono Black Sacrifice,Dimir Affinity,0.63,8,0.24,0.91
Caw Gates,Mono Red Madness,0.65,102,0.55,0.74
Caw Gates,Mono Blue Terror,0.66,97,0.56,0.75
Caw Gates,Jund Wildfire,0.52,71,0.4,0.64
Caw Gates,Rakdos Madness,0.68,40,0.51,0.81
Caw Gates,Mono Red Rally,0.54,65,0.41,0.66
Caw Gates,Grixis Affinity,0.61,64,0.48,0.73
Caw Gates,Mono Blue Faeries,0.5,46,0.35,0.65
Caw Gates,Elves,0.49,61,0.36,0.62
Caw Gates,Spy Combo,0.51,43,0.35,0.67
Caw Gates,Gruul Ramp,0.51,43,0.35,0.67
Caw Gates,White Weenie,0.51,37,0.34,0.68
Caw Gates,UB Faeries,0.75,20,0.51,0.91
Caw Gates,Mono Black Sacrifice,0.5,28,0.31,0.69
Caw Gates,Caw Gates,0.5,34,0.32,0.68
Caw Gates,Esper Affinity,0.42,19,0.2,0.67
Caw Gates,Golgari Gardens,0.59,22,0.36,0.79
Caw Gates,UWx Familiar,0.34,29,0.18,0.54
Caw Gates,Dimir Terror,0.88,25,0.69,0.97
Caw Gates,GW Bogles,0.82,28,0.63,0.94
