a,b,winrate_a_vs_b,matches,ci_low,ci_high
Elves,Caw Gates,0.6,15,0.32,0.84
Elves,Spy Combo,0.47,15,0.21,0.73
Elves,Dimir Terror,0.79,14,0.49,0.95
Elves,White Weenie,0.6,15,0.32,0.84
Elves,UB Faeries,0.55,22,0.32,0.76
Elves,UWx Familiar,0.5,20,0.27,0.73
Elves,Golgari Gardens,0.56,9,0.21,0.86
Elves,Mono Black Sacrifice,0.33,3,0.01,0.91
Elves,GW Bogles,0.86,7,0.42,1.0
Elves,Dredge,0.77,13,0.46,0.95
Elves,Monster Tron,1.0,4,0.4,1.0
Elves,Mono Red Synthesizer,0.5,4,0.07,0.93
Elves,Gruul Ponza,0.5,4,0.07,0.93
Elves,Orzhov Blade,0.8,5,0.28,0.99
Elves,Esper Affinity,0.83,6,0.36,1.0
Elves,Jeskai Ephemerate,0.75,4,0.19,0.99
Elves,Mono Red Burn,0.67,3,0.09,0.99
Elves,Retriever Combo,1.0,2,0.16,1.0
Elves,Red Storm,0.11,9,0.0,0.48
Elves,Flicker Tron,0.67,3,0.09,0.99
Elves,Defender Combo,0.4,5,0.05,0.85
Elves,Mono White Heroic,0.83,6,0.36,1.0
Elves,Altar Tron,1.0,5,0.48,1.0
Elves,Dimir Affinity,0.8,5,0.28,0.99
Elves,Mono Green Stompy,0.25,4,0.01,0.81
Elves,Mono Red Kiln Fiend,0.0,2,0.0,0.84
Elves,Izzet Skred,0.0,1,0.0,0.98
Elves,Boros Synthesizer,0.0,2,0.0,0.84
Elves,Dimir Control,0.0,2,0.0,0.84
Elves,Boros Bully,1.0,1,0.02,1.0
Elves,Jeskai Metalcraft,1.0,3,0.29,1.0
Elves,Izzet Faeries,1.0,1,0.02,1.0
Elves,Slivers,0.0,2,0.0,0.84
Elves,Naya Gates,1.0,1,0.02,1.0
Rakdos Madness,Mono Red Madness,0.59,46,0.43,0.73
Rakdos Madness,Mono Blue Terror,0.65,34,0.46,0.8
Rakdos Madness,Elves,0.34,29,0.18,0.54
Rakdos Madness,Rakdos Madness,0.5,38,0.33,0.67
Rakdos Madness,Grixis Affinity,0.52,25,0.31,0.72
Rakdos Madness,Jund Wildfire,0.43,23,0.23,0.66
Rakdos Madness,Mono Red Rally,0.38,24,0.19,0.59
Rakdos Madness,Gruul Ramp,0.18,11,0.02,0.52
Rakdos Madness,Mono Blue Faeries,0.59,17,0.33,0.82
Rakdos Madness,Caw Gates,0.45,11,0.17,0.77
Rakdos Madness,Spy Combo,0.38,26,0.2,0.59
Rakdos Madness,Dimir Terror,0.21,14,0.05,0.51
Rakdos Madness,White Weenie,0.33,9,0.07,0.7
Rakdos Madness,UB Faeries,0.7,10,0.35,0.93
Rakdos Madness,UWx Familiar,0.8,10,0.44,0.97
Rakdos Madness,Golgari Gardens,0.44,9,0.14,0.79
Rakdos Madness,Mono Black Sacrifice,0.6,10,0.26,0.88
Rakdos Madness,GW Bogles,0.43,7,0.1,0.82
Rakdos Madness,Dredge,0.75,4,0.19,0.99
Rakdos Madness,Monster Tron,0.15,13,0.02,0.45
Rakdos Madness,Mono Red Synthesizer,1.0,3,0.29,1.0
Rakdos Madness,Gruul Ponza,0.4,10,0.12,0.74
Rakdos Madness,Orzhov Blade,0.67,6,0.22,0.96
Rakdos Madness,Esper Affinity,0.58,12,0.28,0.85
Rakdos Madness,Jeskai Ephemerate,0.6,5,0.15,0.95
Rakdos Madness,Mono Red Burn,0.33,6,0.04,0.78
Rakdos Madness,Retriever Combo,0.25,4,0.01,0.81
Rakdos Madness,Red Storm,1.0,1,0.02,1.0
Rakdos Madness,Flicker Tron,1.0,1,0.02,1.0
Rakdos Madness,Defender Combo,0.2,5,0.01,0.72
Rakdos Madness,Mono White Heroic,0.2,5,0.01,0.72
Rakdos Madness,Altar Tron,0.25,4,0.01,0.81
Rakdos Madness,Mono Green Stompy,0.0,1,0.0,0.98
Rakdos Madness,Mono Red Kiln Fiend,0.5,2,0.01,0.99
Rakdos Madness,Izzet Skred,0.5,2,0.01,0.99
Rakdos Madness,Boros Synthesizer,0.5,4,0.07,0.93
Rakdos Madness,Dimir Control,1.0,4,0.4,1.0
Rakdos Madness,Boros Bully,0.0,1,0.0,0.98
Rakdos Madness,Jeskai Metalcraft,0.67,6,0.22,0.96
Rakdos Madness,Izzet Faeries,1.0,1,0.02,1.0
Rakdos Madness,Slivers,1.0,1,0.02,1.0
Grixis Affinity,Mono Red Madness,0.47,47,0.32,0.62
Grixis Affinity,Mono Blue Terror,0.56,32,0.38,0.74
Grixis Affinity,Elves,0.32,25,0.15,0.54
Grixis Affinity,Rakdos Madness,0.48,25,0.28,0.69
Grixis Affinity,Grixis Affinity,0.5,16,0.25,0.75
Grixis Affinity,Jund Wildfire,0.53,17,0.28,0.77
Grixis Affinity,Mono Red Rally,0.52,29,0.33,0.71
Grixis Affinity,Gruul Ramp,0.27,15,0.08,0.55
Grixis Affinity,Mono Blue Faeries,0.46,13,0.19,0.75
Grixis Affinity,Caw Gates,0.41,17,0.18,0.67
Grixis Affinity,Spy Combo,0.09,11,0.0,0.41
Grixis Affinity,Dimir Terror,0.44,9,0.14,0.79
Grixis Affinity,White Weenie,0.75,12,0.43,0.95
Grixis Affinity,UB Faeries,0.4,10,0.12,0.74
Grixis Affinity,UWx Familiar,0.45,11,0.17,0.77
Grixis Affinity,Golgari Gardens,0.62,13,0.32,0.86
Grixis Affinity,Mono Black Sacrifice,0.67,12,0.35,0.9
Grixis Affinity,GW Bogles,0.17,6,0.0,0.64
Grixis Affinity,Dredge,0.4,5,0.05,0.85
Grixis Affinity,Monster Tron,0.0,5,0.0,0.52
Grixis Affinity,Mono Red Synthesizer,0.75,4,0.19,0.99
Grixis Affinity,Gruul Ponza,1.0,1,0.02,1.0
Grixis Affinity,Orzhov Blade,0.29,7,0.04,0.71
Grixis Affinity,Esper Affinity,0.14,7,0.0,0.58
Grixis Affinity,Jeskai Ephemerate,0.57,7,0.18,0.9
Grixis Affinity,Mono Red Burn,1.0,1,0.02,1.0
Grixis Affinity,Retriever Combo,0.5,4,0.07,0.93
Grixis Affinity,Red Storm,0.25,4,0.01,0.81
Grixis Affinity,Flicker Tron,1.0,5,0.48,1.0
Grixis Affinity,Defender Combo,0.8,5,0.28,0.99
Grixis Affinity,Mono White Heroic,0.4,5,0.05,0.85
Grixis Affinity,Altar Tron,0.5,2,0.01,0.99
Grixis Affinity,Dimir Affinity,0.0,1,0.0,0.98
Grixis Affinity,Mono Green Stompy,0.0,2,0.0,0.84
Grixis Affinity,Mono Red Kiln Fiend,0.75,4,0.19,0.99
Grixis Affinity,Izzet Skred,1.0,1,0.02,1.0
Grixis Affinity,Boros Synthesizer,0.5,4,0.07,0.93
Grixis Affinity,Dimir Control,1.0,1,0.02,1.0
Grixis Affinity,Boros Bully,0.67,3,0.09,0.99
Grixis Affinity,Izzet Faeries,0.0,1,0.0,0.98
Grixis Affinity,Naya Gates,0.0,2,0.0,0.84
Jund Wildfire,Mono Red Madness,0.53,36,0.35,0.7
Jund Wildfire,Mono Blue Terror,0.7,30,0.51,0.85
Jund Wildfire,Elves,0.46,28,0.28,0.66
Jund Wildfire,Rakdos Madness,0.57,23,0.34,0.77
Jund Wildfire,Grixis Affinity,0.47,17,0.23,0.72
Jund Wildfire,Jund Wildfire,0.5,16,0.25,0.75
Jund Wildfire,Mono Red Rally,0.5,20,0.27,0.73
Jund Wildfire,Gruul Ramp,0.62,13,0.32,0.86
Jund Wildfire,Mono Blue Faeries,0.54,13,0.25,0.81
Jund Wildfire,Caw Gates,0.61,23,0.39,0.8
Jund Wildfire,Spy Combo,0.47,15,0.21,0.73
Jund Wildfire,Dimir Terror,0.91,11,0.59,1.0
Jund Wildfire,White Weenie,0.69,13,0.39,0.91
Jund Wildfire,UB Faeries,0.57,7,0.18,0.9
Jund Wildfire,UWx Familiar,0.55,11,0.23,0.83
Jund Wildfire,Golgari Gardens,0.25,8,0.03,0.65
Jund Wildfire,Mono Black Sacrifice,0.75,8,0.35,0.97
Jund Wildfire,GW Bogles,0.5,6,0.12,0.88
Jund Wildfire,Dredge,0.25,4,0.01,0.81
Jund Wildfire,Monster Tron,0.8,5,0.28,0.99
Jund Wildfire,Mono Red Synthesizer,0.6,10,0.26,0.88
Jund Wildfire,Gruul Ponza,0.67,6,0.22,0.96
Jund Wildfire,Orzhov Blade,1.0,4,0.4,1.0
Jund Wildfire,Esper Affinity,0.5,2,0.01,0.99
Jund Wildfire,Jeskai Ephemerate,0.5,8,0.16,0.84
Jund Wildfire,Mono Red Burn,1.0,2,0.16,1.0
Jund Wildfire,Retriever Combo,0.0,4,0.0,0.6
Jund Wildfire,Red Storm,0.0,4,0.0,0.6
Jund Wildfire,Defender Combo,0.33,3,0.01,0.91
Jund Wildfire,Mono White Heroic,0.6,5,0.15,0.95
Jund Wildfire,Altar Tron,0.33,3,0.01,0.91
Jund Wildfire,Dimir Affinity,0.57,7,0.18,0.9
Jund Wildfire,Mono Green Stompy,0.33,3,0.01,0.91
Jund Wildfire,Mono Red Kiln Fiend,0.5,6,0.12,0.88
Jund Wildfire,Izzet Skred,0.75,4,0.19,0.99
Jund Wildfire,Dimir Control,0.0,1,0.0,0.98
Jund Wildfire,Boros Bully,0.75,4,0.19,0.99
Jund Wildfire,Jeskai Metalcraft,0.0,1,0.0,0.98
Jund Wildfire,Izzet Faeries,0.0,1,0.0,0.98
Jund Wildfire,Slivers,0.5,2,0.01,0.99
Jund Wildfire,Naya Gates,0.0,1,0.0,0.98
Mono Red Rally,Mono Red Madness,0.74,35,0.57,0.88
Mono Red Rally,Mono Blue Terror,0.62,29,0.42,0.79
Mono Red Rally,Elves,0.6,30,0.41,0.77
Mono Red Rally,Rakdos Madness,0.63,24,0.41,0.81
Mono Red Rally,Grixis Affinity,0.48,29,0.29,0.67
Mono Red Rally,Jund Wildfire,0.5,20,0.27,0.73
Mono Red Rally,Mono Red Rally,0.5,18,0.26,0.74
Mono Red Rally,Gruul Ramp,0.14,14,0.02,0.43
Mono Red Rally,Mono Blue Faeries,0.57,14,0.29,0.82
Mono Red Rally,Caw Gates,0.53,17,0.28,0.77
Mono Red Rally,Spy Combo,0.33,12,0.1,0.65
Mono Red Rally,Dimir Terror,0.58,12,0.28,0.85
Mono Red Rally,White Weenie,0.29,14,0.08,0.58
Mono Red Rally,UB Faeries,0.83,6,0.36,1.0
Mono Red Rally,UWx Familiar,0.7,10,0.35,0.93
Mono Red Rally,Golgari Gardens,0.71,7,0.29,0.96
Mono Red Rally,Mono Black Sacrifice,0.56,9,0.21,0.86
Mono Red Rally,GW Bogles,1.0,3,0.29,1.0
Mono Red Rally,Dredge,0.33,6,0.04,0.78
Mono Red Rally,Monster Tron,0.5,4,0.07,0.93
Mono Red Rally,Mono Red Synthesizer,0.25,4,0.01,0.81
Mono Red Rally,Gruul Ponza,0.67,3,0.09,0.99
Mono Red Rally,Orzhov Blade,0.67,3,0.09,0.99
Mono Red Rally,Esper Affinity,0.63,8,0.24,0.91
Mono Red Rally,Jeskai Ephemerate,0.4,5,0.05,0.85
Mono Red Rally,Mono Red Burn,0.83,6,0.36,1.0
Mono Red Rally,Retriever Combo,0.6,5,0.15,0.95
Mono Red Rally,Red Storm,0.5,2,0.01,0.99
Mono Red Rally,Flicker Tron,0.5,2,0.01,0.99
Mono Red Rally,Defender Combo,0.5,2,0.01,0.99
Mono Red Rally,Mono White Heroic,0.0,2,0.0,0.84
Mono Red Rally,Altar Tron,1.0,2,0.16,1.0
Mono Red Rally,Dimir Affinity,1.0,1,0.02,1.0
Mono Red Rally,Mono Green Stompy,0.5,4,0.07,0.93
Mono Red Rally,Mono Red Kiln Fiend,0.0,3,0.0,0.71
Mono Red Rally,Izzet Skred,0.25,4,0.01,0.81
Mono Red Rally,Boros Synthesizer,0.0,2,0.0,0.84
Mono Red Rally,Dimir Control,0.0,2,0.0,0.84
Mono Red Rally,Boros Bully,0.0,1,0.0,0.98
Mono Red Rally,Jeskai Metalcraft,0.0,3,0.0,0.71
Mono Red Rally,Izzet Faeries,0.5,6,0.12,0.88
Mono Red Rally,Slivers,1.0,1,0.02,1.0
Mono Red Rally,Naya Gates,0.0,1,0.0,0.98
Gruul Ramp,Mono Red Madness,0.43,23,0.23,0.66
Gruul Ramp,Mono Blue Terror,0.61,18,0.36,0.83
Gruul Ramp,Elves,0.27,30,0.12,0.46
Gruul Ramp,Rakdos Madness,0.82,11,0.48,0.98
Gruul Ramp,Grixis Affinity,0.73,15,0.45,0.92
Gruul Ramp,Jund Wildfire,0.38,13,0.14,0.68
Gruul Ramp,Mono Red Rally,0.86,14,0.57,0.98
Gruul Ramp,Gruul Ramp,0.5,20,0.27,0.73
Gruul Ramp,Mono Blue Faeries,0.83,6,0.36,1.0
Gruul Ramp,Caw Gates,0.54,13,0.25,0.81
Gruul Ramp,Spy Combo,0.0,9,0.0,0.34
Gruul Ramp,Dimir Terror,0.33,9,0.07,0.7
Gruul Ramp,White Weenie,0.4,10,0.12,0.74
Gruul Ramp,UB Faeries,0.75,12,0.43,0.95
Gruul Ramp,UWx Familiar,0.83,6,0.36,1.0
Gruul Ramp,Golgari Gardens,0.7,10,0.35,0.93
Gruul Ramp,Mono Black Sacrifice,0.4,5,0.05,0.85
Gruul Ramp,GW Bogles,0.25,4,0.01,0.81
Gruul Ramp,Dredge,0.33,6,0.04,0.78
Gruul Ramp,Monster Tron,0.5,4,0.07,0.93
Gruul Ramp,Mono Red Synthesizer,0.5,4,0.07,0.93
Gruul Ramp,Gruul Ponza,0.0,2,0.0,0.84
Gruul Ramp,Orzhov Blade,0.4,5,0.05,0.85
Gruul Ramp,Jeskai Ephemerate,0.5,4,0.07,0.93
Gruul Ramp,Mono Red Burn,0.6,5,0.15,0.95
Gruul Ramp,Retriever Combo,1.0,1,0.02,1.0
Gruul Ramp,Red Storm,0.0,1,0.0,0.98
Gruul Ramp,Flicker Tron,1.0,2,0.16,1.0
Gruul Ramp,Defender Combo,0.0,2,0.0,0.84
Gruul Ramp,Mono White Heroic,0.0,1,0.0,0.98
Gruul Ramp,Altar Tron,0.25,4,0.01,0.81
Gruul Ramp,Mono Red Kiln Fiend,0.0,1,0.0,0.98
Gruul Ramp,Izzet Skred,0.5,2,0.01,0.99
Gruul Ramp,Dimir Control,0.0,2,0.0,0.84
Gruul Ramp,Boros Bully,1.0,1,0.02,1.0
Gruul Ramp,Jeskai Metalcraft,0.5,2,0.01,0.99
Mono Blue Faeries,Mono Red Madness,0.59,37,0.42,0.75
Mono Blue Faeries,Mono Blue Terror,0.65,23,0.43,0.84
Mono Blue Faeries,Elves,0.38,21,0.18,0.62
Mono Blue Faeries,Rakdos Madness,0.41,17,0.18,0.67
Mono Blue Faeries,Grixis Affinity,0.54,13,0.25,0.81
Mono Blue Faeries,Jund Wildfire,0.46,13,0.19,0.75
Mono Blue Faeries,Mono Red Rally,0.43,14,0.18,0.71
Mono Blue Faeries,Gruul Ramp,0.17,6,0.0,0.64
Mono Blue Faeries,Mono Blue Faeries,0.5,10,0.19,0.81
Mono Blue Faeries,Caw Gates,0.44,9,0.14,0.79
Mono Blue Faeries,Spy Combo,0.45,11,0.17,0.77
Mono Blue Faeries,Dimir Terror,0.5,20,0.27,0.73
Mono Blue Faeries,White Weenie,0.78,9,0.4,0.97
Mono Blue Faeries,UB Faeries,0.5,6,0.12,0.88
Mono Blue Faeries,UWx Familiar,0.67,6,0.22,0.96
Mono Blue Faeries,Golgari Gardens,0.5,4,0.07,0.93
Mono Blue Faeries,Mono Black Sacrifice,0.8,5,0.28,0.99
Mono Blue Faeries,GW Bogles,1.0,4,0.4,1.0
Mono Blue Faeries,Dredge,0.71,7,0.29,0.96
Mono Blue Faeries,Monster Tron,0.2,5,0.01,0.72
Mono Blue Faeries,Mono Red Synthesizer,0.67,3,0.09,0.99
Mono Blue Faeries,Gruul Ponza,0.33,6,0.04,0.78
Mono Blue Faeries,Orzhov Blade,0.5,2,0.01,0.99
Mono Blue Faeries,Esper Affinity,0.5,2,0.01,0.99
Mono Blue Faeries,Jeskai Ephemerate,0.5,4,0.07,0.93
Mono Blue Faeries,Mono Red Burn,0.8,5,0.28,0.99
Mono Blue Faeries,Retriever Combo,1.0,3,0.29,1.0
Mono Blue Faeries,Flicker Tron,1.0,1,0.02,1.0
Mono Blue Faeries,Defender Combo,1.0,2,0.16,1.0
Mono Blue Faeries,Mono White Heroic,0.33,3,0.01,0.91
Mono Blue Faeries,Altar Tron,1.0,1,0.02,1.0
Mono Blue Faeries,Mono Green Stompy,1.0,1,0.02,1.0
Mono Blue Faeries,Mono Red Kiln Fiend,1.0,2,0.16,1.0
Mono Blue Faeries,Izzet Skred,0.5,2,0.01,0.99
Mono Blue Faeries,Boros Synthesizer,0.0,1,0.0,0.98
Mono Blue Faeries,Dimir Control,0.5,2,0.01,0.99
Mono Blue Faeries,Jeskai Metalcraft,0.0,2,0.0,0.84
Mono Blue Faeries,Izzet Faeries,0.0,2,0.0,0.84
Mono Blue Faeries,Slivers,0.5,2,0.01,0.99
Caw Gates,Mono Red Madness,0.65,20,0.41,0.85
Caw Gates,Mono Blue Terror,0.68,19,0.43,0.87
Caw Gates,Elves,0.4,15,0.16,0.68
Caw Gates,Rakdos Madness,0.55,11,0.23,0.83
Caw Gates,Grixis Affinity,0.59,17,0.33,0.82
Caw Gates,Jund Wildfire,0.39,23,0.2,0.61
Caw Gates,Mono Red Rally,0.47,17,0.23,0.72
Caw Gates,Gruul Ramp,0.46,13,0.19,0.75
Caw Gates,Mono Blue Faeries,0.56,9,0.21,0.86
Caw Gates,Caw Gates,0.5,12,0.21,0.79
Caw Gates,Spy Combo,0.5,8,0.16,0.84
Caw Gates,Dimir Terror,0.89,9,0.52,1.0
Caw Gates,White Weenie,0.43,7,0.1,0.82
Caw Gates,UB Faeries,0.67,3,0.09,0.99
Caw Gates,UWx Familiar,0.14,7,0.0,0.58
Caw Gates,Golgari Gardens,0.86,7,0.42,1.0
Caw Gates,Mono Black Sacrifice,0.8,5,0.28,0.99
Caw Gates,GW Bogles,0.83,6,0.36,1.0
Caw Gates,Dredge,0.25,4,0.01,0.81
Caw Gates,Monster Tron,0.0,1,0.0,0.98
Caw Gates,Mono Red Synthesizer,0.67,3,0.09,0.99
Caw Gates,Gruul Ponza,0.0,1,0.0,0.98
Caw Gates,Orzhov Blade,0.67,3,0.09,0.99
Caw Gates,Esper Affinity,0.0,3,0.0,0.71
Caw Gates,Jeskai Ephemerate,0.5,2,0.01,0.99
Caw Gates,Mono Red Burn,1.0,2,0.16,1.0
Caw Gates,Red Storm,0.5,4,0.07,0.93
Caw Gates,Flicker Tron,1.0,1,0.02,1.0
Caw Gates,Defender Combo,1.0,1,0.02,1.0
Caw Gates,Dimir Affinity,0.5,2,0.01,0.99
Caw Gates,Mono Green Stompy,0.0,1,0.0,0.98
Caw Gates,Mono Red Kiln Fiend,1.0,1,0.02,1.0
Caw Gates,Izzet Skred,1.0,2,0.16,1.0
Caw Gates,Boros Bully,0.0,3,0.0,0.71
Caw Gates,Slivers,0.0,1,0.0,0.98
Spy Combo,Mono Red Madness,0.48,21,0.26,0.7
Spy Combo,Mono Blue Terror,0.46,13,0.19,0.75
Spy Combo,Elves,0.53,15,0.27,0.79
Spy Combo,Rakdos Madness,0.62,26,0.41,0.8
Spy Combo,Grixis Affinity,0.91,11,0.59,1.0
Spy Combo,Jund Wildfire,0.53,15,0.27,0.79
Spy Combo,Mono Red Rally,0.67,12,0.35,0.9
Spy Combo,Gruul Ramp,1.0,9,0.66,1.0
Spy Combo,Mono Blue Faeries,0.55,11,0.23,0.83
Spy Combo,Caw Gates,0.5,8,0.16,0.84
Spy Combo,Spy Combo,0.5,14,0.23,0.77
Spy Combo,Dimir Terror,0.6,5,0.15,0.95
Spy Combo,White Weenie,0.6,10,0.26,0.88
Spy Combo,UB Faeries,0.33,6,0.04,0.78
Spy Combo,UWx Familiar,0.67,6,0.22,0.96
Spy Combo,Golgari Gardens,0.0,4,0.0,0.6
Spy Combo,Mono Black Sacrifice,0.75,4,0.19,0.99
Spy Combo,GW Bogles,1.0,1,0.02,1.0
Spy Combo,Dredge,1.0,2,0.16,1.0
Spy Combo,Monster Tron,1.0,1,0.02,1.0
Spy Combo,Mono Red Synthesizer,1.0,2,0.16,1.0
Spy Combo,Gruul Ponza,1.0,5,0.48,1.0
Spy Combo,Orzhov Blade,1.0,4,0.4,1.0
Spy Combo,Esper Affinity,0.6,5,0.15,0.95
Spy Combo,Jeskai Ephemerate,0.57,7,0.18,0.9
Spy Combo,Mono Red Burn,0.0,2,0.0,0.84
Spy Combo,Retriever Combo,0.5,2,0.01,0.99
Spy Combo,Red Storm,0.5,2,0.01,0.99
Spy Combo,Flicker Tron,0.0,1,0.0,0.98
Spy Combo,Defender Combo,0.5,2,0.01,0.99
Spy Combo,Altar Tron,1.0,1,0.02,1.0
Spy Combo,Dimir Affinity,1.0,2,0.16,1.0
Spy Combo,Mono Red Kiln Fiend,0.33,3,0.01,0.91
Spy Combo,Izzet Skred,1.0,1,0.02,1.0
Spy Combo,Boros Synthesizer,1.0,4,0.4,1.0
Spy Combo,Boros Bully,0.0,1,0.0,0.98
Spy Combo,Izzet Faeries,1.0,1,0.02,1.0
Spy Combo,Naya Gates,1.0,1,0.02,1.0
Dimir Terror,Mono Red Madness,0.57,21,0.34,0.78
Dimir Terror,Mono Blue Terror,0.67,15,0.38,0.88
Dimir Terror,Elves,0.21,14,0.05,0.51
Dimir Terror,Rakdos Madness,0.79,14,0.49,0.95
Dimir Terror,Grixis Affinity,0.56,9,0.21,0.86
Dimir Terror,Jund Wildfire,0.09,11,0.0,0.41
Dimir Terror,Mono Red Rally,0.42,12,0.15,0.72
Dimir Terror,Gruul Ramp,0.67,9,0.3,0.93
Dimir Terror,Mono Blue Faeries,0.5,20,0.27,0.73
Dimir Terror,Caw Gates,0.11,9,0.0,0.48
Dimir Terror,Spy Combo,0.4,5,0.05,0.85
