a,b,winrate_a_vs_b,matches,ci_low,ci_high
Simic Ritual,Mono Black Necrodominance,0.0,1,0.0,0.98
Simic Ritual,Burn,1.0,1,0.02,1.0
Ruby Storm,Boros Energy,0.47,17,0.23,0.72
Ruby Storm,Affinity,0.67,9,0.3,0.93
Ruby Storm,Domain Aggro,0.5,4,0.07,0.93
Ruby Storm,Izzet Prowess,0.5,2,0.01,0.99
Ruby Storm,Eldrazi Tron,0.5,2,0.01,0.99
Ruby Storm,Eldrazi Ramp,1.0,2,0.16,1.0
Ruby Storm,Amulet Titan,0.0,1,0.0,0.98
Ruby Storm,Simic Ritual,0.0,1,0.0,0.98
Ruby Storm,Ruby Storm,0.5,2,0.01,0.99
Ruby Storm,Tameshi Belcher,0.67,3,0.09,0.99
Ruby Storm,Jeskai Blink,1.0,1,0.02,1.0
Ruby Storm,Eldrazi Bloodchief Combo,1.0,2,0.16,1.0
Ruby Storm,Mill,1.0,1,0.02,1.0
Ruby Storm,Golgari Yawgmoth,0.33,3,0.01,0.91
Ruby Storm,Azorius Control,1.0,1,0.02,1.0
Ruby Storm,Esper Phelia,1.0,1,0.02,1.0
Ruby Storm,Grixis Reanimator,0.67,3,0.09,0.99
Ruby Storm,Living End,1.0,1,0.02,1.0
Ruby Storm,4 Color Phlage,0.0,1,0.0,0.98
Ruby Storm,Mono Black Necrodominance,1.0,1,0.02,1.0
Tameshi Belcher,Boros Energy,0.56,9,0.21,0.86
Tameshi Belcher,Affinity,0.67,3,0.09,0.99
Tameshi Belcher,Domain Aggro,0.4,5,0.05,0.85
Tameshi Belcher,Izzet Prowess,0.67,3,0.09,0.99
Tameshi Belcher,Eldrazi Tron,0.5,4,0.07,0.93
Tameshi Belcher,Eldrazi Ramp,0.5,2,0.01,0.99
Tameshi Belcher,Amulet Titan,1.0,1,0.02,1.0
Tameshi Belcher,Simic Ritual,0.0,1,0.0,0.98
Tameshi Belcher,Ruby Storm,0.33,3,0.01,0.91
Tameshi Belcher,Jeskai Blink,0.4,5,0.05,0.85
Tameshi Belcher,Eldrazi Bloodchief Combo,0.5,2,0.01,0.99
Tameshi Belcher,Mill,1.0,2,0.16,1.0
Tameshi Belcher,Golgari Yawgmoth,0.5,2,0.01,0.99
Tameshi Belcher,Azorius Control,0.0,2,0.0,0.84
Tameshi Belcher,Esper Phelia,1.0,1,0.02,1.0
Tameshi Belcher,Dimir Control,1.0,1,0.02,1.0
Tameshi Belcher,Grixis Reanimator,1.0,1,0.02,1.0
Tameshi Belcher,Living End,1.0,1,0.02,1.0
Tameshi Belcher,Neoform,1.0,3,0.29,1.0
Tameshi Belcher,Jeskai Control,0.0,1,0.0,0.98
Tameshi Belcher,Dimir Frog,1.0,1,0.02,1.0
Tameshi Belcher,Mono Black Necrodominance,1.0,1,0.02,1.0
Tameshi Belcher,Burn,0.0,1,0.0,0.98
Tameshi Belcher,Eldrazi Aggro,0.5,2,0.01,0.99
Tameshi Belcher,Hollow One,0.0,1,0.0,0.98
Jeskai Blink,Boros Energy,0.5,14,0.23,0.77
Jeskai Blink,Affinity,0.0,2,0.0,0.84
Jeskai Blink,Domain Aggro,0.8,5,0.28,0.99
Jeskai Blink,Izzet Prowess,0.0,4,0.0,0.6
Jeskai Blink,Eldrazi Tron,0.0,1,0.0,0.98
Jeskai Blink,Amulet Titan,0.5,6,0.12,0.88
Jeskai Blink,Simic Ritual,0.67,3,0.09,0.99
Jeskai Blink,Ruby Storm,0.0,1,0.0,0.98
Jeskai Blink,Tameshi Belcher,0.6,5,0.15,0.95
Jeskai Blink,Jeskai Blink,0.5,2,0.01,0.99
Jeskai Blink,Esper Reanimator,0.0,2,0.0,0.84
Jeskai Blink,Eldrazi Bloodchief Combo,0.33,3,0.01,0.91
Jeskai Blink,Golgari Yawgmoth,1.0,1,0.02,1.0
Jeskai Blink,Esper Phelia,1.0,1,0.02,1.0
Jeskai Blink,Dimir Control,0.5,2,0.01,0.99
Jeskai Blink,Living End,0.0,1,0.0,0.98
Jeskai Blink,Neoform,1.0,1,0.02,1.0
Jeskai Blink,4 Color Phlage,0.0,1,0.0,0.98
Jeskai Blink,Dimir Frog,1.0,1,0.02,1.0
Jeskai Blink,Mono Black Necrodominance,0.0,2,0.0,0.84
Jeskai Blink,Burn,0.0,1,0.0,0.98
Esper Reanimator,Boros Energy,0.67,9,0.3,0.93
Esper Reanimator,Affinity,0.6,5,0.15,0.95
Esper Reanimator,Domain Aggro,1.0,2,0.16,1.0
Esper Reanimator,Izzet Prowess,0.5,10,0.19,0.81
Esper Reanimator,Eldrazi Tron,1.0,2,0.16,1.0
Esper Reanimator,Eldrazi Ramp,0.5,2,0.01,0.99
Esper Reanimator,Amulet Titan,0.5,4,0.07,0.93
Esper Reanimator,Jeskai Blink,1.0,2,0.16,1.0
Esper Reanimator,Eldrazi Bloodchief Combo,1.0,3,0.29,1.0
Esper Reanimator,Golgari Yawgmoth,0.33,3,0.01,0.91
Esper Reanimator,Azorius Control,0.75,4,0.19,0.99
Esper Reanimator,Esper Phelia,0.0,1,0.0,0.98
Esper Reanimator,Grixis Reanimator,1.0,2,0.16,1.0
Esper Reanimator,Living End,1.0,3,0.29,1.0
Esper Reanimator,Neoform,0.0,1,0.0,0.98
Esper Reanimator,Dimir Frog,0.0,1,0.0,0.98
Esper Reanimator,Mono Black Necrodominance,0.0,1,0.0,0.98
Esper Reanimator,Burn,1.0,1,0.02,1.0
Esper Reanimator,Dimir Death's Shadow,1.0,1,0.02,1.0
Eldrazi Bloodchief Combo,Boros Energy,0.63,8,0.24,0.91
Eldrazi Bloodchief Combo,Affinity,0.75,4,0.19,0.99
Eldrazi Bloodchief Combo,Domain Aggro,0.75,4,0.19,0.99
Eldrazi Bloodchief Combo,Izzet Prowess,0.0,2,0.0,0.84
Eldrazi Bloodchief Combo,Eldrazi Tron,0.6,5,0.15,0.95
Eldrazi Bloodchief Combo,Eldrazi Ramp,0.0,2,0.0,0.84
Eldrazi Bloodchief Combo,Amulet Titan,0.5,2,0.01,0.99
Eldrazi Bloodchief Combo,Simic Ritual,0.67,3,0.09,0.99
Eldrazi Bloodchief Combo,Ruby Storm,0.0,2,0.0,0.84
Eldrazi Bloodchief Combo,Tameshi Belcher,0.5,2,0.01,0.99
Eldrazi Bloodchief Combo,Jeskai Blink,0.67,3,0.09,0.99
Eldrazi Bloodchief Combo,Esper Reanimator,0.0,3,0.0,0.71
Eldrazi Bloodchief Combo,Eldrazi Bloodchief Combo,0.5,4,0.07,0.93
Eldrazi Bloodchief Combo,Golgari Yawgmoth,1.0,1,0.02,1.0
Eldrazi Bloodchief Combo,Esper Phelia,0.5,2,0.01,0.99
Eldrazi Bloodchief Combo,Grixis Reanimator,1.0,1,0.02,1.0
Eldrazi Bloodchief Combo,Living End,1.0,1,0.02,1.0
Eldrazi Bloodchief Combo,Eldrazi Aggro,1.0,1,0.02,1.0
Mill,Boros Energy,0.0,4,0.0,0.6
Mill,Affinity,0.0,3,0.0,0.71
Mill,Domain Aggro,0.5,2,0.01,0.99
Mill,Izzet Prowess,0.0,3,0.0,0.71
Mill,Eldrazi Tron,0.0,1,0.0,0.98
Mill,Eldrazi Ramp,0.0,2,0.0,0.84
Mill,Amulet Titan,0.5,2,0.01,0.99
Mill,Simic Ritual,0.5,2,0.01,0.99
Mill,Ruby Storm,0.0,1,0.0,0.98
Mill,Tameshi Belcher,0.0,2,0.0,0.84
Mill,Mill,0.5,2,0.01,0.99
Mill,Golgari Yawgmoth,0.0,2,0.0,0.84
Mill,Azorius Control,0.0,1,0.0,0.98
Mill,Esper Phelia,1.0,1,0.02,1.0
Mill,Grixis Reanimator,0.0,1,0.0,0.98
Mill,Living End,0.5,2,0.01,0.99
Mill,Neoform,1.0,1,0.02,1.0
Mill,4 Color Phlage,1.0,1,0.02,1.0
Mill,Hollow One,0.0,1,0.0,0.98
Golgari Yawgmoth,Boros Energy,0.67,6,0.22,0.96
Golgari Yawgmoth,Affinity,0.0,6,0.0,0.46
Golgari Yawgmoth,Domain Aggro,0.25,4,0.01,0.81
Golgari Yawgmoth,Eldrazi Tron,0.5,2,0.01,0.99
Golgari Yawgmoth,Eldrazi Ramp,0.0,1,0.0,0.98
Golgari Yawgmoth,Simic Ritual,1.0,1,0.02,1.0
Golgari Yawgmoth,Ruby Storm,0.67,3,0.09,0.99
Golgari Yawgmoth,Tameshi Belcher,0.5,2,0.01,0.99
Golgari Yawgmoth,Jeskai Blink,0.0,1,0.0,0.98
Golgari Yawgmoth,Esper Reanimator,0.67,3,0.09,0.99
Golgari Yawgmoth,Eldrazi Bloodchief Combo,0.0,1,0.0,0.98
Golgari Yawgmoth,Mill,1.0,2,0.16,1.0
Golgari Yawgmoth,Azorius Control,0.0,1,0.0,0.98
Golgari Yawgmoth,Esper Phelia,0.0,1,0.0,0.98
Golgari Yawgmoth,Dimir Control,0.0,1,0.0,0.98
Golgari Yawgmoth,Grixis Reanimator,1.0,1,0.02,1.0
Golgari Yawgmoth,Living End,1.0,1,0.02,1.0
Golgari Yawgmoth,Burn,0.5,2,0.01,0.99
Azorius Control,Boros Energy,0.25,4,0.01,0.81
Azorius Control,Affinity,1.0,2,0.16,1.0
Azorius Control,Domain Aggro,0.5,2,0.01,0.99
Azorius Control,Izzet Prowess,0.6,5,0.15,0.95
Azorius Control,Eldrazi Tron,0.0,1,0.0,0.98
Azorius Control,Eldrazi Ramp,0.5,4,0.07,0.93
Azorius Control,Amulet Titan,0.5,2,0.01,0.99
Azorius Control,Ruby Storm,0.0,1,0.0,0.98
Azorius Control,Tameshi Belcher,1.0,2,0.16,1.0
Azorius Control,Esper Reanimator,0.25,4,0.01,0.81
Azorius Control,Mill,1.0,1,0.02,1.0
Azorius Control,Golgari Yawgmoth,1.0,1,0.02,1.0
Azorius Control,Grixis Reanimator,1.0,1,0.02,1.0
Azorius Control,Living End,1.0,1,0.02,1.0
Azorius Control,Jeskai Control,1.0,1,0.02,1.0
Azorius Control,4 Color Phlage,1.0,1,0.02,1.0
Azorius Control,Dimir Frog,0.0,1,0.0,0.98
Azorius Control,Burn,0.0,1,0.0,0.98
Azorius Control,Hollow One,1.0,1,0.02,1.0
Esper Phelia,Boros Energy,0.43,7,0.1,0.82
Esper Phelia,Affinity,1.0,1,0.02,1.0
Esper Phelia,Domain Aggro,0.0,1,0.0,0.98
Esper Phelia,Izzet Prowess,1.0,2,0.16,1.0
Esper Phelia,Eldrazi Tron,0.0,1,0.0,0.98
Esper Phelia,Eldrazi Ramp,1.0,3,0.29,1.0
Esper Phelia,Amulet Titan,0.0,1,0.0,0.98
Esper Phelia,Simic Ritual,0.0,1,0.0,0.98
Esper Phelia,Ruby Storm,0.0,1,0.0,0.98
Esper Phelia,Tameshi Belcher,0.0,1,0.0,0.98
Esper Phelia,Jeskai Blink,0.0,1,0.0,0.98
Esper Phelia,Esper Reanimator,1.0,1,0.02,1.0
Esper Phelia,Eldrazi Bloodchief Combo,0.5,2,0.01,0.99
Esper Phelia,Mill,0.0,1,0.0,0.98
Esper Phelia,Golgari Yawgmoth,1.0,1,0.02,1.0
Esper Phelia,Esper Phelia,0.5,2,0.01,0.99
Esper Phelia,Grixis Reanimator,1.0,1,0.02,1.0
Esper Phelia,Jeskai Control,0.0,1,0.0,0.98
Esper Phelia,Eldrazi Aggro,0.0,1,0.0,0.98
Dimir Control,Boros Energy,0.38,8,0.09,0.76
Dimir Control,Affinity,0.67,6,0.22,0.96
Dimir Control,Domain Aggro,1.0,1,0.02,1.0
Dimir Control,Izzet Prowess,0.0,1,0.0,0.98
Dimir Control,Eldrazi Tron,0.67,3,0.09,0.99
Dimir Control,Amulet Titan,1.0,1,0.02,1.0
Dimir Control,Simic Ritual,0.0,1,0.0,0.98
Dimir Control,Tameshi Belcher,0.0,1,0.0,0.98
Dimir Control,Jeskai Blink,0.5,2,0.01,0.99
Dimir Control,Golgari Yawgmoth,1.0,1,0.02,1.0
Dimir Control,Living End,0.0,2,0.0,0.84
Dimir Control,Jeskai Control,0.5,2,0.01,0.99
Dimir Control,Burn,0.0,1,0.0,0.98
Dimir Control,Dimir Death's Shadow,0.0,1,0.0,0.98
Grixis Reanimator,Boros Energy,0.5,8,0.16,0.84
Grixis Reanimator,Affinity,0.0,1,0.0,0.98
Grixis Reanimator,Domain Aggro,0.5,2,0.01,0.99
Grixis Reanimator,Izzet Prowess,1.0,1,0.02,1.0
Grixis Reanimator,Eldrazi Ramp,0.5,2,0.01,0.99
Grixis Reanimator,Amulet Titan,0.0,1,0.0,0.98
Grixis Reanimator,Simic Ritual,0.5,2,0.01,0.99
Grixis Reanimator,Ruby Storm,0.33,3,0.01,0.91
Grixis Reanimator,Tameshi Belcher,0.0,1,0.0,0.98
Grixis Reanimator,Esper Reanimator,0.0,2,0.0,0.84
Grixis Reanimator,Eldrazi Bloodchief Combo,0.0,1,0.0,0.98
Grixis Reanimator,Mill,1.0,1,0.02,1.0
Grixis Reanimator,Golgari Yawgmoth,0.0,1,0.0,0.98
Grixis Reanimator,Azorius Control,0.0,1,0.0,0.98
Grixis Reanimator,Esper Phelia,0.0,1,0.0,0.98
Grixis Reanimator,Living End,1.0,1,0.02,1.0
Grixis Reanimator,Dimir Frog,1.0,1,0.02,1.0
Grixis Reanimator,Eldrazi Aggro,1.0,1,0.02,1.0
Living End,Boros Energy,0.5,2,0.01,0.99
Living End,Domain Aggro,0.0,2,0.0,0.84
Living End,Eldrazi Ramp,1.0,2,0.16,1.0
Living End,Amulet Titan,1.0,2,0.16,1.0
Living End,Ruby Storm,0.0,1,0.0,0.98
Living End,Tameshi Belcher,0.0,1,0.0,0.98
Living End,Jeskai Blink,1.0,1,0.02,1.0
Living End,Esper Reanimator,0.0,3,0.0,0.71
Living End,Eldrazi Bloodchief Combo,0.0,1,0.0,0.98
Living End,Mill,0.5,2,0.01,0.99
Living End,Golgari Yawgmoth,0.0,1,0.0,0.98
Living End,Azorius Control,0.0,1,0.0,0.98
Living End,Dimir Control,1.0,2,0.16,1.0
Living End,Grixis Reanimator,0.0,1,0.0,0.98
Living End,Eldrazi Aggro,1.0,1,0.02,1.0
Neoform,Boros Energy,1.0,4,0.4,1.0
Neoform,Affinity,0.0,2,0.0,0.84
Neoform,Domain Aggro,0.0,1,0.0,0.98
Neoform,Izzet Prowess,1.0,1,0.02,1.0
Neoform,Eldrazi Ramp,0.0,1,0.0,0.98
Neoform,Amulet Titan,0.67,3,0.09,0.99
Neoform,Simic Ritual,0.0,2,0.0,0.84
Neoform,Tameshi Belcher,0.0,3,0.0,0.71
Neoform,Jeskai Blink,0.0,1,0.0,0.98
Neoform,Esper Reanimator,1.0,1,0.02,1.0
Neoform,Mill,0.0,1,0.0,0.98
Neoform,Mono Black Necrodominance,0.0,1,0.0,0.98
Neoform,Eldrazi Aggro,1.0,1,0.02,1.0
Jeskai Control,Boros Energy,0.0,5,0.0,0.52
Jeskai Control,Affinity,0.0,2,0.0,0.84
Jeskai Control,Eldrazi Tron,1.0,1,0.02,1.0
Jeskai Control,Amulet Titan,1.0,2,0.16,1.0
Jeskai Control,Tameshi Belcher,1.0,1,0.02,1.0
Jeskai Control,Azorius Control,0.0,1,0.0,0.98
Jeskai Control,Esper Phelia,1.0,1,0.02,1.0
Jeskai Control,Dimir Control,0.5,2,0.01,0.99
Jeskai Control,Mono Black Necrodominance,1.0,1,0.02,1.0
4 Color Phlage,Boros Energy,0.25,4,0.01,0.81
4 Color Phlage,Affinity,0.5,4,0.07,0.93
4 Color Phlage,Domain Aggro,0.0,2,0.0,0.84
4 Color Phlage,Simic Ritual,0.0,1,0.0,0.98
4 Color Phlage,Ruby Storm,1.0,1,0.02,1.0
4 Color Phlage,Jeskai Blink,1.0,1,0.02,1.0
4 Color Phlage,Mill,0.0,1,0.0,0.98
4 Color Phlage,Azorius Control,0.0,1,0.0,0.98
4 Color Phlage,Dimir Death's Shadow,1.0,1,0.02,1.0
Dimir Frog,Boros Energy,1.0,2,0.16,1.0
Dimir Frog,Affinity,1.0,1,0.02,1.0
Dimir Frog,Domain Aggro,0.0,1,0.0,0.98
Dimir Frog,Amulet Titan,0.0,1,0.0,0.98
Dimir Frog,Simic Ritual,1.0,1,0.02,1.0
Dimir Frog,Tameshi Belcher,0.0,1,0.0,0.98
Dimir Frog,Jeskai Blink,0.0,1,0.0,0.98
Dimir Frog,Esper Reanimator,1.0,1,0.02,1.0
Dimir Frog,Azorius Control,1.0,1,0.02,1.0
Dimir Frog,Grixis Reanimator,0.0,1,0.0,0.98
Dimir Frog,Dimir Frog,0.5,2,0.01,0.99
Dimir Frog,Dimir Death's Shadow,1.0,1,0.02,1.0
Dimir Frog,Hollow One,1.0,1,0.02,1.0
Mono Black Necrodominance,Izzet Prowess,0.0,1,0.0,0.98
Mono Black Necrodominance,Eldrazi Ramp,1.0,1,0.02,1.0
