a,b,winrate_a_vs_b,matches,ci_low,ci_high
Eldrazi Stompy,Death & Taxes,0.67,3,0.09,0.99
Eldrazi Stompy,Eldrazi Stompy,0.5,2,0.01,0.99
Eldrazi Stompy,UWx Stoneblade,0.6,5,0.15,0.95
Eldrazi Stompy,Sneak and Show,0.5,2,0.01,0.99
Eldrazi Stompy,Cradle Control,0.0,2,0.0,0.84
Eldrazi Stompy,Affinity,1.0,1,0.02,1.0
Eldrazi Stompy,Bant Beanstalk,0.5,2,0.01,0.99
Eldrazi Stompy,Lands.dec,1.0,2,0.16,1.0
Eldrazi Stompy,UWx Control,1.0,1,0.02,1.0
Eldrazi Stompy,Oops! All Spells,1.0,1,0.02,1.0
Eldrazi Stompy,Cephalid Breakfast,1.0,3,0.29,1.0
Eldrazi Stompy,Mardu Ocelot,0.6,5,0.15,0.95
Eldrazi Stompy,Mono Black,0.0,1,0.0,0.98
Eldrazi Stompy,Doomsday,0.0,1,0.0,0.98
Eldrazi Stompy,Ad Nauseam Tendrils,0.0,1,0.0,0.98
Eldrazi Stompy,BUG,0.0,1,0.0,0.98
Eldrazi Stompy,Grixis Tempo,0.0,1,0.0,0.98
Eldrazi Stompy,Burn,0.5,2,0.01,0.99
Eldrazi Stompy,Green Post,1.0,1,0.02,1.0
Eldrazi Stompy,Merfolk,0.0,1,0.0,0.98
Eldrazi Stompy,UBx Death's Shadow,1.0,1,0.02,1.0
UWx Stoneblade,Dimir Tempo,0.33,6,0.04,0.78
UWx Stoneblade,Izzet Cutter,0.75,4,0.19,0.99
UWx Stoneblade,Death & Taxes,1.0,3,0.29,1.0
UWx Stoneblade,Eldrazi Stompy,0.4,5,0.05,0.85
UWx Stoneblade,UWx Stoneblade,0.5,2,0.01,0.99
UWx Stoneblade,Cradle Control,0.33,3,0.01,0.91
UWx Stoneblade,Affinity,0.0,2,0.0,0.84
UWx Stoneblade,Show and Tell,1.0,1,0.02,1.0
UWx Stoneblade,Bant Beanstalk,1.0,1,0.02,1.0
UWx Stoneblade,Mono Red Prison,1.0,1,0.02,1.0
UWx Stoneblade,Lands.dec,1.0,2,0.16,1.0
UWx Stoneblade,UWx Control,0.0,2,0.0,0.84
UWx Stoneblade,Oops! All Spells,1.0,1,0.02,1.0
UWx Stoneblade,Cephalid Breakfast,0.67,3,0.09,0.99
UWx Stoneblade,Mystic Forge Combo,0.0,1,0.0,0.98
UWx Stoneblade,Mono Black,0.0,2,0.0,0.84
UWx Stoneblade,Doomsday,1.0,1,0.02,1.0
UWx Stoneblade,The EPIC Storm,0.33,3,0.01,0.91
UWx Stoneblade,Ad Nauseam Tendrils,0.25,4,0.01,0.81
UWx Stoneblade,Blue Cloudpost,1.0,1,0.02,1.0
UWx Stoneblade,BUG,1.0,2,0.16,1.0
UWx Stoneblade,Grixis Tempo,0.5,2,0.01,0.99
UWx Stoneblade,Domain Beanstalk,1.0,1,0.02,1.0
UWx Stoneblade,Burn,1.0,1,0.02,1.0
UWx Stoneblade,Green Post,0.0,1,0.0,0.98
UWx Stoneblade,Necro Storm,0.0,1,0.0,0.98
Sneak and Show,Dimir Tempo,0.43,7,0.1,0.82
Sneak and Show,Izzet Cutter,0.6,5,0.15,0.95
Sneak and Show,Death & Taxes,0.5,6,0.12,0.88
Sneak and Show,Eldrazi Stompy,0.5,2,0.01,0.99
Sneak and Show,Sneak and Show,0.5,2,0.01,0.99
Sneak and Show,Cradle Control,0.5,2,0.01,0.99
Sneak and Show,Affinity,0.0,3,0.0,0.71
Sneak and Show,Show and Tell,0.5,2,0.01,0.99
Sneak and Show,Bant Beanstalk,0.4,5,0.05,0.85
Sneak and Show,Mono Red Prison,1.0,1,0.02,1.0
Sneak and Show,Lands.dec,0.67,3,0.09,0.99
Sneak and Show,UWx Control,0.43,7,0.1,0.82
Sneak and Show,Oops! All Spells,0.0,1,0.0,0.98
Sneak and Show,Cephalid Breakfast,1.0,1,0.02,1.0
Sneak and Show,Mardu Ocelot,1.0,1,0.02,1.0
Sneak and Show,Mono Black,1.0,1,0.02,1.0
Sneak and Show,The EPIC Storm,1.0,1,0.02,1.0
Sneak and Show,Painter Grindstone,0.5,2,0.01,0.99
Sneak and Show,Blue Cloudpost,1.0,2,0.16,1.0
Sneak and Show,Grixis Tempo,0.0,1,0.0,0.98
Sneak and Show,Domain Beanstalk,1.0,2,0.16,1.0
Sneak and Show,Dredge,0.0,1,0.0,0.98
Sneak and Show,Merfolk,1.0,1,0.02,1.0
Sneak and Show,Maverick,0.0,1,0.0,0.98
Sneak and Show,Naya Initiative,1.0,1,0.02,1.0
Cradle Control,Dimir Tempo,0.56,9,0.21,0.86
Cradle Control,Izzet Cutter,0.0,2,0.0,0.84
Cradle Control,Eldrazi Stompy,1.0,2,0.16,1.0
Cradle Control,UWx Stoneblade,0.67,3,0.09,0.99
Cradle Control,Sneak and Show,0.5,2,0.01,0.99
Cradle Control,Affinity,1.0,5,0.48,1.0
Cradle Control,Show and Tell,0.33,3,0.01,0.91
Cradle Control,Bant Beanstalk,0.0,1,0.0,0.98
Cradle Control,Mono Red Prison,0.0,2,0.0,0.84
Cradle Control,UWx Control,0.5,4,0.07,0.93
Cradle Control,Oops! All Spells,0.5,2,0.01,0.99
Cradle Control,Cephalid Breakfast,0.25,4,0.01,0.81
Cradle Control,Mardu Ocelot,1.0,1,0.02,1.0
Cradle Control,Mono Black,1.0,1,0.02,1.0
Cradle Control,Doomsday,1.0,1,0.02,1.0
Cradle Control,The EPIC Storm,0.5,4,0.07,0.93
Cradle Control,Ad Nauseam Tendrils,0.0,2,0.0,0.84
Cradle Control,Grixis Tempo,1.0,1,0.02,1.0
Cradle Control,Domain Beanstalk,0.0,1,0.0,0.98
Cradle Control,Reanimator,0.0,1,0.0,0.98
Cradle Control,Necro Storm,1.0,1,0.02,1.0
Affinity,Dimir Tempo,0.67,6,0.22,0.96
Affinity,Izzet Cutter,0.2,5,0.01,0.72
Affinity,Death & Taxes,0.14,7,0.0,0.58
Affinity,Eldrazi Stompy,0.0,1,0.0,0.98
Affinity,UWx Stoneblade,1.0,2,0.16,1.0
Affinity,Sneak and Show,1.0,3,0.29,1.0
Affinity,Cradle Control,0.0,5,0.0,0.52
Affinity,Show and Tell,1.0,1,0.02,1.0
Affinity,Bant Beanstalk,0.0,1,0.0,0.98
Affinity,Mono Red Prison,0.5,2,0.01,0.99
Affinity,UWx Control,0.0,1,0.0,0.98
Affinity,Oops! All Spells,0.0,3,0.0,0.71
Affinity,Cephalid Breakfast,1.0,1,0.02,1.0
Affinity,Mystic Forge Combo,1.0,1,0.02,1.0
Affinity,Mardu Ocelot,0.0,1,0.0,0.98
Affinity,Mono Black,0.0,1,0.0,0.98
Affinity,Doomsday,0.5,2,0.01,0.99
Affinity,The EPIC Storm,0.0,1,0.0,0.98
Affinity,Ad Nauseam Tendrils,1.0,1,0.02,1.0
Affinity,Blue Cloudpost,0.0,1,0.0,0.98
Affinity,Domain Beanstalk,1.0,1,0.02,1.0
Affinity,Burn,0.0,1,0.0,0.98
Affinity,Necro Storm,0.0,1,0.0,0.98
Affinity,UBx Death's Shadow,1.0,2,0.16,1.0
Show and Tell,Dimir Tempo,0.67,9,0.3,0.93
Show and Tell,Izzet Cutter,0.5,2,0.01,0.99
Show and Tell,Death & Taxes,0.17,6,0.0,0.64
Show and Tell,UWx Stoneblade,0.0,1,0.0,0.98
Show and Tell,Sneak and Show,0.5,2,0.01,0.99
Show and Tell,Cradle Control,0.67,3,0.09,0.99
Show and Tell,Affinity,0.0,1,0.0,0.98
Show and Tell,Show and Tell,0.5,10,0.19,0.81
Show and Tell,Mono Red Prison,1.0,1,0.02,1.0
Show and Tell,Lands.dec,0.0,1,0.0,0.98
Show and Tell,UWx Control,0.5,2,0.01,0.99
Show and Tell,Oops! All Spells,0.0,1,0.0,0.98
Show and Tell,Cephalid Breakfast,0.0,1,0.0,0.98
Show and Tell,Mystic Forge Combo,1.0,1,0.02,1.0
Show and Tell,Mardu Ocelot,0.0,1,0.0,0.98
Show and Tell,Mono Black,1.0,1,0.02,1.0
Show and Tell,The EPIC Storm,0.5,2,0.01,0.99
Show and Tell,Green Post,0.5,2,0.01,0.99
Show and Tell,Merfolk,0.0,1,0.0,0.98
Show and Tell,Necro Storm,1.0,1,0.02,1.0
Bant Beanstalk,Dimir Tempo,0.43,7,0.1,0.82
Bant Beanstalk,Izzet Cutter,0.33,3,0.01,0.91
Bant Beanstalk,Eldrazi Stompy,0.5,2,0.01,0.99
Bant Beanstalk,UWx Stoneblade,0.0,1,0.0,0.98
Bant Beanstalk,Sneak and Show,0.6,5,0.15,0.95
Bant Beanstalk,Cradle Control,1.0,1,0.02,1.0
Bant Beanstalk,Affinity,1.0,1,0.02,1.0
Bant Beanstalk,Mono Red Prison,0.5,2,0.01,0.99
Bant Beanstalk,UWx Control,0.4,5,0.05,0.85
Bant Beanstalk,Oops! All Spells,0.0,2,0.0,0.84
Bant Beanstalk,Mystic Forge Combo,1.0,1,0.02,1.0
Bant Beanstalk,Mardu Ocelot,0.67,3,0.09,0.99
Bant Beanstalk,Doomsday,0.0,2,0.0,0.84
Bant Beanstalk,The EPIC Storm,1.0,1,0.02,1.0
Bant Beanstalk,Painter Grindstone,1.0,1,0.02,1.0
Bant Beanstalk,Blue Cloudpost,1.0,1,0.02,1.0
Bant Beanstalk,BUG,1.0,1,0.02,1.0
Bant Beanstalk,Grixis Tempo,0.0,1,0.0,0.98
Bant Beanstalk,Domain Beanstalk,0.33,3,0.01,0.91
Bant Beanstalk,Reanimator,1.0,1,0.02,1.0
Bant Beanstalk,Dredge,0.0,1,0.0,0.98
Bant Beanstalk,Necro Storm,0.0,1,0.0,0.98
Mono Red Prison,Dimir Tempo,0.17,6,0.0,0.64
Mono Red Prison,Izzet Cutter,0.75,4,0.19,0.99
Mono Red Prison,Death & Taxes,0.0,3,0.0,0.71
Mono Red Prison,UWx Stoneblade,0.0,1,0.0,0.98
Mono Red Prison,Sneak and Show,0.0,1,0.0,0.98
Mono Red Prison,Cradle Control,1.0,2,0.16,1.0
Mono Red Prison,Affinity,0.5,2,0.01,0.99
Mono Red Prison,Show and Tell,0.0,1,0.0,0.98
Mono Red Prison,Bant Beanstalk,0.5,2,0.01,0.99
Mono Red Prison,Mono Red Prison,0.5,2,0.01,0.99
Mono Red Prison,UWx Control,1.0,1,0.02,1.0
Mono Red Prison,Mystic Forge Combo,1.0,1,0.02,1.0
Mono Red Prison,Mardu Ocelot,1.0,1,0.02,1.0
Mono Red Prison,Mono Black,0.0,2,0.0,0.84
Mono Red Prison,Painter Grindstone,0.67,3,0.09,0.99
Mono Red Prison,Blue Cloudpost,0.0,1,0.0,0.98
Mono Red Prison,Merfolk,1.0,1,0.02,1.0
Mono Red Prison,Temur Tempo,0.5,2,0.01,0.99
Mono Red Prison,UBx Death's Shadow,1.0,1,0.02,1.0
Mono Red Prison,Naya Initiative,1.0,1,0.02,1.0
Lands.dec,Dimir Tempo,0.75,8,0.35,0.97
Lands.dec,Izzet Cutter,1.0,4,0.4,1.0
Lands.dec,Death & Taxes,0.5,4,0.07,0.93
Lands.dec,Eldrazi Stompy,0.0,2,0.0,0.84
Lands.dec,UWx Stoneblade,0.0,2,0.0,0.84
Lands.dec,Sneak and Show,0.33,3,0.01,0.91
Lands.dec,Show and Tell,1.0,1,0.02,1.0
Lands.dec,Lands.dec,0.5,2,0.01,0.99
Lands.dec,Oops! All Spells,0.0,1,0.0,0.98
Lands.dec,Cephalid Breakfast,1.0,1,0.02,1.0
Lands.dec,Mystic Forge Combo,1.0,1,0.02,1.0
Lands.dec,Mardu Ocelot,1.0,1,0.02,1.0
Lands.dec,Mono Black,1.0,1,0.02,1.0
Lands.dec,The EPIC Storm,1.0,1,0.02,1.0
Lands.dec,Ad Nauseam Tendrils,1.0,2,0.16,1.0
Lands.dec,Blue Cloudpost,1.0,1,0.02,1.0
Lands.dec,BUG,0.0,1,0.0,0.98
Lands.dec,Domain Beanstalk,1.0,1,0.02,1.0
Lands.dec,Dredge,1.0,2,0.16,1.0
Lands.dec,Maverick,0.0,1,0.0,0.98
Lands.dec,Naya Initiative,0.0,1,0.0,0.98
UWx Control,Dimir Tempo,0.63,8,0.24,0.91
UWx Control,Izzet Cutter,0.5,2,0.01,0.99
UWx Control,Eldrazi Stompy,0.0,1,0.0,0.98
UWx Control,UWx Stoneblade,1.0,2,0.16,1.0
UWx Control,Sneak and Show,0.57,7,0.18,0.9
UWx Control,Cradle Control,0.5,4,0.07,0.93
UWx Control,Affinity,1.0,1,0.02,1.0
UWx Control,Show and Tell,0.5,2,0.01,0.99
UWx Control,Bant Beanstalk,0.6,5,0.15,0.95
UWx Control,Mono Red Prison,0.0,1,0.0,0.98
UWx Control,Oops! All Spells,0.0,1,0.0,0.98
UWx Control,Mardu Ocelot,0.0,1,0.0,0.98
UWx Control,Doomsday,1.0,2,0.16,1.0
UWx Control,The EPIC Storm,1.0,1,0.02,1.0
UWx Control,BUG,0.0,1,0.0,0.98
UWx Control,Maverick,1.0,1,0.02,1.0
UWx Control,UBx Death's Shadow,0.0,1,0.0,0.98
Oops! All Spells,Dimir Tempo,0.4,5,0.05,0.85
Oops! All Spells,Izzet Cutter,0.5,4,0.07,0.93
Oops! All Spells,Death & Taxes,0.67,3,0.09,0.99
Oops! All Spells,Eldrazi Stompy,0.0,1,0.0,0.98
Oops! All Spells,UWx Stoneblade,0.0,1,0.0,0.98
Oops! All Spells,Sneak and Show,1.0,1,0.02,1.0
Oops! All Spells,Cradle Control,0.5,2,0.01,0.99
Oops! All Spells,Affinity,1.0,3,0.29,1.0
Oops! All Spells,Show and Tell,1.0,1,0.02,1.0
Oops! All Spells,Bant Beanstalk,1.0,2,0.16,1.0
Oops! All Spells,Lands.dec,1.0,1,0.02,1.0
Oops! All Spells,UWx Control,1.0,1,0.02,1.0
Oops! All Spells,Mystic Forge Combo,1.0,1,0.02,1.0
Oops! All Spells,Mardu Ocelot,0.33,3,0.01,0.91
Oops! All Spells,Mono Black,1.0,2,0.16,1.0
Oops! All Spells,The EPIC Storm,1.0,1,0.02,1.0
Oops! All Spells,Blue Cloudpost,1.0,2,0.16,1.0
Oops! All Spells,BUG,1.0,1,0.02,1.0
Oops! All Spells,Domain Beanstalk,1.0,1,0.02,1.0
Oops! All Spells,Merfolk,1.0,1,0.02,1.0
Oops! All Spells,Necro Storm,0.0,2,0.0,0.84
Oops! All Spells,UBx Death's Shadow,0.0,1,0.0,0.98
Cephalid Breakfast,Dimir Tempo,0.25,4,0.01,0.81
Cephalid Breakfast,Izzet Cutter,1.0,2,0.16,1.0
Cephalid Breakfast,Death & Taxes,1.0,1,0.02,1.0
Cephalid Breakfast,Eldrazi Stompy,0.0,3,0.0,0.71
Cephalid Breakfast,UWx Stoneblade,0.33,3,0.01,0.91
Cephalid Breakfast,Sneak and Show,0.0,1,0.0,0.98
Cephalid Breakfast,Cradle Control,0.75,4,0.19,0.99
Cephalid Breakfast,Affinity,0.0,1,0.0,0.98
Cephalid Breakfast,Show and Tell,1.0,1,0.02,1.0
Cephalid Breakfast,Lands.dec,0.0,1,0.0,0.98
Cephalid Breakfast,Mardu Ocelot,0.67,3,0.09,0.99
Cephalid Breakfast,Mono Black,0.5,2,0.01,0.99
Cephalid Breakfast,Doomsday,0.5,2,0.01,0.99
Cephalid Breakfast,The EPIC Storm,0.5,2,0.01,0.99
Cephalid Breakfast,Ad Nauseam Tendrils,1.0,1,0.02,1.0
Cephalid Breakfast,Painter Grindstone,1.0,1,0.02,1.0
Cephalid Breakfast,Blue Cloudpost,0.33,3,0.01,0.91
Cephalid Breakfast,Burn,1.0,1,0.02,1.0
Mystic Forge Combo,Dimir Tempo,0.75,8,0.35,0.97
Mystic Forge Combo,Izzet Cutter,0.67,3,0.09,0.99
Mystic Forge Combo,Death & Taxes,0.5,2,0.01,0.99
Mystic Forge Combo,UWx Stoneblade,1.0,1,0.02,1.0
Mystic Forge Combo,Affinity,0.0,1,0.0,0.98
Mystic Forge Combo,Show and Tell,0.0,1,0.0,0.98
Mystic Forge Combo,Bant Beanstalk,0.0,1,0.0,0.98
Mystic Forge Combo,Mono Red Prison,0.0,1,0.0,0.98
Mystic Forge Combo,Lands.dec,0.0,1,0.0,0.98
Mystic Forge Combo,Oops! All Spells,0.0,1,0.0,0.98
Mystic Forge Combo,Doomsday,0.5,2,0.01,0.99
Mystic Forge Combo,Ad Nauseam Tendrils,1.0,1,0.02,1.0
Mystic Forge Combo,Painter Grindstone,1.0,1,0.02,1.0
Mystic Forge Combo,Blue Cloudpost,0.0,1,0.0,0.98
Mystic Forge Combo,BUG,0.0,1,0.0,0.98
Mystic Forge Combo,Green Post,1.0,1,0.02,1.0
Mystic Forge Combo,Merfolk,1.0,1,0.02,1.0
Mystic Forge Combo,Necro Storm,0.0,2,0.0,0.84
Mystic Forge Combo,Maverick,0.0,1,0.0,0.98
Mystic Forge Combo,UBx Death's Shadow,1.0,1,0.02,1.0
Mardu Ocelot,Dimir Tempo,0.5,4,0.07,0.93
Mardu Ocelot,Eldrazi Stompy,0.4,5,0.05,0.85
Mardu Ocelot,Sneak and Show,0.0,1,0.0,0.98
Mardu Ocelot,Cradle Control,0.0,1,0.0,0.98
Mardu Ocelot,Affinity,1.0,1,0.02,1.0
Mardu Ocelot,Show and Tell,1.0,1,0.02,1.0
Mardu Ocelot,Bant Beanstalk,0.33,3,0.01,0.91
Mardu Ocelot,Mono Red Prison,0.0,1,0.0,0.98
Mardu Ocelot,Lands.dec,0.0,1,0.0,0.98
Mardu Ocelot,UWx Control,1.0,1,0.02,1.0
Mardu Ocelot,Oops! All Spells,0.67,3,0.09,0.99
Mardu Ocelot,Cephalid Breakfast,0.33,3,0.01,0.91
Mardu Ocelot,Mardu Ocelot,0.5,2,0.01,0.99
Mardu Ocelot,Mono Black,0.0,1,0.0,0.98
Mardu Ocelot,Doomsday,0.0,1,0.0,0.98
Mardu Ocelot,Ad Nauseam Tendrils,1.0,1,0.02,1.0
Mardu Ocelot,Painter Grindstone,0.0,1,0.0,0.98
Mardu Ocelot,Grixis Tempo,1.0,1,0.02,1.0
Mardu Ocelot,Burn,1.0,1,0.02,1.0
Mono Black,Dimir Tempo,0.75,4,0.19,0.99
Mono Black,Izzet Cutter,1.0,1,0.02,1.0
Mono Black,Death & Taxes,0.0,1,0.0,0.98
Mono Black,Eldrazi Stompy,1.0,1,0.02,1.0
Mono Black,UWx Stoneblade,1.0,2,0.16,1.0
Mono Black,Sneak and Show,0.0,1,0.0,0.98
Mono Black,Cradle Control,0.0,1,0.0,0.98
Mono Black,Affinity,1.0,1,0.02,1.0
Mono Black,Show and Tell,0.0,1,0.0,0.98
Mono Black,Mono Red Prison,1.0,2,0.16,1.0
Mono Black,Lands.dec,0.0,1,0.0,0.98
Mono Black,Oops! All Spells,0.0,2,0.0,0.84
Mono Black,Cephalid Breakfast,0.5,2,0.01,0.99
Mono Black,Mardu Ocelot,1.0,1,0.02,1.0
Mono Black,Doomsday,1.0,1,0.02,1.0
Mono Black,The EPIC Storm,1.0,1,0.02,1.0
Mono Black,Painter Grindstone,0.5,2,0.01,0.99
Mono Black,BUG,0.0,1,0.0,0.98
Mono Black,Grixis Tempo,0.0,1,0.0,0.98
Mono Black,Green Post,0.0,1,0.0,0.98
Mono Black,Maverick,1.0,1,0.02,1.0
Doomsday,Dimir Tempo,1.0,2,0.16,1.0
Doomsday,Death & Taxes,0.33,3,0.01,0.91
Doomsday,Eldrazi Stompy,1.0,1,0.02,1.0
Doomsday,UWx Stoneblade,0.0,1,0.0,0.98
Doomsday,Cradle Control,0.0,1,0.0,0.98
Doomsday,Affinity,0.5,2,0.01,0.99
Doomsday,Bant Beanstalk,1.0,2,0.16,1.0
Doomsday,UWx Control,0.0,2,0.0,0.84
Doomsday,Cephalid Breakfast,0.5,2,0.01,0.99
Doomsday,Mystic Forge Combo,0.5,2,0.01,0.99
Doomsday,Mardu Ocelot,1.0,1,0.02,1.0
Doomsday,Mono Black,0.0,1,0.0,0.98
Doomsday,Ad Nauseam Tendrils,0.0,1,0.0,0.98
Doomsday,Blue Cloudpost,1.0,1,0.02,1.0
Doomsday,Domain Beanstalk,0.0,1,0.0,0.98
Doomsday,Reanimator,1.0,1,0.02,1.0
Doomsday,Dredge,1.0,1,0.02,1.0
Doomsday,Maverick,1.0,1,0.02,1.0
Doomsday,Temur Tempo,0.0,1,0.0,0.98
The EPIC Storm,Dimir Tempo,0.4,5,0.05,0.85
The EPIC Storm,Izzet Cutter,1.0,2,0.16,1.0
The EPIC Storm,UWx Stoneblade,0.67,3,0.09,0.99
The EPIC Storm,Sneak and Show,0.0,1,0.0,0.98
The EPIC Storm,Cradle Control,0.5,4,0.07,0.93
The EPIC Storm,Affinity,1.0,1,0.02,1.0
The EPIC Storm,Show and Tell,0.5,2,0.01,0.99
The EPIC Storm,Bant Beanstalk,0.0,1,0.0,0.98
The EPIC Storm,Lands.dec,0.0,1,0.0,0.98
The EPIC Storm,UWx Control,0.0,1,0.0,0.98
The EPIC Storm,Oops! All Spells,0.0,1,0.0,0.98
The EPIC Storm,Cephalid Breakfast,0.5,2,0.01,0.99
The EPIC Storm,Mono Black,0.0,1,0.0,0.98
The EPIC Storm,Blue Cloudpost,1.0,1,0.02,1.0
The EPIC Storm,Grixis Tempo,0.0,1,0.0,0.98
The EPIC Storm,Domain Beanstalk,0.0,1,0.0,0.98
The EPIC Storm,Burn,1.0,1,0.02,1.0
Ad Nauseam Tendrils,Dimir Tempo,0.5,2,0.01,0.99
Ad Nauseam Tendrils,Izzet Cutter,0.33,3,0.01,0.91
Ad Nauseam Tendrils,Eldrazi Stompy,1.0,1,0.02,1.0
Ad Nauseam Tendrils,UWx Stoneblade,0.75,4,0.19,0.99
Ad Nauseam Tendrils,Cradle Control,1.0,2,0.16,1.0
Ad Nauseam Tendrils,Affinity,0.0,1,0.0,0.98
Ad Nauseam Tendrils,Lands.dec,0.0,2,0.0,0.84
Ad Nauseam Tendrils,Cephalid Breakfast,0.0,1,0.0,0.98
Ad Nauseam Tendrils,Mystic Forge Combo,0.0,1,0.0,0.98
Ad Nauseam Tendrils,Mardu Ocelot,0.0,1,0.0,0.98
Ad Nauseam Tendrils,Doomsday,1.0,1,0.02,1.0
Ad Nauseam Tendrils,Blue Cloudpost,0.0,1,0.0,0.98
Ad Nauseam Tendrils,Domain Beanstalk,1.0,1,0.02,1.0
Ad Nauseam Tendrils,Burn,0.0,1,0.0,0.98
Ad Nauseam Tendrils,Temur Tempo,0.0,1,0.0,0.98
Ad Nauseam Tendrils,Naya Initiative,0.0,1,0.0,0.98
