a,b,winrate_a_vs_b,matches,ci_low,ci_high
Eldrazi Stompy,UWx Stoneblade,0.71,7,0.29,0.96
Eldrazi Stompy,Mono Red Prison,0.33,3,0.01,0.91
Eldrazi Stompy,Mystic Forge Combo,0.25,4,0.01,0.81
Eldrazi Stompy,Oops! All Spells,0.5,2,0.01,0.99
Eldrazi Stompy,Painter Grindstone,0.0,3,0.0,0.71
Eldrazi Stompy,Reanimator,0.4,5,0.05,0.85
Eldrazi Stompy,The EPIC Storm,1.0,2,0.16,1.0
Eldrazi Stompy,UR Tempo,1.0,2,0.16,1.0
Eldrazi Stompy,Blue Cloudpost,1.0,2,0.16,1.0
Eldrazi Stompy,Ruby Storm,0.6,5,0.15,0.95
Eldrazi Stompy,Green Post,0.33,3,0.01,0.91
Eldrazi Stompy,Cephalid Breakfast,0.0,1,0.0,0.98
Eldrazi Stompy,Grixis Tempo,1.0,1,0.02,1.0
Eldrazi Stompy,Mardu Ocelot,0.5,2,0.01,0.99
Eldrazi Stompy,Burn,1.0,2,0.16,1.0
Eldrazi Stompy,Goblins,0.0,1,0.0,0.98
Eldrazi Stompy,Dredge,0.0,1,0.0,0.98
Eldrazi Stompy,Smallpox,0.5,2,0.01,0.99
Eldrazi Stompy,Maverick,0.0,1,0.0,0.98
Eldrazi Stompy,UWx Control,0.33,3,0.01,0.91
Eldrazi Stompy,Rakdos Goyfs,0.67,3,0.09,0.99
Eldrazi Stompy,BUG,0.5,2,0.01,0.99
Eldrazi Stompy,Hogaak,0.0,1,0.0,0.98
Affinity,Dimir Tempo,0.29,7,0.04,0.71
Affinity,Cradle Control,0.29,7,0.04,0.71
Affinity,Eldrazi Stompy,0.5,8,0.16,0.84
Affinity,Affinity,0.5,10,0.19,0.81
Affinity,Lands.dec,0.44,9,0.14,0.79
Affinity,Izzet Cutter,0.5,2,0.01,0.99
Affinity,Sneak and Show,0.56,9,0.21,0.86
Affinity,Doomsday,1.0,5,0.48,1.0
Affinity,Death & Taxes,0.43,7,0.1,0.82
Affinity,Bant Beanstalk,0.33,3,0.01,0.91
Affinity,Show and Tell,0.5,4,0.07,0.93
Affinity,UWx Stoneblade,1.0,3,0.29,1.0
Affinity,Mono Red Prison,0.43,7,0.1,0.82
Affinity,Mystic Forge Combo,0.33,3,0.01,0.91
Affinity,Oops! All Spells,0.6,5,0.15,0.95
Affinity,Painter Grindstone,0.0,4,0.0,0.6
Affinity,Reanimator,0.0,2,0.0,0.84
Affinity,The EPIC Storm,0.0,3,0.0,0.71
Affinity,Stiflenought,0.5,4,0.07,0.93
Affinity,Ruby Storm,1.0,2,0.16,1.0
Affinity,Cephalid Breakfast,0.33,3,0.01,0.91
Affinity,Grixis Tempo,0.75,4,0.19,0.99
Affinity,Burn,0.67,3,0.09,0.99
Affinity,Goblins,0.33,3,0.01,0.91
Affinity,Dredge,0.5,2,0.01,0.99
Affinity,Smallpox,0.0,1,0.0,0.98
Affinity,Maverick,0.0,3,0.0,0.71
Affinity,Ad Nauseam Tendrils,1.0,1,0.02,1.0
Affinity,Infect,1.0,1,0.02,1.0
Affinity,Boros Initiative,0.0,1,0.0,0.98
Lands.dec,Dimir Tempo,0.56,16,0.3,0.8
Lands.dec,Cradle Control,0.29,7,0.04,0.71
Lands.dec,Eldrazi Stompy,0.5,10,0.19,0.81
Lands.dec,Affinity,0.56,9,0.21,0.86
Lands.dec,Lands.dec,0.5,10,0.19,0.81
Lands.dec,Izzet Cutter,0.4,5,0.05,0.85
Lands.dec,Sneak and Show,0.4,5,0.05,0.85
Lands.dec,Doomsday,1.0,2,0.16,1.0
Lands.dec,Death & Taxes,0.67,3,0.09,0.99
Lands.dec,Bant Beanstalk,0.5,6,0.12,0.88
Lands.dec,Show and Tell,0.6,5,0.15,0.95
Lands.dec,UWx Stoneblade,0.25,4,0.01,0.81
Lands.dec,Mono Red Prison,1.0,1,0.02,1.0
Lands.dec,Mystic Forge Combo,0.6,5,0.15,0.95
Lands.dec,Oops! All Spells,1.0,2,0.16,1.0
Lands.dec,Painter Grindstone,0.5,6,0.12,0.88
Lands.dec,Reanimator,1.0,2,0.16,1.0
Lands.dec,The EPIC Storm,1.0,2,0.16,1.0
Lands.dec,UR Tempo,0.5,6,0.12,0.88
Lands.dec,Blue Cloudpost,0.0,1,0.0,0.98
Lands.dec,Ruby Storm,1.0,2,0.16,1.0
Lands.dec,Green Post,0.0,1,0.0,0.98
Lands.dec,Orzhov Ozelot,0.5,2,0.01,0.99
Lands.dec,Cephalid Breakfast,1.0,3,0.29,1.0
Lands.dec,Mardu Ocelot,1.0,1,0.02,1.0
Lands.dec,Burn,1.0,3,0.29,1.0
Lands.dec,Goblins,1.0,2,0.16,1.0
Lands.dec,Dredge,1.0,2,0.16,1.0
Lands.dec,Smallpox,0.0,1,0.0,0.98
Lands.dec,Ad Nauseam Tendrils,0.5,2,0.01,0.99
Lands.dec,Naya Initiative,0.5,2,0.01,0.99
Lands.dec,BUG,0.33,3,0.01,0.91
Lands.dec,Hogaak,0.0,1,0.0,0.98
Lands.dec,Boros Initiative,0.0,1,0.0,0.98
Izzet Cutter,Dimir Tempo,0.5,12,0.21,0.79
Izzet Cutter,Cradle Control,0.6,5,0.15,0.95
Izzet Cutter,Eldrazi Stompy,0.2,5,0.01,0.72
Izzet Cutter,Affinity,0.5,2,0.01,0.99
Izzet Cutter,Lands.dec,0.6,5,0.15,0.95
Izzet Cutter,Izzet Cutter,0.5,4,0.07,0.93
Izzet Cutter,Sneak and Show,0.5,8,0.16,0.84
Izzet Cutter,Doomsday,0.14,7,0.0,0.58
Izzet Cutter,Death & Taxes,0.5,6,0.12,0.88
Izzet Cutter,Bant Beanstalk,0.5,6,0.12,0.88
Izzet Cutter,Show and Tell,0.0,3,0.0,0.71
Izzet Cutter,UWx Stoneblade,0.33,6,0.04,0.78
Izzet Cutter,Mono Red Prison,1.0,1,0.02,1.0
Izzet Cutter,Mystic Forge Combo,0.33,6,0.04,0.78
Izzet Cutter,Oops! All Spells,0.67,3,0.09,0.99
Izzet Cutter,Painter Grindstone,0.5,8,0.16,0.84
Izzet Cutter,Reanimator,0.5,2,0.01,0.99
Izzet Cutter,The EPIC Storm,0.6,5,0.15,0.95
Izzet Cutter,UR Tempo,0.0,1,0.0,0.98
Izzet Cutter,Blue Cloudpost,1.0,2,0.16,1.0
Izzet Cutter,Stiflenought,0.5,2,0.01,0.99
Izzet Cutter,Ruby Storm,1.0,2,0.16,1.0
Izzet Cutter,Green Post,1.0,1,0.02,1.0
Izzet Cutter,Orzhov Ozelot,0.67,3,0.09,0.99
Izzet Cutter,Cephalid Breakfast,1.0,1,0.02,1.0
Izzet Cutter,Grixis Tempo,1.0,1,0.02,1.0
Izzet Cutter,Mardu Ocelot,0.0,2,0.0,0.84
Izzet Cutter,Burn,0.33,3,0.01,0.91
Izzet Cutter,Goblins,0.0,1,0.0,0.98
Izzet Cutter,Dredge,0.5,2,0.01,0.99
Izzet Cutter,Smallpox,0.5,2,0.01,0.99
Izzet Cutter,Ad Nauseam Tendrils,0.5,2,0.01,0.99
Izzet Cutter,Naya Initiative,0.0,1,0.0,0.98
Izzet Cutter,UWx Control,0.67,3,0.09,0.99
Izzet Cutter,Rakdos Goyfs,0.5,2,0.01,0.99
Izzet Cutter,BUG,0.0,1,0.0,0.98
Izzet Cutter,Hogaak,0.0,1,0.0,0.98
Izzet Cutter,Infect,1.0,1,0.02,1.0
Izzet Cutter,Boros Initiative,1.0,1,0.02,1.0
Sneak and Show,Dimir Tempo,0.2,10,0.03,0.56
Sneak and Show,Cradle Control,0.57,7,0.18,0.9
Sneak and Show,Eldrazi Stompy,0.75,4,0.19,0.99
Sneak and Show,Affinity,0.44,9,0.14,0.79
Sneak and Show,Lands.dec,0.6,5,0.15,0.95
Sneak and Show,Izzet Cutter,0.5,8,0.16,0.84
Sneak and Show,Sneak and Show,0.5,2,0.01,0.99
Sneak and Show,Doomsday,0.29,7,0.04,0.71
Sneak and Show,Death & Taxes,0.33,3,0.01,0.91
Sneak and Show,Bant Beanstalk,0.5,6,0.12,0.88
Sneak and Show,Show and Tell,0.0,3,0.0,0.71
Sneak and Show,UWx Stoneblade,0.33,3,0.01,0.91
Sneak and Show,Mono Red Prison,1.0,1,0.02,1.0
Sneak and Show,Mystic Forge Combo,0.6,5,0.15,0.95
Sneak and Show,Oops! All Spells,0.6,5,0.15,0.95
Sneak and Show,Painter Grindstone,1.0,1,0.02,1.0
Sneak and Show,Reanimator,1.0,1,0.02,1.0
Sneak and Show,The EPIC Storm,1.0,4,0.4,1.0
Sneak and Show,UR Tempo,1.0,1,0.02,1.0
Sneak and Show,Blue Cloudpost,0.67,3,0.09,0.99
Sneak and Show,Ruby Storm,0.0,2,0.0,0.84
Sneak and Show,Green Post,0.5,2,0.01,0.99
Sneak and Show,Orzhov Ozelot,0.0,1,0.0,0.98
Sneak and Show,Cephalid Breakfast,0.0,1,0.0,0.98
Sneak and Show,Grixis Tempo,0.0,1,0.0,0.98
Sneak and Show,Mardu Ocelot,0.33,3,0.01,0.91
Sneak and Show,Burn,0.67,3,0.09,0.99
Sneak and Show,Goblins,0.0,2,0.0,0.84
Sneak and Show,Dredge,0.0,1,0.0,0.98
Sneak and Show,Smallpox,1.0,1,0.02,1.0
Sneak and Show,Maverick,0.0,1,0.0,0.98
Sneak and Show,Ad Nauseam Tendrils,1.0,1,0.02,1.0
Sneak and Show,Naya Initiative,0.5,4,0.07,0.93
Sneak and Show,UWx Control,0.5,2,0.01,0.99
Sneak and Show,Rakdos Goyfs,0.0,1,0.0,0.98
Sneak and Show,Hogaak,0.5,2,0.01,0.99
Sneak and Show,Boros Initiative,0.5,2,0.01,0.99
Doomsday,Dimir Tempo,0.75,8,0.35,0.97
Doomsday,Cradle Control,0.4,5,0.05,0.85
Doomsday,Eldrazi Stompy,0.57,7,0.18,0.9
Doomsday,Affinity,0.0,5,0.0,0.52
Doomsday,Lands.dec,0.0,2,0.0,0.84
Doomsday,Izzet Cutter,0.86,7,0.42,1.0
Doomsday,Sneak and Show,0.71,7,0.29,0.96
Doomsday,Doomsday,0.5,6,0.12,0.88
Doomsday,Death & Taxes,0.43,7,0.1,0.82
Doomsday,Bant Beanstalk,0.71,7,0.29,0.96
Doomsday,Show and Tell,0.5,2,0.01,0.99
Doomsday,UWx Stoneblade,0.67,3,0.09,0.99
Doomsday,Mono Red Prison,1.0,1,0.02,1.0
Doomsday,Mystic Forge Combo,1.0,1,0.02,1.0
Doomsday,Oops! All Spells,0.0,3,0.0,0.71
Doomsday,Painter Grindstone,1.0,4,0.4,1.0
Doomsday,Reanimator,0.5,4,0.07,0.93
Doomsday,The EPIC Storm,0.5,4,0.07,0.93
Doomsday,UR Tempo,0.5,2,0.01,0.99
Doomsday,Blue Cloudpost,1.0,2,0.16,1.0
Doomsday,Stiflenought,1.0,2,0.16,1.0
Doomsday,Green Post,0.5,2,0.01,0.99
Doomsday,Orzhov Ozelot,0.0,1,0.0,0.98
Doomsday,Cephalid Breakfast,0.0,2,0.0,0.84
Doomsday,Mardu Ocelot,0.0,3,0.0,0.71
Doomsday,Burn,1.0,1,0.02,1.0
Doomsday,Dredge,1.0,1,0.02,1.0
Doomsday,Maverick,0.0,1,0.0,0.98
Doomsday,Ad Nauseam Tendrils,0.0,1,0.0,0.98
Doomsday,UWx Control,1.0,2,0.16,1.0
Doomsday,BUG,0.0,1,0.0,0.98
Death & Taxes,Dimir Tempo,0.8,10,0.44,0.97
Death & Taxes,Cradle Control,0.5,4,0.07,0.93
Death & Taxes,Eldrazi Stompy,0.0,2,0.0,0.84
Death & Taxes,Affinity,0.57,7,0.18,0.9
Death & Taxes,Lands.dec,0.33,3,0.01,0.91
Death & Taxes,Izzet Cutter,0.5,6,0.12,0.88
Death & Taxes,Sneak and Show,0.67,3,0.09,0.99
Death & Taxes,Doomsday,0.57,7,0.18,0.9
Death & Taxes,Death & Taxes,0.5,4,0.07,0.93
Death & Taxes,Bant Beanstalk,0.0,3,0.0,0.71
Death & Taxes,Show and Tell,0.75,4,0.19,0.99
Death & Taxes,UWx Stoneblade,0.2,5,0.01,0.72
Death & Taxes,Mono Red Prison,0.8,5,0.28,0.99
Death & Taxes,Mystic Forge Combo,0.5,2,0.01,0.99
Death & Taxes,Oops! All Spells,0.0,4,0.0,0.6
Death & Taxes,Painter Grindstone,1.0,1,0.02,1.0
Death & Taxes,Reanimator,0.33,3,0.01,0.91
Death & Taxes,The EPIC Storm,0.0,2,0.0,0.84
Death & Taxes,UR Tempo,1.0,2,0.16,1.0
Death & Taxes,Blue Cloudpost,0.25,4,0.01,0.81
Death & Taxes,Green Post,0.5,2,0.01,0.99
Death & Taxes,Cephalid Breakfast,0.5,2,0.01,0.99
Death & Taxes,Grixis Tempo,0.67,3,0.09,0.99
Death & Taxes,Mardu Ocelot,0.0,1,0.0,0.98
Death & Taxes,Burn,0.0,1,0.0,0.98
Death & Taxes,Goblins,1.0,1,0.02,1.0
Death & Taxes,Maverick,0.0,2,0.0,0.84
Death & Taxes,Ad Nauseam Tendrils,0.0,1,0.0,0.98
Death & Taxes,Naya Initiative,0.5,2,0.01,0.99
Death & Taxes,BUG,0.0,2,0.0,0.84
Death & Taxes,Hogaak,0.0,1,0.0,0.98
Death & Taxes,Infect,0.5,2,0.01,0.99
Bant Beanstalk,Dimir Tempo,0.5,10,0.19,0.81
Bant Beanstalk,Cradle Control,0.5,6,0.12,0.88
Bant Beanstalk,Eldrazi Stompy,0.75,4,0.19,0.99
Bant Beanstalk,Affinity,0.67,3,0.09,0.99
Bant Beanstalk,Lands.dec,0.5,6,0.12,0.88
Bant Beanstalk,Izzet Cutter,0.5,6,0.12,0.88
Bant Beanstalk,Sneak and Show,0.5,6,0.12,0.88
Bant Beanstalk,Doomsday,0.29,7,0.04,0.71
Bant Beanstalk,Death & Taxes,1.0,3,0.29,1.0
Bant Beanstalk,Bant Beanstalk,0.5,6,0.12,0.88
Bant Beanstalk,UWx Stoneblade,0.67,3,0.09,0.99
Bant Beanstalk,Mono Red Prison,0.5,2,0.01,0.99
Bant Beanstalk,Mystic Forge Combo,0.0,1,0.0,0.98
Bant Beanstalk,Oops! All Spells,1.0,4,0.4,1.0
Bant Beanstalk,Reanimator,0.0,3,0.0,0.71
Bant Beanstalk,The EPIC Storm,0.0,3,0.0,0.71
Bant Beanstalk,UR Tempo,1.0,2,0.16,1.0
Bant Beanstalk,Blue Cloudpost,0.0,1,0.0,0.98
Bant Beanstalk,Stiflenought,1.0,1,0.02,1.0
Bant Beanstalk,Green Post,0.5,2,0.01,0.99
Bant Beanstalk,Grixis Tempo,0.0,1,0.0,0.98
Bant Beanstalk,Mardu Ocelot,0.5,2,0.01,0.99
Bant Beanstalk,Burn,0.0,1,0.0,0.98
Bant Beanstalk,Goblins,0.0,2,0.0,0.84
Bant Beanstalk,Dredge,0.0,2,0.0,0.84
Bant Beanstalk,Smallpox,1.0,2,0.16,1.0
Bant Beanstalk,Maverick,0.33,3,0.01,0.91
Bant Beanstalk,Ad Nauseam Tendrils,0.0,1,0.0,0.98
Bant Beanstalk,Rakdos Goyfs,1.0,1,0.02,1.0
Show and Tell,Dimir Tempo,0.23,13,0.05,0.54
Show and Tell,Cradle Control,0.3,10,0.07,0.65
Show and Tell,Eldrazi Stompy,0.0,4,0.0,0.6
Show and Tell,Affinity,0.5,4,0.07,0.93
Show and Tell,Lands.dec,0.4,5,0.05,0.85
Show and Tell,Izzet Cutter,1.0,3,0.29,1.0
Show and Tell,Sneak and Show,1.0,3,0.29,1.0
Show and Tell,Doomsday,0.5,2,0.01,0.99
Show and Tell,Death & Taxes,0.25,4,0.01,0.81
Show and Tell,Show and Tell,0.5,4,0.07,0.93
Show and Tell,UWx Stoneblade,0.0,2,0.0,0.84
Show and Tell,Mono Red Prison,1.0,2,0.16,1.0
Show and Tell,Mystic Forge Combo,0.75,4,0.19,0.99
Show and Tell,Oops! All Spells,0.0,1,0.0,0.98
Show and Tell,Painter Grindstone,1.0,2,0.16,1.0
Show and Tell,Reanimator,0.0,1,0.0,0.98
Show and Tell,UR Tempo,0.5,2,0.01,0.99
Show and Tell,Blue Cloudpost,0.67,3,0.09,0.99
Show and Tell,Stiflenought,0.5,2,0.01,0.99
Show and Tell,Ruby Storm,0.0,1,0.0,0.98
Show and Tell,Green Post,0.67,3,0.09,0.99
Show and Tell,Orzhov Ozelot,0.0,1,0.0,0.98
Show and Tell,Cephalid Breakfast,0.0,1,0.0,0.98
Show and Tell,Grixis Tempo,0.67,3,0.09,0.99
Show and Tell,Goblins,0.33,3,0.01,0.91
Show and Tell,Smallpox,0.0,1,0.0,0.98
Show and Tell,Ad Nauseam Tendrils,1.0,1,0.02,1.0
Show and Tell,Naya Initiative,1.0,1,0.02,1.0
Show and Tell,UWx Control,1.0,1,0.02,1.0
UWx Stoneblade,Dimir Tempo,0.7,10,0.35,0.93
UWx Stoneblade,Cradle Control,1.0,1,0.02,1.0
UWx Stoneblade,Eldrazi Stompy,0.29,7,0.04,0.71
UWx Stoneblade,Affinity,0.0,3,0.0,0.71
UWx Stoneblade,Lands.dec,0.75,4,0.19,0.99
UWx Stoneblade,Izzet Cutter,0.67,6,0.22,0.96
UWx Stoneblade,Sneak and Show,0.67,3,0.09,0.99
UWx Stoneblade,Doomsday,0.33,3,0.01,0.91
UWx Stoneblade,Death & Taxes,0.8,5,0.28,0.99
UWx Stoneblade,Bant Beanstalk,0.33,3,0.01,0.91
UWx Stoneblade,Show and Tell,1.0,2,0.16,1.0
UWx Stoneblade,Mono Red Prison,1.0,2,0.16,1.0
UWx Stoneblade,Mystic Forge Combo,1.0,1,0.02,1.0
UWx Stoneblade,Oops! All Spells,0.0,2,0.0,0.84
UWx Stoneblade,Painter Grindstone,0.0,2,0.0,0.84
UWx Stoneblade,Reanimator,1.0,2,0.16,1.0
UWx Stoneblade,The EPIC Storm,1.0,1,0.02,1.0
UWx Stoneblade,UR Tempo,1.0,1,0.02,1.0
UWx Stoneblade,Blue Cloudpost,0.0,4,0.0,0.6
UWx Stoneblade,Ruby Storm,0.5,2,0.01,0.99
UWx Stoneblade,Green Post,0.0,1,0.0,0.98
UWx Stoneblade,Orzhov Ozelot,0.67,3,0.09,0.99
UWx Stoneblade,Grixis Tempo,1.0,1,0.02,1.0
UWx Stoneblade,Mardu Ocelot,0.5,2,0.01,0.99
UWx Stoneblade,Goblins,1.0,3,0.29,1.0
UWx Stoneblade,Maverick,0.5,2,0.01,0.99
UWx Stoneblade,Ad Nauseam Tendrils,1.0,1,0.02,1.0
UWx Stoneblade,UWx Control,1.0,1,0.02,1.0
UWx Stoneblade,Rakdos Goyfs,0.0,1,0.0,0.98
UWx Stoneblade,BUG,0.0,1,0.0,0.98
Mono Red Prison,Dimir Tempo,0.4,15,0.16,0.68
Mono Red Prison,Cradle Control,0.67,3,0.09,0.99
Mono Red Prison,Eldrazi Stompy,0.67,3,0.09,0.99
Mono Red Prison,Affinity,0.57,7,0.18,0.9
Mono Red Prison,Lands.dec,0.0,1,0.0,0.98
Mono Red Prison,Izzet Cutter,0.0,1,0.0,0.98
Mono Red Prison,Sneak and Show,0.0,1,0.0,0.98
Mono Red Prison,Doomsday,0.0,1,0.0,0.98
Mono Red Prison,Death & Taxes,0.2,5,0.01,0.72
Mono Red Prison,Bant Beanstalk,0.5,2,0.01,0.99
Mono Red Prison,Show and Tell,0.0,2,0.0,0.84
Mono Red Prison,UWx Stoneblade,0.0,2,0.0,0.84
Mono Red Prison,Mono Red Prison,0.5,6,0.12,0.88
Mono Red Prison,Oops! All Spells,1.0,1,0.02,1.0
Mono Red Prison,Painter Grindstone,0.5,4,0.07,0.93
Mono Red Prison,Reanimator,0.5,2,0.01,0.99
Mono Red Prison,UR Tempo,1.0,2,0.16,1.0
Mono Red Prison,Blue Cloudpost,0.0,1,0.0,0.98
Mono Red Prison,Stiflenought,0.5,2,0.01,0.99
Mono Red Prison,Ruby Storm,0.67,3,0.09,0.99
Mono Red Prison,Orzhov Ozelot,1.0,1,0.02,1.0
Mono Red Prison,Cephalid Breakfast,1.0,1,0.02,1.0
Mono Red Prison,Grixis Tempo,1.0,2,0.16,1.0
Mono Red Prison,Mardu Ocelot,0.5,2,0.01,0.99
Mono Red Prison,Burn,1.0,1,0.02,1.0
Mono Red Prison,Goblins,0.0,1,0.0,0.98
Mono Red Prison,Smallpox,1.0,1,0.02,1.0
Mono Red Prison,Maverick,0.0,1,0.0,0.98
Mono Red Prison,Rakdos Goyfs,1.0,1,0.02,1.0
Mono Red Prison,Infect,0.0,1,0.0,0.98
Mystic Forge Combo,Dimir Tempo,0.38,8,0.09,0.76
Mystic Forge Combo,Cradle Control,0.67,6,0.22,0.96
Mystic Forge Combo,Eldrazi Stompy,0.75,4,0.19,0.99
Mystic Forge Combo,Affinity,0.67,3,0.09,0.99
Mystic Forge Combo,Lands.dec,0.4,5,0.05,0.85
Mystic Forge Combo,Izzet Cutter,0.67,6,0.22,0.96
Mystic Forge Combo,Sneak and Show,0.4,5,0.05,0.85
Mystic Forge Combo,Doomsday,0.0,1,0.0,0.98
Mystic Forge Combo,Death & Taxes,0.5,2,0.01,0.99
Mystic Forge Combo,Bant Beanstalk,1.0,1,0.02,1.0
Mystic Forge Combo,Show and Tell,0.25,4,0.01,0.81
Mystic Forge Combo,UWx Stoneblade,0.0,1,0.0,0.98
Mystic Forge Combo,Mystic Forge Combo,0.5,4,0.07,0.93
Mystic Forge Combo,Oops! All Spells,0.0,1,0.0,0.98
Mystic Forge Combo,Reanimator,1.0,1,0.02,1.0
Mystic Forge Combo,UR Tempo,1.0,1,0.02,1.0
Mystic Forge Combo,Blue Cloudpost,0.75,4,0.19,0.99
Mystic Forge Combo,Stiflenought,1.0,1,0.02,1.0
Mystic Forge Combo,Cephalid Breakfast,0.75,4,0.19,0.99
Mystic Forge Combo,Grixis Tempo,0.5,2,0.01,0.99
Mystic Forge Combo,Mardu Ocelot,0.0,1,0.0,0.98
Mystic Forge Combo,Maverick,1.0,1,0.02,1.0
Mystic Forge Combo,Ad Nauseam Tendrils,0.5,2,0.01,0.99
Mystic Forge Combo,Naya Initiative,0.0,1,0.0,0.98
Mystic Forge Combo,UWx Control,0.0,1,0.0,0.98
Mystic Forge Combo,Infect,0.0,1,0.0,0.98
Mystic Forge Combo,Boros Initiative,0.0,1,0.0,0.98
Oops! All Spells,Dimir Tempo,0.4,5,0.05,0.85
