a,b,winrate_a_vs_b,matches,ci_low,ci_high
Mono Red Madness,Boros Bully,0.0,1,0.0,0.98
Mono Red Madness,Izzet Faeries,0.4,5,0.05,0.85
Mono Red Madness,Rakdos Metalcraft,0.0,2,0.0,0.84
Mono Red Madness,Naya Gates,0.5,2,0.01,0.99
Mono Blue Terror,Mono Red Madness,0.6,83,0.49,0.71
Mono Blue Terror,Mono Blue Terror,0.5,70,0.38,0.62
Mono Blue Terror,Elves,0.24,70,0.15,0.36
Mono Blue Terror,Mono Red Rally,0.36,66,0.25,0.49
Mono Blue Terror,Rakdos Madness,0.5,56,0.36,0.64
Mono Blue Terror,Grixis Affinity,0.46,61,0.33,0.59
Mono Blue Terror,Jund Wildfire,0.34,53,0.22,0.48
Mono Blue Terror,Gruul Ramp,0.48,48,0.33,0.63
Mono Blue Terror,UB Faeries,0.4,35,0.24,0.58
Mono Blue Terror,Spy Combo,0.46,24,0.26,0.67
Mono Blue Terror,Caw Gates,0.42,33,0.25,0.61
Mono Blue Terror,Mono Blue Faeries,0.37,38,0.22,0.54
Mono Blue Terror,Dimir Terror,0.5,26,0.3,0.7
Mono Blue Terror,White Weenie,0.4,30,0.23,0.59
Mono Blue Terror,Golgari Gardens,0.5,30,0.31,0.69
Mono Blue Terror,Mono Black Sacrifice,0.53,15,0.27,0.79
Mono Blue Terror,Mono Red Burn,0.67,30,0.47,0.83
Mono Blue Terror,UWx Familiar,0.67,24,0.45,0.84
Mono Blue Terror,Dredge,0.33,12,0.1,0.65
Mono Blue Terror,Monster Tron,0.62,13,0.32,0.86
Mono Blue Terror,GW Bogles,0.93,14,0.66,1.0
Mono Blue Terror,Orzhov Blade,0.2,10,0.03,0.56
Mono Blue Terror,Esper Affinity,0.43,14,0.18,0.71
Mono Blue Terror,Mono White Heroic,0.0,6,0.0,0.46
Mono Blue Terror,Gruul Ponza,0.55,11,0.23,0.83
Mono Blue Terror,Altar Tron,0.23,13,0.05,0.54
Mono Blue Terror,Mono Red Synthesizer,0.9,10,0.55,1.0
Mono Blue Terror,Jeskai Ephemerate,0.36,11,0.11,0.69
Mono Blue Terror,Flicker Tron,0.79,14,0.49,0.95
Mono Blue Terror,Izzet Skred,0.67,3,0.09,0.99
Mono Blue Terror,Red Storm,1.0,2,0.16,1.0
Mono Blue Terror,Defender Combo,0.43,7,0.1,0.82
Mono Blue Terror,Persistent Petitioners,0.67,6,0.22,0.96
Mono Blue Terror,Dimir Control,0.67,3,0.09,0.99
Mono Blue Terror,Retriever Combo,0.92,12,0.62,1.0
Mono Blue Terror,Dimir Affinity,0.5,6,0.12,0.88
Mono Blue Terror,Mono Green Stompy,0.8,5,0.28,0.99
Mono Blue Terror,Eggs Tron,0.0,1,0.0,0.98
Mono Blue Terror,Boros Synthesizer,0.67,3,0.09,0.99
Mono Blue Terror,Slivers,1.0,1,0.02,1.0
Mono Blue Terror,Mono Red Kiln Fiend,0.6,5,0.15,0.95
Mono Blue Terror,Boros Bully,0.0,3,0.0,0.71
Mono Blue Terror,Izzet Faeries,0.67,3,0.09,0.99
Mono Blue Terror,Rakdos Metalcraft,1.0,1,0.02,1.0
Mono Blue Terror,Naya Gates,0.0,1,0.0,0.98
Elves,Mono Red Madness,0.26,78,0.16,0.37
Elves,Mono Blue Terror,0.76,70,0.64,0.85
Elves,Elves,0.5,58,0.37,0.63
Elves,Mono Red Rally,0.34,56,0.22,0.48
Elves,Rakdos Madness,0.65,46,0.5,0.79
Elves,Grixis Affinity,0.69,36,0.52,0.84
Elves,Jund Wildfire,0.53,57,0.39,0.66
Elves,Gruul Ramp,0.66,53,0.52,0.78
Elves,UB Faeries,0.57,35,0.39,0.74
Elves,Spy Combo,0.43,35,0.26,0.61
Elves,Caw Gates,0.71,38,0.54,0.85
Elves,Mono Blue Faeries,0.63,30,0.44,0.8
Elves,Dimir Terror,0.54,26,0.33,0.73
Elves,White Weenie,0.54,26,0.33,0.73
Elves,Golgari Gardens,0.48,27,0.29,0.68
Elves,Mono Black Sacrifice,0.39,23,0.2,0.61
Elves,Mono Red Burn,0.32,22,0.14,0.55
Elves,UWx Familiar,0.46,24,0.26,0.67
Elves,Dredge,0.78,23,0.56,0.93
Elves,Monster Tron,0.8,10,0.44,0.97
Elves,GW Bogles,0.7,10,0.35,0.93
Elves,Orzhov Blade,0.8,10,0.44,0.97
Elves,Esper Affinity,0.82,11,0.48,0.98
Elves,Mono White Heroic,0.54,13,0.25,0.81
Elves,Gruul Ponza,0.5,6,0.12,0.88
Elves,Altar Tron,0.69,16,0.41,0.89
Elves,Mono Red Synthesizer,0.5,6,0.12,0.88
Elves,Jeskai Ephemerate,0.6,5,0.15,0.95
Elves,Flicker Tron,0.83,6,0.36,1.0
Elves,Izzet Skred,0.0,5,0.0,0.52
Elves,Red Storm,0.18,11,0.02,0.52
Elves,Defender Combo,0.4,5,0.05,0.85
Elves,Persistent Petitioners,0.0,1,0.0,0.98
Elves,Dimir Control,0.4,5,0.05,0.85
Elves,Retriever Combo,1.0,3,0.29,1.0
Elves,Dimir Affinity,0.83,6,0.36,1.0
Elves,Mono Green Stompy,0.4,5,0.05,0.85
Elves,Eggs Tron,1.0,3,0.29,1.0
Elves,Boros Synthesizer,0.33,3,0.01,0.91
Elves,Slivers,0.0,3,0.0,0.71
Elves,Jeskai Metalcraft,0.6,5,0.15,0.95
Elves,Mono Red Kiln Fiend,0.0,2,0.0,0.84
Elves,Boros Bully,0.67,3,0.09,0.99
Elves,Izzet Faeries,1.0,1,0.02,1.0
Elves,Rakdos Metalcraft,1.0,3,0.29,1.0
Elves,Naya Gates,1.0,2,0.16,1.0
Mono Red Rally,Mono Red Madness,0.75,75,0.63,0.84
Mono Red Rally,Mono Blue Terror,0.64,66,0.51,0.75
Mono Red Rally,Elves,0.66,56,0.52,0.78
Mono Red Rally,Mono Red Rally,0.5,46,0.35,0.65
Mono Red Rally,Rakdos Madness,0.65,46,0.5,0.79
Mono Red Rally,Grixis Affinity,0.46,52,0.32,0.61
Mono Red Rally,Jund Wildfire,0.54,37,0.37,0.71
Mono Red Rally,Gruul Ramp,0.24,38,0.11,0.4
Mono Red Rally,UB Faeries,0.48,27,0.29,0.68
Mono Red Rally,Spy Combo,0.32,28,0.16,0.52
Mono Red Rally,Caw Gates,0.41,32,0.24,0.59
Mono Red Rally,Mono Blue Faeries,0.52,29,0.33,0.71
Mono Red Rally,Dimir Terror,0.61,31,0.42,0.78
Mono Red Rally,White Weenie,0.45,31,0.27,0.64
Mono Red Rally,Golgari Gardens,0.75,20,0.51,0.91
Mono Red Rally,Mono Black Sacrifice,0.5,24,0.29,0.71
Mono Red Rally,Mono Red Burn,0.6,15,0.32,0.84
Mono Red Rally,UWx Familiar,0.63,16,0.35,0.85
Mono Red Rally,Dredge,0.5,16,0.25,0.75
Mono Red Rally,Monster Tron,0.38,8,0.09,0.76
Mono Red Rally,GW Bogles,0.75,4,0.19,0.99
Mono Red Rally,Orzhov Blade,0.45,11,0.17,0.77
Mono Red Rally,Esper Affinity,0.58,12,0.28,0.85
Mono Red Rally,Mono White Heroic,0.33,12,0.1,0.65
Mono Red Rally,Gruul Ponza,0.44,9,0.14,0.79
Mono Red Rally,Altar Tron,0.82,11,0.48,0.98
Mono Red Rally,Mono Red Synthesizer,0.43,7,0.1,0.82
Mono Red Rally,Jeskai Ephemerate,0.5,6,0.12,0.88
Mono Red Rally,Flicker Tron,0.63,8,0.24,0.91
Mono Red Rally,Izzet Skred,0.43,7,0.1,0.82
Mono Red Rally,Red Storm,0.5,4,0.07,0.93
Mono Red Rally,Defender Combo,0.75,4,0.19,0.99
Mono Red Rally,Persistent Petitioners,1.0,1,0.02,1.0
Mono Red Rally,Dimir Control,0.38,8,0.09,0.76
Mono Red Rally,Retriever Combo,0.67,6,0.22,0.96
Mono Red Rally,Dimir Affinity,0.67,3,0.09,0.99
Mono Red Rally,Mono Green Stompy,0.5,8,0.16,0.84
Mono Red Rally,Eggs Tron,0.5,4,0.07,0.93
Mono Red Rally,Boros Synthesizer,0.0,3,0.0,0.71
Mono Red Rally,Slivers,1.0,1,0.02,1.0
Mono Red Rally,Jeskai Metalcraft,0.25,4,0.01,0.81
Mono Red Rally,Mono Red Kiln Fiend,0.0,3,0.0,0.71
Mono Red Rally,Boros Bully,0.0,3,0.0,0.71
Mono Red Rally,Izzet Faeries,0.43,7,0.1,0.82
Mono Red Rally,Rakdos Metalcraft,0.43,7,0.1,0.82
Mono Red Rally,Naya Gates,0.0,2,0.0,0.84
Rakdos Madness,Mono Red Madness,0.64,74,0.52,0.74
Rakdos Madness,Mono Blue Terror,0.5,56,0.36,0.64
Rakdos Madness,Elves,0.35,46,0.21,0.5
Rakdos Madness,Mono Red Rally,0.35,46,0.21,0.5
Rakdos Madness,Rakdos Madness,0.5,66,0.37,0.63
Rakdos Madness,Grixis Affinity,0.5,46,0.35,0.65
Rakdos Madness,Jund Wildfire,0.45,38,0.29,0.62
Rakdos Madness,Gruul Ramp,0.33,27,0.17,0.54
Rakdos Madness,UB Faeries,0.57,28,0.37,0.76
Rakdos Madness,Spy Combo,0.43,37,0.27,0.61
Rakdos Madness,Caw Gates,0.32,22,0.14,0.55
Rakdos Madness,Mono Blue Faeries,0.46,26,0.27,0.67
Rakdos Madness,Dimir Terror,0.37,27,0.19,0.58
Rakdos Madness,White Weenie,0.38,16,0.15,0.65
Rakdos Madness,Golgari Gardens,0.47,17,0.23,0.72
Rakdos Madness,Mono Black Sacrifice,0.58,24,0.37,0.78
Rakdos Madness,Mono Red Burn,0.5,18,0.26,0.74
Rakdos Madness,UWx Familiar,0.63,16,0.35,0.85
Rakdos Madness,Dredge,0.75,8,0.35,0.97
Rakdos Madness,Monster Tron,0.19,21,0.05,0.42
Rakdos Madness,GW Bogles,0.5,10,0.19,0.81
Rakdos Madness,Orzhov Blade,0.6,10,0.26,0.88
Rakdos Madness,Esper Affinity,0.56,16,0.3,0.8
Rakdos Madness,Mono White Heroic,0.5,10,0.19,0.81
Rakdos Madness,Gruul Ponza,0.43,14,0.18,0.71
Rakdos Madness,Altar Tron,0.25,8,0.03,0.65
Rakdos Madness,Mono Red Synthesizer,0.75,4,0.19,0.99
Rakdos Madness,Jeskai Ephemerate,0.5,8,0.16,0.84
Rakdos Madness,Flicker Tron,0.83,6,0.36,1.0
Rakdos Madness,Izzet Skred,0.67,6,0.22,0.96
Rakdos Madness,Red Storm,0.25,4,0.01,0.81
Rakdos Madness,Defender Combo,0.29,7,0.04,0.71
Rakdos Madness,Persistent Petitioners,0.75,4,0.19,0.99
Rakdos Madness,Dimir Control,0.86,7,0.42,1.0
Rakdos Madness,Retriever Combo,0.4,5,0.05,0.85
Rakdos Madness,Dimir Affinity,0.0,1,0.0,0.98
Rakdos Madness,Mono Green Stompy,0.0,2,0.0,0.84
Rakdos Madness,Eggs Tron,0.13,8,0.0,0.53
Rakdos Madness,Boros Synthesizer,0.5,6,0.12,0.88
Rakdos Madness,Slivers,0.5,4,0.07,0.93
Rakdos Madness,Jeskai Metalcraft,0.67,6,0.22,0.96
Rakdos Madness,Mono Red Kiln Fiend,0.5,2,0.01,0.99
Rakdos Madness,Boros Bully,0.0,1,0.0,0.98
Rakdos Madness,Izzet Faeries,1.0,1,0.02,1.0
Rakdos Madness,Rakdos Metalcraft,0.25,4,0.01,0.81
Grixis Affinity,Mono Red Madness,0.49,68,0.36,0.61
Grixis Affinity,Mono Blue Terror,0.54,61,0.41,0.67
Grixis Affinity,Elves,0.31,36,0.16,0.48
Grixis Affinity,Mono Red Rally,0.54,52,0.39,0.68
Grixis Affinity,Rakdos Madness,0.5,46,0.35,0.65
Grixis Affinity,Grixis Affinity,0.5,40,0.34,0.66
Grixis Affinity,Jund Wildfire,0.5,36,0.33,0.67
Grixis Affinity,Gruul Ramp,0.35,31,0.19,0.55
Grixis Affinity,UB Faeries,0.47,30,0.28,0.66
Grixis Affinity,Spy Combo,0.39,18,0.17,0.64
Grixis Affinity,Caw Gates,0.48,31,0.3,0.67
Grixis Affinity,Mono Blue Faeries,0.5,20,0.27,0.73
Grixis Affinity,Dimir Terror,0.5,16,0.25,0.75
Grixis Affinity,White Weenie,0.56,25,0.35,0.76
Grixis Affinity,Golgari Gardens,0.46,24,0.26,0.67
Grixis Affinity,Mono Black Sacrifice,0.53,32,0.35,0.71
Grixis Affinity,Mono Red Burn,0.55,11,0.23,0.83
Grixis Affinity,UWx Familiar,0.5,18,0.26,0.74
Grixis Affinity,Dredge,0.62,13,0.32,0.86
Grixis Affinity,Monster Tron,0.13,8,0.0,0.53
Grixis Affinity,GW Bogles,0.33,9,0.07,0.7
Grixis Affinity,Orzhov Blade,0.43,14,0.18,0.71
Grixis Affinity,Esper Affinity,0.1,10,0.0,0.45
Grixis Affinity,Mono White Heroic,0.36,11,0.11,0.69
Grixis Affinity,Gruul Ponza,0.67,6,0.22,0.96
Grixis Affinity,Altar Tron,0.22,9,0.03,0.6
Grixis Affinity,Mono Red Synthesizer,0.75,12,0.43,0.95
Grixis Affinity,Jeskai Ephemerate,0.67,9,0.3,0.93
Grixis Affinity,Flicker Tron,0.6,15,0.32,0.84
Grixis Affinity,Izzet Skred,0.56,9,0.21,0.86
Grixis Affinity,Red Storm,0.29,7,0.04,0.71
Grixis Affinity,Defender Combo,0.82,11,0.48,0.98
Grixis Affinity,Persistent Petitioners,0.67,6,0.22,0.96
Grixis Affinity,Dimir Control,0.5,2,0.01,0.99
Grixis Affinity,Retriever Combo,0.5,4,0.07,0.93
Grixis Affinity,Dimir Affinity,0.5,2,0.01,0.99
Grixis Affinity,Mono Green Stompy,0.0,2,0.0,0.84
Grixis Affinity,Eggs Tron,0.4,5,0.05,0.85
Grixis Affinity,Boros Synthesizer,0.4,5,0.05,0.85
Grixis Affinity,Slivers,1.0,2,0.16,1.0
Grixis Affinity,Jeskai Metalcraft,0.0,2,0.0,0.84
Grixis Affinity,Mono Red Kiln Fiend,0.75,8,0.35,0.97
Grixis Affinity,Boros Bully,0.5,4,0.07,0.93
Grixis Affinity,Izzet Faeries,0.0,1,0.0,0.98
Grixis Affinity,Rakdos Metalcraft,1.0,1,0.02,1.0
Grixis Affinity,Naya Gates,0.4,5,0.05,0.85
Jund Wildfire,Mono Red Madness,0.44,62,0.31,0.57
Jund Wildfire,Mono Blue Terror,0.66,53,0.52,0.78
Jund Wildfire,Elves,0.47,57,0.34,0.61
Jund Wildfire,Mono Red Rally,0.46,37,0.29,0.63
Jund Wildfire,Rakdos Madness,0.55,38,0.38,0.71
Jund Wildfire,Grixis Affinity,0.5,36,0.33,0.67
Jund Wildfire,Jund Wildfire,0.5,42,0.34,0.66
Jund Wildfire,Gruul Ramp,0.52,33,0.34,0.69
Jund Wildfire,UB Faeries,0.67,24,0.45,0.84
Jund Wildfire,Spy Combo,0.44,36,0.28,0.62
Jund Wildfire,Caw Gates,0.52,42,0.36,0.68
Jund Wildfire,Mono Blue Faeries,0.53,17,0.28,0.77
Jund Wildfire,Dimir Terror,0.75,24,0.53,0.9
Jund Wildfire,White Weenie,0.67,21,0.43,0.85
Jund Wildfire,Golgari Gardens,0.26,19,0.09,0.51
Jund Wildfire,Mono Black Sacrifice,0.71,24,0.49,0.87
Jund Wildfire,Mono Red Burn,0.56,25,0.35,0.76
Jund Wildfire,UWx Familiar,0.54,24,0.33,0.74
Jund Wildfire,Dredge,0.54,13,0.25,0.81
Jund Wildfire,Monster Tron,0.42,12,0.15,0.72
Jund Wildfire,GW Bogles,0.5,10,0.19,0.81
Jund Wildfire,Orzhov Blade,0.89,9,0.52,1.0
Jund Wildfire,Esper Affinity,0.55,11,0.23,0.83
Jund Wildfire,Mono White Heroic,0.5,10,0.19,0.81
Jund Wildfire,Gruul Ponza,0.67,9,0.3,0.93
Jund Wildfire,Altar Tron,0.36,11,0.11,0.69
Jund Wildfire,Mono Red Synthesizer,0.54,13,0.25,0.81
Jund Wildfire,Jeskai Ephemerate,0.5,10,0.19,0.81
Jund Wildfire,Flicker Tron,1.0,4,0.4,1.0
Jund Wildfire,Izzet Skred,0.71,7,0.29,0.96
Jund Wildfire,Red Storm,0.33,6,0.04,0.78
Jund Wildfire,Defender Combo,0.4,5,0.05,0.85
Jund Wildfire,Persistent Petitioners,0.5,4,0.07,0.93
Jund Wildfire,Dimir Control,0.33,6,0.04,0.78
Jund Wildfire,Retriever Combo,0.0,4,0.0,0.6
Jund Wildfire,Dimir Affinity,0.57,7,0.18,0.9
Jund Wildfire,Mono Green Stompy,0.5,4,0.07,0.93
Jund Wildfire,Eggs Tron,0.25,4,0.01,0.81
Jund Wildfire,Slivers,0.83,6,0.36,1.0
Jund Wildfire,Jeskai Metalcraft,0.0,2,0.0,0.84
Jund Wildfire,Mono Red Kiln Fiend,0.43,7,0.1,0.82
Jund Wildfire,Boros Bully,0.75,4,0.19,0.99
Jund Wildfire,Izzet Faeries,0.0,1,0.0,0.98
Jund Wildfire,Rakdos Metalcraft,0.5,2,0.01,0.99
Jund Wildfire,Naya Gates,0.0,1,0.0,0.98
Gruul Ramp,Mono Red Madness,0.38,47,0.25,0.54
Gruul Ramp,Mono Blue Terror,0.52,48,0.37,0.67
Gruul Ramp,Elves,0.34,53,0.22,0.48
Gruul Ramp,Mono Red Rally,0.76,38,0.6,0.89
Gruul Ramp,Rakdos Madness,0.67,27,0.46,0.83
Gruul Ramp,Grixis Affinity,0.65,31,0.45,0.81
Gruul Ramp,Jund Wildfire,0.48,33,0.31,0.66
Gruul Ramp,Gruul Ramp,0.5,36,0.33,0.67
Gruul Ramp,UB Faeries,0.74,27,0.54,0.89
Gruul Ramp,Spy Combo,0.2,30,0.08,0.39
Gruul Ramp,Caw Gates,0.54,28,0.34,0.72
Gruul Ramp,Mono Blue Faeries,0.75,12,0.43,0.95
Gruul Ramp,Dimir Terror,0.5,18,0.26,0.74
Gruul Ramp,White Weenie,0.47,17,0.23,0.72
Gruul Ramp,Golgari Gardens,0.7,23,0.47,0.87
Gruul Ramp,Mono Black Sacrifice,0.41,17,0.18,0.67
Gruul Ramp,Mono Red Burn,0.53,19,0.29,0.76
Gruul Ramp,UWx Familiar,0.75,12,0.43,0.95
Gruul Ramp,Dredge,0.42,12,0.15,0.72
Gruul Ramp,Monster Tron,0.4,10,0.12,0.74
Gruul Ramp,GW Bogles,0.25,12,0.05,0.57
Gruul Ramp,Orzhov Blade,0.57,7,0.18,0.9
Gruul Ramp,Esper Affinity,0.75,8,0.35,0.97
Gruul Ramp,Mono White Heroic,0.25,8,0.03,0.65
Gruul Ramp,Gruul Ponza,0.17,6,0.0,0.64
Gruul Ramp,Altar Tron,0.4,10,0.12,0.74
Gruul Ramp,Mono Red Synthesizer,0.67,6,0.22,0.96
Gruul Ramp,Jeskai Ephemerate,0.5,6,0.12,0.88
Gruul Ramp,Flicker Tron,1.0,5,0.48,1.0
Gruul Ramp,Izzet Skred,0.5,6,0.12,0.88
Gruul Ramp,Red Storm,0.0,2,0.0,0.84
Gruul Ramp,Defender Combo,0.0,2,0.0,0.84
Gruul Ramp,Persistent Petitioners,0.5,2,0.01,0.99
Gruul Ramp,Dimir Control,0.0,3,0.0,0.71
Gruul Ramp,Retriever Combo,1.0,1,0.02,1.0
Gruul Ramp,Eggs Tron,1.0,3,0.29,1.0
Gruul Ramp,Boros Synthesizer,0.67,3,0.09,0.99
Gruul Ramp,Slivers,1.0,2,0.16,1.0
Gruul Ramp,Jeskai Metalcraft,0.75,4,0.19,0.99
Gruul Ramp,Mono Red Kiln Fiend,0.0,2,0.0,0.84
Gruul Ramp,Boros Bully,0.5,2,0.01,0.99
Gruul Ramp,Izzet Faeries,0.0,1,0.0,0.98
Gruul Ramp,Rakdos Metalcraft,0.0,2,0.0,0.84
Gruul Ramp,Naya Gates,0.0,1,0.0,0.98
UB Faeries,Mono Red Madness,0.57,47,0.42,0.72
UB Faeries,Mono Blue Terror,0.6,35,0.42,0.76
UB Faeries,Elves,0.43,35,0.26,0.61
UB Faeries,Mono Red Rally,0.52,27,0.32,0.71
UB Faeries,Rakdos Madness,0.43,28,0.24,0.63
UB Faeries,Grixis Affinity,0.53,30,0.34,0.72
UB Faeries,Jund Wildfire,0.33,24,0.16,0.55
UB Faeries,Gruul Ramp,0.26,27,0.11,0.46
UB Faeries,UB Faeries,0.5,20,0.27,0.73
UB Faeries,Spy Combo,0.48,23,0.27,0.69
UB Faeries,Caw Gates,0.63,8,0.24,0.91
UB Faeries,Mono Blue Faeries,0.35,17,0.14,0.62
UB Faeries,Dimir Terror,0.24,17,0.07,0.5
UB Faeries,White Weenie,0.33,15,0.12,0.62
UB Faeries,Golgari Gardens,0.71,17,0.44,0.9
UB Faeries,Mono Black Sacrifice,0.5,16,0.25,0.75
UB Faeries,Mono Red Burn,0.5,14,0.23,0.77
UB Faeries,UWx Familiar,0.54,13,0.25,0.81
UB Faeries,Dredge,0.57,7,0.18,0.9
UB Faeries,Monster Tron,0.44,9,0.14,0.79
UB Faeries,GW Bogles,0.83,6,0.36,1.0
UB Faeries,Orzhov Blade,0.44,9,0.14,0.79
UB Faeries,Esper Affinity,0.5,4,0.07,0.93
UB Faeries,Mono White Heroic,0.8,10,0.44,0.97
UB Faeries,Gruul Ponza,0.57,7,0.18,0.9
UB Faeries,Altar Tron,0.5,4,0.07,0.93
UB Faeries,Mono Red Synthesizer,1.0,7,0.59,1.0
UB Faeries,Jeskai Ephemerate,0.75,4,0.19,0.99
UB Faeries,Flicker Tron,0.5,2,0.01,0.99
UB Faeries,Izzet Skred,0.5,4,0.07,0.93
UB Faeries,Red Storm,0.75,4,0.19,0.99
UB Faeries,Defender Combo,0.5,4,0.07,0.93
UB Faeries,Persistent Petitioners,0.33,3,0.01,0.91
UB Faeries,Dimir Control,0.6,5,0.15,0.95
UB Faeries,Retriever Combo,0.25,4,0.01,0.81
UB Faeries,Dimir Affinity,0.67,3,0.09,0.99
UB Faeries,Mono Green Stompy,0.4,5,0.05,0.85
UB Faeries,Eggs Tron,0.0,1,0.0,0.98
UB Faeries,Slivers,0.0,1,0.0,0.98
UB Faeries,Jeskai Metalcraft,0.0,2,0.0,0.84
UB Faeries,Mono Red Kiln Fiend,0.0,1,0.0,0.98
UB Faeries,Boros Bully,0.0,3,0.0,0.71
UB Faeries,Izzet Faeries,1.0,1,0.02,1.0
UB Faeries,Rakdos Metalcraft,0.0,3,0.0,0.71
UB Faeries,Naya Gates,0.67,3,0.09,0.99
Spy Combo,Mono Red Madness,0.46,37,0.29,0.63
Spy Combo,Mono Blue Terror,0.54,24,0.33,0.74
Spy Combo,Elves,0.57,35,0.39,0.74
Spy Combo,Mono Red Rally,0.68,28,0.48,0.84
Spy Combo,Rakdos Madness,0.57,37,0.39,0.73
Spy Combo,Grixis Affinity,0.61,18,0.36,0.83
Spy Combo,Jund Wildfire,0.56,36,0.38,0.72
Spy Combo,Gruul Ramp,0.8,30,0.61,0.92
Spy Combo,UB Faeries,0.52,23,0.31,0.73
Spy Combo,Spy Combo,0.5,20,0.27,0.73
Spy Combo,Caw Gates,0.59,17,0.33,0.82
Spy Combo,Mono Blue Faeries,0.52,23,0.31,0.73
Spy Combo,Dimir Terror,0.36,11,0.11,0.69
Spy Combo,White Weenie,0.65,17,0.38,0.86
Spy Combo,Golgari Gardens,0.45,11,0.17,0.77
Spy Combo,Mono Black Sacrifice,0.69,13,0.39,0.91
Spy Combo,Mono Red Burn,0.33,21,0.15,0.57
Spy Combo,UWx Familiar,0.56,9,0.21,0.86
Spy Combo,Dredge,0.8,10,0.44,0.97
Spy Combo,Monster Tron,0.67,6,0.22,0.96
Spy Combo,GW Bogles,1.0,2,0.16,1.0
Spy Combo,Orzhov Blade,0.75,8,0.35,0.97
Spy Combo,Esper Affinity,0.5,10,0.19,0.81
Spy Combo,Mono White Heroic,0.5,10,0.19,0.81
Spy Combo,Gruul Ponza,0.8,10,0.44,0.97
Spy Combo,Altar Tron,1.0,3,0.29,1.0
Spy Combo,Mono Red Synthesizer,1.0,4,0.4,1.0
Spy Combo,Jeskai Ephemerate,0.5,10,0.19,0.81
Spy Combo,Flicker Tron,0.5,2,0.01,0.99
Spy Combo,Izzet Skred,1.0,2,0.16,1.0
Spy Combo,Red Storm,0.4,5,0.05,0.85
Spy Combo,Defender Combo,0.5,2,0.01,0.99
Spy Combo,Persistent Petitioners,0.67,3,0.09,0.99
Spy Combo,Dimir Control,1.0,1,0.02,1.0
Spy Combo,Retriever Combo,0.5,2,0.01,0.99
Spy Combo,Dimir Affinity,1.0,6,0.54,1.0
Spy Combo,Mono Green Stompy,0.5,2,0.01,0.99
Spy Combo,Eggs Tron,0.33,3,0.01,0.91
Spy Combo,Boros Synthesizer,1.0,5,0.48,1.0
Spy Combo,Mono Red Kiln Fiend,0.33,3,0.01,0.91
Spy Combo,Boros Bully,0.67,3,0.09,0.99
Spy Combo,Izzet Faeries,0.33,3,0.01,0.91
Spy Combo,Rakdos Metalcraft,0.33,3,0.01,0.91
Spy Combo,Naya Gates,0.4,5,0.05,0.85
Caw Gates,Mono Red Madness,0.7,37,0.53,0.84
