a,b,winrate_a_vs_b,matches,ci_low,ci_high
Mono Red Rally,Orzhov Blade,0.38,8,0.09,0.76
Mono Red Rally,Gruul Ponza,0.4,5,0.05,0.85
Mono Red Rally,Izzet Skred,0.67,3,0.09,0.99
Mono Red Rally,Flicker Tron,0.67,6,0.22,0.96
Mono Red Rally,GW Bogles,0.0,1,0.0,0.98
Mono Red Rally,Mono Red Synthesizer,0.67,3,0.09,0.99
Mono Red Rally,Persistent Petitioners,1.0,1,0.02,1.0
Mono Red Rally,Rakdos Metalcraft,0.43,7,0.1,0.82
Mono Red Rally,Golgari Pestilence,0.6,5,0.15,0.95
Mono Red Rally,Red Storm,0.5,2,0.01,0.99
Mono Red Rally,Dimir Control,0.5,6,0.12,0.88
Mono Red Rally,Defender Combo,1.0,2,0.16,1.0
Mono Red Rally,Mono Black Burn,0.33,3,0.01,0.91
Mono Red Rally,Cascade Tron,0.25,4,0.01,0.81
Mono Red Rally,Eggs Tron,1.0,1,0.02,1.0
Mono Red Rally,Naya Gates,0.0,1,0.0,0.98
Mono Blue Terror,Mono Red Madness,0.63,24,0.41,0.81
Mono Blue Terror,Mono Red Rally,0.34,32,0.19,0.53
Mono Blue Terror,Mono Blue Terror,0.5,24,0.29,0.71
Mono Blue Terror,Jund Wildfire,0.38,21,0.18,0.62
Mono Blue Terror,Elves,0.23,30,0.1,0.42
Mono Blue Terror,Grixis Affinity,0.48,29,0.29,0.67
Mono Blue Terror,Gruul Ramp,0.53,30,0.34,0.72
Mono Blue Terror,Rakdos Madness,0.71,21,0.48,0.89
Mono Blue Terror,UB Faeries,0.4,20,0.19,0.64
Mono Blue Terror,Spy Combo,0.4,10,0.12,0.74
Mono Blue Terror,Mono Red Burn,0.67,27,0.46,0.83
Mono Blue Terror,Mono Black Sacrifice,0.45,11,0.17,0.77
Mono Blue Terror,Caw Gates,0.62,13,0.32,0.86
Mono Blue Terror,Golgari Gardens,0.5,18,0.26,0.74
Mono Blue Terror,Dimir Terror,0.73,11,0.39,0.94
Mono Blue Terror,White Weenie,0.43,7,0.1,0.82
Mono Blue Terror,Mono Blue Faeries,0.46,13,0.19,0.75
Mono Blue Terror,UWx Familiar,0.88,8,0.47,1.0
Mono Blue Terror,Dredge,0.2,5,0.01,0.72
Mono Blue Terror,Mono White Heroic,0.0,6,0.0,0.46
Mono Blue Terror,Altar Tron,0.2,10,0.03,0.56
Mono Blue Terror,Monster Tron,0.86,7,0.42,1.0
Mono Blue Terror,Esper Affinity,0.25,8,0.03,0.65
Mono Blue Terror,Orzhov Blade,0.0,2,0.0,0.84
Mono Blue Terror,Gruul Ponza,0.0,2,0.0,0.84
Mono Blue Terror,Izzet Skred,1.0,1,0.02,1.0
Mono Blue Terror,Flicker Tron,0.83,6,0.36,1.0
Mono Blue Terror,GW Bogles,1.0,3,0.29,1.0
Mono Blue Terror,Mono Red Synthesizer,1.0,1,0.02,1.0
Mono Blue Terror,Persistent Petitioners,0.67,3,0.09,0.99
Mono Blue Terror,Rakdos Metalcraft,1.0,1,0.02,1.0
Mono Blue Terror,Golgari Pestilence,0.67,3,0.09,0.99
Mono Blue Terror,Jeskai Ephemerate,0.6,5,0.15,0.95
Mono Blue Terror,Defender Combo,0.33,3,0.01,0.91
Mono Blue Terror,Cascade Tron,0.5,2,0.01,0.99
Mono Blue Terror,Naya Gates,0.0,1,0.0,0.98
Jund Wildfire,Mono Red Madness,0.3,27,0.14,0.5
Jund Wildfire,Mono Red Rally,0.41,17,0.18,0.67
Jund Wildfire,Mono Blue Terror,0.62,21,0.38,0.82
Jund Wildfire,Jund Wildfire,0.5,28,0.31,0.69
Jund Wildfire,Elves,0.46,28,0.28,0.66
Jund Wildfire,Grixis Affinity,0.5,18,0.26,0.74
Jund Wildfire,Gruul Ramp,0.45,20,0.23,0.68
Jund Wildfire,Rakdos Madness,0.53,15,0.27,0.79
Jund Wildfire,UB Faeries,0.71,17,0.44,0.9
Jund Wildfire,Spy Combo,0.43,21,0.22,0.66
Jund Wildfire,Mono Red Burn,0.52,23,0.31,0.73
Jund Wildfire,Mono Black Sacrifice,0.69,16,0.41,0.89
Jund Wildfire,Caw Gates,0.42,19,0.2,0.67
Jund Wildfire,Golgari Gardens,0.27,11,0.06,0.61
Jund Wildfire,Dimir Terror,0.62,13,0.32,0.86
Jund Wildfire,White Weenie,0.63,8,0.24,0.91
Jund Wildfire,Mono Blue Faeries,0.5,4,0.07,0.93
Jund Wildfire,UWx Familiar,0.58,12,0.28,0.85
Jund Wildfire,Dredge,0.75,8,0.35,0.97
Jund Wildfire,Mono White Heroic,0.4,5,0.05,0.85
Jund Wildfire,Altar Tron,0.38,8,0.09,0.76
Jund Wildfire,Monster Tron,0.14,7,0.0,0.58
Jund Wildfire,Esper Affinity,0.56,9,0.21,0.86
Jund Wildfire,Orzhov Blade,0.75,4,0.19,0.99
Jund Wildfire,Gruul Ponza,0.67,3,0.09,0.99
Jund Wildfire,Izzet Skred,0.67,3,0.09,0.99
Jund Wildfire,Flicker Tron,1.0,3,0.29,1.0
Jund Wildfire,GW Bogles,0.5,4,0.07,0.93
Jund Wildfire,Mono Red Synthesizer,0.33,3,0.01,0.91
Jund Wildfire,Persistent Petitioners,0.0,1,0.0,0.98
Jund Wildfire,Rakdos Metalcraft,0.5,2,0.01,0.99
Jund Wildfire,Golgari Pestilence,0.33,3,0.01,0.91
Jund Wildfire,Red Storm,1.0,2,0.16,1.0
Jund Wildfire,Dimir Control,0.4,5,0.05,0.85
Jund Wildfire,Jeskai Ephemerate,0.5,2,0.01,0.99
Jund Wildfire,Defender Combo,0.5,2,0.01,0.99
Jund Wildfire,Mono Black Burn,0.0,3,0.0,0.71
Jund Wildfire,Cascade Tron,0.67,3,0.09,0.99
Jund Wildfire,Eggs Tron,0.0,2,0.0,0.84
Elves,Mono Red Madness,0.24,17,0.07,0.5
Elves,Mono Red Rally,0.29,24,0.13,0.51
Elves,Mono Blue Terror,0.77,30,0.58,0.9
Elves,Jund Wildfire,0.54,28,0.34,0.72
Elves,Elves,0.5,22,0.28,0.72
Elves,Grixis Affinity,0.73,11,0.39,0.94
Elves,Gruul Ramp,0.57,21,0.34,0.78
Elves,Rakdos Madness,0.69,16,0.41,0.89
Elves,UB Faeries,0.62,13,0.32,0.86
Elves,Spy Combo,0.42,19,0.2,0.67
Elves,Mono Red Burn,0.22,18,0.06,0.48
Elves,Mono Black Sacrifice,0.39,18,0.17,0.64
Elves,Caw Gates,0.79,19,0.54,0.94
Elves,Golgari Gardens,0.5,16,0.25,0.75
Elves,Dimir Terror,0.27,11,0.06,0.61
Elves,White Weenie,0.45,11,0.17,0.77
Elves,Mono Blue Faeries,0.67,9,0.3,0.93
Elves,UWx Familiar,0.33,3,0.01,0.91
Elves,Dredge,0.71,7,0.29,0.96
Elves,Mono White Heroic,0.2,5,0.01,0.72
Elves,Altar Tron,0.55,11,0.23,0.83
Elves,Monster Tron,0.67,6,0.22,0.96
Elves,Esper Affinity,0.8,5,0.28,0.99
Elves,Orzhov Blade,0.67,3,0.09,0.99
Elves,Gruul Ponza,0.5,2,0.01,0.99
Elves,Izzet Skred,0.0,4,0.0,0.6
Elves,Flicker Tron,1.0,3,0.29,1.0
Elves,GW Bogles,0.5,2,0.01,0.99
Elves,Mono Red Synthesizer,0.5,2,0.01,0.99
Elves,Persistent Petitioners,0.0,1,0.0,0.98
Elves,Rakdos Metalcraft,1.0,3,0.29,1.0
Elves,Golgari Pestilence,0.4,5,0.05,0.85
Elves,Red Storm,0.5,2,0.01,0.99
Elves,Dimir Control,0.67,3,0.09,0.99
Elves,Jeskai Ephemerate,0.0,1,0.0,0.98
Elves,Mono Black Burn,1.0,1,0.02,1.0
Elves,Eggs Tron,1.0,1,0.02,1.0
Elves,Naya Gates,1.0,1,0.02,1.0
Grixis Affinity,Mono Red Madness,0.55,20,0.32,0.77
Grixis Affinity,Mono Red Rally,0.6,20,0.36,0.81
Grixis Affinity,Mono Blue Terror,0.52,29,0.33,0.71
Grixis Affinity,Jund Wildfire,0.5,18,0.26,0.74
Grixis Affinity,Elves,0.27,11,0.06,0.61
Grixis Affinity,Grixis Affinity,0.5,24,0.29,0.71
Grixis Affinity,Gruul Ramp,0.47,15,0.21,0.73
Grixis Affinity,Rakdos Madness,0.56,18,0.31,0.78
Grixis Affinity,UB Faeries,0.47,19,0.24,0.71
Grixis Affinity,Spy Combo,0.86,7,0.42,1.0
Grixis Affinity,Mono Red Burn,0.5,10,0.19,0.81
Grixis Affinity,Mono Black Sacrifice,0.45,20,0.23,0.68
Grixis Affinity,Caw Gates,0.5,12,0.21,0.79
Grixis Affinity,Golgari Gardens,0.27,11,0.06,0.61
Grixis Affinity,Dimir Terror,0.5,6,0.12,0.88
Grixis Affinity,White Weenie,0.45,11,0.17,0.77
Grixis Affinity,Mono Blue Faeries,0.57,7,0.18,0.9
Grixis Affinity,UWx Familiar,0.57,7,0.18,0.9
Grixis Affinity,Dredge,0.75,8,0.35,0.97
Grixis Affinity,Mono White Heroic,0.33,6,0.04,0.78
Grixis Affinity,Altar Tron,0.14,7,0.0,0.58
Grixis Affinity,Monster Tron,0.33,3,0.01,0.91
Grixis Affinity,Esper Affinity,0.0,3,0.0,0.71
Grixis Affinity,Orzhov Blade,0.5,6,0.12,0.88
Grixis Affinity,Gruul Ponza,0.5,4,0.07,0.93
Grixis Affinity,Izzet Skred,0.5,8,0.16,0.84
Grixis Affinity,Flicker Tron,0.44,9,0.14,0.79
Grixis Affinity,GW Bogles,0.5,2,0.01,0.99
Grixis Affinity,Mono Red Synthesizer,0.75,8,0.35,0.97
Grixis Affinity,Persistent Petitioners,0.5,4,0.07,0.93
Grixis Affinity,Rakdos Metalcraft,1.0,1,0.02,1.0
Grixis Affinity,Golgari Pestilence,0.25,4,0.01,0.81
Grixis Affinity,Red Storm,0.33,3,0.01,0.91
Grixis Affinity,Dimir Control,0.0,1,0.0,0.98
Grixis Affinity,Jeskai Ephemerate,1.0,2,0.16,1.0
Grixis Affinity,Defender Combo,0.83,6,0.36,1.0
Grixis Affinity,Mono Black Burn,0.0,1,0.0,0.98
Grixis Affinity,Cascade Tron,0.5,2,0.01,0.99
Grixis Affinity,Eggs Tron,0.0,2,0.0,0.84
Grixis Affinity,Naya Gates,0.67,3,0.09,0.99
Gruul Ramp,Mono Red Madness,0.36,22,0.17,0.59
Gruul Ramp,Mono Red Rally,0.7,23,0.47,0.87
Gruul Ramp,Mono Blue Terror,0.47,30,0.28,0.66
Gruul Ramp,Jund Wildfire,0.55,20,0.32,0.77
Gruul Ramp,Elves,0.43,21,0.22,0.66
Gruul Ramp,Grixis Affinity,0.53,15,0.27,0.79
Gruul Ramp,Gruul Ramp,0.5,14,0.23,0.77
Gruul Ramp,Rakdos Madness,0.56,16,0.3,0.8
Gruul Ramp,UB Faeries,0.73,15,0.45,0.92
Gruul Ramp,Spy Combo,0.3,20,0.12,0.54
Gruul Ramp,Mono Red Burn,0.5,14,0.23,0.77
Gruul Ramp,Mono Black Sacrifice,0.42,12,0.15,0.72
Gruul Ramp,Caw Gates,0.57,14,0.29,0.82
Gruul Ramp,Golgari Gardens,0.69,13,0.39,0.91
Gruul Ramp,Dimir Terror,0.67,9,0.3,0.93
Gruul Ramp,White Weenie,0.57,7,0.18,0.9
Gruul Ramp,Mono Blue Faeries,0.6,5,0.15,0.95
Gruul Ramp,UWx Familiar,0.67,6,0.22,0.96
Gruul Ramp,Dredge,0.4,5,0.05,0.85
Gruul Ramp,Mono White Heroic,0.29,7,0.04,0.71
Gruul Ramp,Altar Tron,0.5,6,0.12,0.88
Gruul Ramp,Monster Tron,0.29,7,0.04,0.71
Gruul Ramp,Esper Affinity,0.75,8,0.35,0.97
Gruul Ramp,Orzhov Blade,1.0,1,0.02,1.0
Gruul Ramp,Gruul Ponza,0.25,4,0.01,0.81
Gruul Ramp,Izzet Skred,0.5,4,0.07,0.93
Gruul Ramp,Flicker Tron,1.0,3,0.29,1.0
Gruul Ramp,GW Bogles,0.25,8,0.03,0.65
Gruul Ramp,Mono Red Synthesizer,1.0,2,0.16,1.0
Gruul Ramp,Persistent Petitioners,0.5,2,0.01,0.99
Gruul Ramp,Rakdos Metalcraft,0.0,2,0.0,0.84
Gruul Ramp,Golgari Pestilence,1.0,1,0.02,1.0
Gruul Ramp,Red Storm,0.0,1,0.0,0.98
Gruul Ramp,Dimir Control,0.0,1,0.0,0.98
Gruul Ramp,Jeskai Ephemerate,0.5,2,0.01,0.99
Gruul Ramp,Mono Black Burn,1.0,2,0.16,1.0
Gruul Ramp,Cascade Tron,0.5,2,0.01,0.99
Gruul Ramp,Eggs Tron,1.0,2,0.16,1.0
Gruul Ramp,Naya Gates,0.0,1,0.0,0.98
Rakdos Madness,Mono Red Madness,0.69,26,0.48,0.86
Rakdos Madness,Mono Red Rally,0.33,18,0.13,0.59
Rakdos Madness,Mono Blue Terror,0.29,21,0.11,0.52
Rakdos Madness,Jund Wildfire,0.47,15,0.21,0.73
Rakdos Madness,Elves,0.31,16,0.11,0.59
Rakdos Madness,Grixis Affinity,0.44,18,0.22,0.69
Rakdos Madness,Gruul Ramp,0.44,16,0.2,0.7
Rakdos Madness,Rakdos Madness,0.5,24,0.29,0.71
Rakdos Madness,UB Faeries,0.47,17,0.23,0.72
Rakdos Madness,Spy Combo,0.5,10,0.19,0.81
Rakdos Madness,Mono Red Burn,0.55,11,0.23,0.83
Rakdos Madness,Mono Black Sacrifice,0.57,14,0.29,0.82
Rakdos Madness,Caw Gates,0.2,10,0.03,0.56
Rakdos Madness,Golgari Gardens,0.43,7,0.1,0.82
Rakdos Madness,Dimir Terror,0.55,11,0.23,0.83
Rakdos Madness,White Weenie,0.43,7,0.1,0.82
Rakdos Madness,Mono Blue Faeries,0.22,9,0.03,0.6
Rakdos Madness,UWx Familiar,0.2,5,0.01,0.72
Rakdos Madness,Dredge,0.75,4,0.19,0.99
Rakdos Madness,Mono White Heroic,0.8,5,0.28,0.99
Rakdos Madness,Altar Tron,0.25,4,0.01,0.81
Rakdos Madness,Monster Tron,0.25,8,0.03,0.65
Rakdos Madness,Esper Affinity,0.5,4,0.07,0.93
Rakdos Madness,Orzhov Blade,0.5,4,0.07,0.93
Rakdos Madness,Gruul Ponza,0.33,3,0.01,0.91
Rakdos Madness,Izzet Skred,0.75,4,0.19,0.99
Rakdos Madness,Flicker Tron,0.8,5,0.28,0.99
Rakdos Madness,GW Bogles,0.67,3,0.09,0.99
Rakdos Madness,Mono Red Synthesizer,0.0,1,0.0,0.98
Rakdos Madness,Persistent Petitioners,0.67,3,0.09,0.99
Rakdos Madness,Rakdos Metalcraft,0.25,4,0.01,0.81
Rakdos Madness,Golgari Pestilence,1.0,3,0.29,1.0
Rakdos Madness,Red Storm,0.0,3,0.0,0.71
Rakdos Madness,Dimir Control,0.67,3,0.09,0.99
Rakdos Madness,Jeskai Ephemerate,1.0,1,0.02,1.0
Rakdos Madness,Defender Combo,0.5,2,0.01,0.99
Rakdos Madness,Mono Black Burn,0.33,3,0.01,0.91
Rakdos Madness,Cascade Tron,0.67,3,0.09,0.99
Rakdos Madness,Eggs Tron,0.0,1,0.0,0.98
UB Faeries,Mono Red Madness,0.57,21,0.34,0.78
UB Faeries,Mono Red Rally,0.6,20,0.36,0.81
UB Faeries,Mono Blue Terror,0.6,20,0.36,0.81
UB Faeries,Jund Wildfire,0.29,17,0.1,0.56
UB Faeries,Elves,0.38,13,0.14,0.68
UB Faeries,Grixis Affinity,0.53,19,0.29,0.76
UB Faeries,Gruul Ramp,0.27,15,0.08,0.55
UB Faeries,Rakdos Madness,0.53,17,0.28,0.77
UB Faeries,UB Faeries,0.5,8,0.16,0.84
UB Faeries,Spy Combo,0.41,17,0.18,0.67
UB Faeries,Mono Red Burn,0.36,11,0.11,0.69
UB Faeries,Mono Black Sacrifice,0.6,10,0.26,0.88
UB Faeries,Caw Gates,0.8,5,0.28,0.99
UB Faeries,Golgari Gardens,0.73,15,0.45,0.92
UB Faeries,Dimir Terror,0.25,12,0.05,0.57
UB Faeries,White Weenie,0.25,12,0.05,0.57
UB Faeries,Mono Blue Faeries,0.27,11,0.06,0.61
UB Faeries,UWx Familiar,0.5,6,0.12,0.88
UB Faeries,Dredge,0.5,4,0.07,0.93
UB Faeries,Mono White Heroic,0.71,7,0.29,0.96
UB Faeries,Altar Tron,0.5,2,0.01,0.99
UB Faeries,Monster Tron,0.67,3,0.09,0.99
UB Faeries,Esper Affinity,0.0,2,0.0,0.84
UB Faeries,Orzhov Blade,0.4,5,0.05,0.85
UB Faeries,Gruul Ponza,0.5,6,0.12,0.88
UB Faeries,Izzet Skred,0.5,2,0.01,0.99
UB Faeries,GW Bogles,1.0,1,0.02,1.0
UB Faeries,Mono Red Synthesizer,1.0,4,0.4,1.0
UB Faeries,Persistent Petitioners,0.0,1,0.0,0.98
UB Faeries,Rakdos Metalcraft,0.0,3,0.0,0.71
UB Faeries,Golgari Pestilence,0.0,3,0.0,0.71
UB Faeries,Red Storm,0.67,3,0.09,0.99
UB Faeries,Dimir Control,1.0,3,0.29,1.0
UB Faeries,Jeskai Ephemerate,1.0,2,0.16,1.0
UB Faeries,Defender Combo,0.5,2,0.01,0.99
UB Faeries,Mono Black Burn,0.5,2,0.01,0.99
UB Faeries,Eggs Tron,0.0,1,0.0,0.98
UB Faeries,Naya Gates,1.0,1,0.02,1.0
Spy Combo,Mono Red Madness,0.43,14,0.18,0.71
Spy Combo,Mono Red Rally,0.67,15,0.38,0.88
Spy Combo,Mono Blue Terror,0.6,10,0.26,0.88
Spy Combo,Jund Wildfire,0.57,21,0.34,0.78
Spy Combo,Elves,0.58,19,0.33,0.8
Spy Combo,Grixis Affinity,0.14,7,0.0,0.58
Spy Combo,Gruul Ramp,0.7,20,0.46,0.88
Spy Combo,Rakdos Madness,0.5,10,0.19,0.81
Spy Combo,UB Faeries,0.59,17,0.33,0.82
Spy Combo,Spy Combo,0.5,6,0.12,0.88
Spy Combo,Mono Red Burn,0.37,19,0.16,0.62
Spy Combo,Mono Black Sacrifice,0.67,9,0.3,0.93
Spy Combo,Caw Gates,0.67,9,0.3,0.93
Spy Combo,Golgari Gardens,0.71,7,0.29,0.96
Spy Combo,Dimir Terror,0.2,5,0.01,0.72
Spy Combo,White Weenie,0.67,6,0.22,0.96
Spy Combo,Mono Blue Faeries,0.4,10,0.12,0.74
Spy Combo,UWx Familiar,0.33,3,0.01,0.91
Spy Combo,Dredge,0.71,7,0.29,0.96
Spy Combo,Mono White Heroic,0.56,9,0.21,0.86
Spy Combo,Altar Tron,1.0,2,0.16,1.0
Spy Combo,Monster Tron,0.6,5,0.15,0.95
Spy Combo,Esper Affinity,0.67,3,0.09,0.99
Spy Combo,Orzhov Blade,0.5,4,0.07,0.93
Spy Combo,Gruul Ponza,0.5,4,0.07,0.93
Spy Combo,Izzet Skred,1.0,1,0.02,1.0
Spy Combo,Flicker Tron,1.0,1,0.02,1.0
Spy Combo,Mono Red Synthesizer,1.0,2,0.16,1.0
Spy Combo,Persistent Petitioners,0.67,3,0.09,0.99
Spy Combo,Rakdos Metalcraft,0.33,3,0.01,0.91
Spy Combo,Golgari Pestilence,1.0,1,0.02,1.0
Spy Combo,Red Storm,0.33,3,0.01,0.91
Spy Combo,Dimir Control,1.0,1,0.02,1.0
Spy Combo,Jeskai Ephemerate,0.5,2,0.01,0.99
Spy Combo,Mono Black Burn,0.8,5,0.28,0.99
Spy Combo,Cascade Tron,0.0,1,0.0,0.98
Spy Combo,Eggs Tron,0.0,1,0.0,0.98
Spy Combo,Naya Gates,0.25,4,0.01,0.81
Mono Red Burn,Mono Red Madness,0.5,2,0.01,0.99
Mono Red Burn,Mono Red Rally,0.63,8,0.24,0.91
Mono Red Burn,Mono Blue Terror,0.33,27,0.17,0.54
Mono Red Burn,Jund Wildfire,0.48,23,0.27,0.69
Mono Red Burn,Elves,0.78,18,0.52,0.94
Mono Red Burn,Grixis Affinity,0.5,10,0.19,0.81
Mono Red Burn,Gruul Ramp,0.5,14,0.23,0.77
Mono Red Burn,Rakdos Madness,0.45,11,0.17,0.77
Mono Red Burn,UB Faeries,0.64,11,0.31,0.89
Mono Red Burn,Spy Combo,0.63,19,0.38,0.84
Mono Red Burn,Mono Red Burn,0.5,22,0.28,0.72
Mono Red Burn,Mono Black Sacrifice,0.56,9,0.21,0.86
Mono Red Burn,Caw Gates,0.4,10,0.12,0.74
Mono Red Burn,Golgari Gardens,0.25,8,0.03,0.65
Mono Red Burn,Dimir Terror,0.71,7,0.29,0.96
Mono Red Burn,White Weenie,0.33,6,0.04,0.78
Mono Red Burn,Mono Blue Faeries,0.88,8,0.47,1.0
Mono Red Burn,UWx Familiar,0.4,10,0.12,0.74
Mono Red Burn,Dredge,0.57,7,0.18,0.9
Mono Red Burn,Mono White Heroic,0.4,5,0.05,0.85
Mono Red Burn,Altar Tron,0.64,11,0.31,0.89
Mono Red Burn,Monster Tron,0.33,3,0.01,0.91
Mono Red Burn,Esper Affinity,1.0,2,0.16,1.0
Mono Red Burn,Orzhov Blade,0.0,2,0.0,0.84
Mono Red Burn,Gruul Ponza,1.0,1,0.02,1.0
Mono Red Burn,GW Bogles,0.5,2,0.01,0.99
Mono Red Burn,Mono Red Synthesizer,0.75,4,0.19,0.99
Mono Red Burn,Persistent Petitioners,1.0,1,0.02,1.0
Mono Red Burn,Rakdos Metalcraft,1.0,1,0.02,1.0
Mono Red Burn,Red Storm,1.0,1,0.02,1.0
Mono Red Burn,Dimir Control,0.0,1,0.0,0.98
Mono Red Burn,Jeskai Ephemerate,1.0,1,0.02,1.0
Mono Red Burn,Defender Combo,1.0,1,0.02,1.0
Mono Red Burn,Mono Black Burn,1.0,1,0.02,1.0
Mono Red Burn,Eggs Tron,0.0,1,0.0,0.98
Mono Black Sacrifice,Mono Red Madness,0.54,13,0.25,0.81
Mono Black Sacrifice,Mono Red Rally,0.53,15,0.27,0.79
Mono Black Sacrifice,Mono Blue Terror,0.55,11,0.23,0.83
Mono Black Sacrifice,Jund Wildfire,0.31,16,0.11,0.59
Mono Black Sacrifice,Elves,0.61,18,0.36,0.83
Mono Black Sacrifice,Grixis Affinity,0.55,20,0.32,0.77
Mono Black Sacrifice,Gruul Ramp,0.58,12,0.28,0.85
Mono Black Sacrifice,Rakdos Madness,0.43,14,0.18,0.71
Mono Black Sacrifice,UB Faeries,0.4,10,0.12,0.74
Mono Black Sacrifice,Spy Combo,0.33,9,0.07,0.7
Mono Black Sacrifice,Mono Red Burn,0.44,9,0.14,0.79
Mono Black Sacrifice,Mono Black Sacrifice,0.5,10,0.19,0.81
Mono Black Sacrifice,Caw Gates,0.6,5,0.15,0.95
Mono Black Sacrifice,Golgari Gardens,0.5,4,0.07,0.93
Mono Black Sacrifice,Dimir Terror,0.38,8,0.09,0.76
Mono Black Sacrifice,White Weenie,0.0,2,0.0,0.84
Mono Black Sacrifice,Mono Blue Faeries,0.2,5,0.01,0.72
Mono Black Sacrifice,UWx Familiar,0.71,7,0.29,0.96
Mono Black Sacrifice,Dredge,0.6,5,0.15,0.95
Mono Black Sacrifice,Mono White Heroic,0.83,6,0.36,1.0
Mono Black Sacrifice,Altar Tron,0.67,6,0.22,0.96
Mono Black Sacrifice,Monster Tron,0.33,6,0.04,0.78
Mono Black Sacrifice,Esper Affinity,0.5,4,0.07,0.93
Mono Black Sacrifice,Orzhov Blade,1.0,2,0.16,1.0
Mono Black Sacrifice,Gruul Ponza,0.5,2,0.01,0.99
Mono Black Sacrifice,Izzet Skred,1.0,4,0.4,1.0
Mono Black Sacrifice,Flicker Tron,1.0,1,0.02,1.0
Mono Black Sacrifice,GW Bogles,1.0,1,0.02,1.0
Mono Black Sacrifice,Mono Red Synthesizer,0.5,2,0.01,0.99
