a,b,winrate_a_vs_b,matches,ci_low,ci_high
Jund Wildfire,Poison Storm,0.5,2,0.01,0.99
Gruul Ramp,Mono Blue Terror,0.43,21,0.22,0.66
Gruul Ramp,Mono Red Madness,0.33,15,0.12,0.62
Gruul Ramp,Grixis Affinity,0.53,15,0.27,0.79
Gruul Ramp,Jund Wildfire,0.42,12,0.15,0.72
Gruul Ramp,Gruul Ramp,0.5,10,0.19,0.81
Gruul Ramp,Elves,0.36,11,0.11,0.69
Gruul Ramp,UB Faeries,0.67,12,0.35,0.9
Gruul Ramp,Rakdos Madness,0.5,12,0.21,0.79
Gruul Ramp,Mono Red Rally,0.58,12,0.28,0.85
Gruul Ramp,Mono Red Burn,0.5,10,0.19,0.81
Gruul Ramp,Spy Combo,0.33,18,0.13,0.59
Gruul Ramp,Caw Gates,0.58,12,0.28,0.85
Gruul Ramp,Mono Black Sacrifice,0.38,8,0.09,0.76
Gruul Ramp,Golgari Gardens,0.82,11,0.48,0.98
Gruul Ramp,White Weenie,0.5,6,0.12,0.88
Gruul Ramp,Dimir Terror,0.75,4,0.19,0.99
Gruul Ramp,Mono Blue Faeries,0.75,4,0.19,0.99
Gruul Ramp,Altar Tron,0.75,4,0.19,0.99
Gruul Ramp,UWx Familiar,0.5,4,0.07,0.93
Gruul Ramp,Dredge,0.33,3,0.01,0.91
Gruul Ramp,Mono White Heroic,0.33,6,0.04,0.78
Gruul Ramp,Esper Affinity,0.83,6,0.36,1.0
Gruul Ramp,Orzhov Blade,1.0,1,0.02,1.0
Gruul Ramp,Izzet Skred,0.0,2,0.0,0.84
Gruul Ramp,GW Bogles,0.0,5,0.0,0.52
Gruul Ramp,Monster Tron,0.0,2,0.0,0.84
Gruul Ramp,Gruul Ponza,0.0,2,0.0,0.84
Gruul Ramp,Mono Red Synthesizer,1.0,2,0.16,1.0
Gruul Ramp,Cascade Tron,0.5,2,0.01,0.99
Gruul Ramp,Red Storm,0.0,1,0.0,0.98
Gruul Ramp,Jeskai Ephemerate,0.5,2,0.01,0.99
Gruul Ramp,Mono Black Burn,1.0,1,0.02,1.0
Gruul Ramp,Poison Storm,0.0,1,0.0,0.98
Gruul Ramp,Naya Gates,0.0,1,0.0,0.98
Elves,Mono Blue Terror,0.7,23,0.47,0.87
Elves,Mono Red Madness,0.23,13,0.05,0.54
Elves,Grixis Affinity,0.86,7,0.42,1.0
Elves,Jund Wildfire,0.67,18,0.41,0.87
Elves,Gruul Ramp,0.64,11,0.31,0.89
Elves,Elves,0.5,8,0.16,0.84
Elves,UB Faeries,0.6,5,0.15,0.95
Elves,Rakdos Madness,1.0,9,0.66,1.0
Elves,Mono Red Rally,0.25,8,0.03,0.65
Elves,Mono Red Burn,0.25,12,0.05,0.57
Elves,Spy Combo,0.47,15,0.21,0.73
Elves,Caw Gates,0.85,13,0.55,0.98
Elves,Mono Black Sacrifice,0.33,9,0.07,0.7
Elves,Golgari Gardens,0.45,11,0.17,0.77
Elves,White Weenie,0.5,10,0.19,0.81
Elves,Dimir Terror,0.25,8,0.03,0.65
Elves,Mono Blue Faeries,0.6,5,0.15,0.95
Elves,Altar Tron,0.5,6,0.12,0.88
Elves,UWx Familiar,0.0,1,0.0,0.98
Elves,Dredge,0.8,5,0.28,0.99
Elves,Mono White Heroic,0.0,3,0.0,0.71
Elves,Esper Affinity,0.75,4,0.19,0.99
Elves,Orzhov Blade,1.0,1,0.02,1.0
Elves,Izzet Skred,0.0,3,0.0,0.71
Elves,GW Bogles,0.0,1,0.0,0.98
Elves,Monster Tron,1.0,1,0.02,1.0
Elves,Gruul Ponza,0.0,1,0.0,0.98
Elves,Mono Red Synthesizer,1.0,1,0.02,1.0
Elves,Red Storm,0.0,1,0.0,0.98
Elves,Jeskai Ephemerate,0.0,1,0.0,0.98
Elves,Mono Black Burn,1.0,1,0.02,1.0
Elves,Persistent Petitioners,0.0,1,0.0,0.98
Elves,Poison Storm,1.0,1,0.02,1.0
Elves,Naya Gates,1.0,1,0.02,1.0
UB Faeries,Mono Blue Terror,0.63,16,0.35,0.85
UB Faeries,Mono Red Madness,0.59,17,0.33,0.82
UB Faeries,Grixis Affinity,0.56,9,0.21,0.86
UB Faeries,Jund Wildfire,0.33,15,0.12,0.62
UB Faeries,Gruul Ramp,0.33,12,0.1,0.65
UB Faeries,Elves,0.4,5,0.05,0.85
UB Faeries,UB Faeries,0.5,6,0.12,0.88
UB Faeries,Rakdos Madness,0.5,10,0.19,0.81
UB Faeries,Mono Red Rally,0.6,10,0.26,0.88
UB Faeries,Mono Red Burn,0.22,9,0.03,0.6
UB Faeries,Spy Combo,0.38,13,0.14,0.68
UB Faeries,Caw Gates,0.75,4,0.19,0.99
UB Faeries,Mono Black Sacrifice,1.0,3,0.29,1.0
UB Faeries,Golgari Gardens,0.7,10,0.35,0.93
UB Faeries,White Weenie,0.27,11,0.06,0.61
UB Faeries,Dimir Terror,0.33,9,0.07,0.7
UB Faeries,Mono Blue Faeries,0.25,8,0.03,0.65
UB Faeries,Altar Tron,0.0,1,0.0,0.98
UB Faeries,UWx Familiar,0.5,6,0.12,0.88
UB Faeries,Dredge,0.5,4,0.07,0.93
UB Faeries,Mono White Heroic,1.0,4,0.4,1.0
UB Faeries,Esper Affinity,0.0,1,0.0,0.98
UB Faeries,Orzhov Blade,0.5,4,0.07,0.93
UB Faeries,Izzet Skred,0.5,2,0.01,0.99
UB Faeries,GW Bogles,1.0,1,0.02,1.0
UB Faeries,Monster Tron,1.0,2,0.16,1.0
UB Faeries,Gruul Ponza,0.5,4,0.07,0.93
UB Faeries,Mono Red Synthesizer,1.0,3,0.29,1.0
UB Faeries,Defender Combo,0.5,2,0.01,0.99
UB Faeries,Red Storm,0.67,3,0.09,0.99
UB Faeries,Jeskai Ephemerate,1.0,2,0.16,1.0
UB Faeries,Mono Black Burn,1.0,1,0.02,1.0
UB Faeries,Persistent Petitioners,0.0,1,0.0,0.98
UB Faeries,Poison Storm,0.0,1,0.0,0.98
UB Faeries,Naya Gates,1.0,1,0.02,1.0
Rakdos Madness,Mono Blue Terror,0.27,15,0.08,0.55
Rakdos Madness,Mono Red Madness,0.56,16,0.3,0.8
Rakdos Madness,Grixis Affinity,0.5,12,0.21,0.79
Rakdos Madness,Jund Wildfire,0.44,9,0.14,0.79
Rakdos Madness,Gruul Ramp,0.5,12,0.21,0.79
Rakdos Madness,Elves,0.0,9,0.0,0.34
Rakdos Madness,UB Faeries,0.5,10,0.19,0.81
Rakdos Madness,Rakdos Madness,0.5,18,0.26,0.74
Rakdos Madness,Mono Red Rally,0.25,8,0.03,0.65
Rakdos Madness,Mono Red Burn,0.71,7,0.29,0.96
Rakdos Madness,Spy Combo,0.38,8,0.09,0.76
Rakdos Madness,Caw Gates,0.4,5,0.05,0.85
Rakdos Madness,Mono Black Sacrifice,0.6,10,0.26,0.88
Rakdos Madness,Golgari Gardens,0.33,6,0.04,0.78
Rakdos Madness,White Weenie,0.2,5,0.01,0.72
Rakdos Madness,Dimir Terror,0.5,6,0.12,0.88
Rakdos Madness,Mono Blue Faeries,0.22,9,0.03,0.6
Rakdos Madness,Altar Tron,0.0,1,0.0,0.98
Rakdos Madness,UWx Familiar,0.25,4,0.01,0.81
Rakdos Madness,Dredge,0.67,3,0.09,0.99
Rakdos Madness,Mono White Heroic,0.67,3,0.09,0.99
Rakdos Madness,Esper Affinity,0.67,3,0.09,0.99
Rakdos Madness,Orzhov Blade,0.0,1,0.0,0.98
Rakdos Madness,Izzet Skred,0.67,3,0.09,0.99
Rakdos Madness,GW Bogles,0.5,2,0.01,0.99
Rakdos Madness,Monster Tron,0.14,7,0.0,0.58
Rakdos Madness,Mono Red Synthesizer,0.0,1,0.0,0.98
Rakdos Madness,Defender Combo,1.0,1,0.02,1.0
Rakdos Madness,Cascade Tron,0.5,2,0.01,0.99
Rakdos Madness,Red Storm,0.0,2,0.0,0.84
Rakdos Madness,Mono Black Burn,0.5,2,0.01,0.99
Rakdos Madness,Persistent Petitioners,1.0,1,0.02,1.0
Rakdos Madness,Poison Storm,0.5,4,0.07,0.93
Mono Red Rally,Mono Blue Terror,0.87,15,0.6,0.98
Mono Red Rally,Mono Red Madness,0.68,22,0.45,0.86
Mono Red Rally,Grixis Affinity,0.55,11,0.23,0.83
Mono Red Rally,Jund Wildfire,0.67,6,0.22,0.96
Mono Red Rally,Gruul Ramp,0.42,12,0.15,0.72
Mono Red Rally,Elves,0.75,8,0.35,0.97
Mono Red Rally,UB Faeries,0.4,10,0.12,0.74
Mono Red Rally,Rakdos Madness,0.75,8,0.35,0.97
Mono Red Rally,Mono Red Rally,0.5,14,0.23,0.77
Mono Red Rally,Mono Red Burn,0.5,2,0.01,0.99
Mono Red Rally,Spy Combo,0.22,9,0.03,0.6
Mono Red Rally,Caw Gates,0.27,11,0.06,0.61
Mono Red Rally,Mono Black Sacrifice,0.33,6,0.04,0.78
Mono Red Rally,Golgari Gardens,0.67,6,0.22,0.96
Mono Red Rally,White Weenie,0.6,10,0.26,0.88
Mono Red Rally,Dimir Terror,0.44,9,0.14,0.79
Mono Red Rally,Mono Blue Faeries,0.43,7,0.1,0.82
Mono Red Rally,Altar Tron,1.0,7,0.59,1.0
Mono Red Rally,UWx Familiar,0.4,5,0.05,0.85
Mono Red Rally,Dredge,1.0,2,0.16,1.0
Mono Red Rally,Mono White Heroic,0.5,2,0.01,0.99
Mono Red Rally,Esper Affinity,0.0,1,0.0,0.98
Mono Red Rally,Orzhov Blade,0.17,6,0.0,0.64
Mono Red Rally,Izzet Skred,0.5,2,0.01,0.99
Mono Red Rally,GW Bogles,0.0,1,0.0,0.98
Mono Red Rally,Monster Tron,0.0,1,0.0,0.98
Mono Red Rally,Gruul Ponza,0.0,1,0.0,0.98
Mono Red Rally,Mono Red Synthesizer,0.5,2,0.01,0.99
Mono Red Rally,Defender Combo,1.0,2,0.16,1.0
Mono Red Rally,Cascade Tron,0.25,4,0.01,0.81
Mono Red Rally,Mono Black Burn,0.5,2,0.01,0.99
Mono Red Rally,Poison Storm,1.0,1,0.02,1.0
Mono Red Burn,Mono Blue Terror,0.24,21,0.08,0.47
Mono Red Burn,Mono Red Madness,0.5,2,0.01,0.99
Mono Red Burn,Grixis Affinity,0.43,7,0.1,0.82
Mono Red Burn,Jund Wildfire,0.53,17,0.28,0.77
Mono Red Burn,Gruul Ramp,0.5,10,0.19,0.81
Mono Red Burn,Elves,0.75,12,0.43,0.95
Mono Red Burn,UB Faeries,0.78,9,0.4,0.97
Mono Red Burn,Rakdos Madness,0.29,7,0.04,0.71
Mono Red Burn,Mono Red Rally,0.5,2,0.01,0.99
Mono Red Burn,Mono Red Burn,0.5,20,0.27,0.73
Mono Red Burn,Spy Combo,0.65,17,0.38,0.86
Mono Red Burn,Caw Gates,0.33,6,0.04,0.78
Mono Red Burn,Mono Black Sacrifice,0.71,7,0.29,0.96
Mono Red Burn,Golgari Gardens,0.5,4,0.07,0.93
Mono Red Burn,White Weenie,0.33,3,0.01,0.91
Mono Red Burn,Dimir Terror,0.6,5,0.15,0.95
Mono Red Burn,Mono Blue Faeries,0.8,5,0.28,0.99
Mono Red Burn,Altar Tron,0.6,10,0.26,0.88
Mono Red Burn,UWx Familiar,0.4,10,0.12,0.74
Mono Red Burn,Dredge,0.5,4,0.07,0.93
Mono Red Burn,Mono White Heroic,0.0,3,0.0,0.71
Mono Red Burn,Esper Affinity,1.0,1,0.02,1.0
Mono Red Burn,Orzhov Blade,0.0,1,0.0,0.98
Mono Red Burn,GW Bogles,1.0,1,0.02,1.0
Mono Red Burn,Monster Tron,0.0,2,0.0,0.84
Mono Red Burn,Mono Red Synthesizer,0.67,3,0.09,0.99
Mono Red Burn,Defender Combo,1.0,1,0.02,1.0
Mono Red Burn,Red Storm,1.0,1,0.02,1.0
Spy Combo,Mono Blue Terror,1.0,3,0.29,1.0
Spy Combo,Mono Red Madness,0.5,10,0.19,0.81
Spy Combo,Grixis Affinity,0.2,5,0.01,0.72
Spy Combo,Jund Wildfire,0.54,13,0.25,0.81
Spy Combo,Gruul Ramp,0.67,18,0.41,0.87
Spy Combo,Elves,0.53,15,0.27,0.79
Spy Combo,UB Faeries,0.62,13,0.32,0.86
Spy Combo,Rakdos Madness,0.63,8,0.24,0.91
Spy Combo,Mono Red Rally,0.78,9,0.4,0.97
Spy Combo,Mono Red Burn,0.35,17,0.14,0.62
Spy Combo,Spy Combo,0.5,2,0.01,0.99
Spy Combo,Caw Gates,0.63,8,0.24,0.91
Spy Combo,Mono Black Sacrifice,0.6,5,0.15,0.95
Spy Combo,Golgari Gardens,1.0,5,0.48,1.0
Spy Combo,White Weenie,0.67,6,0.22,0.96
Spy Combo,Dimir Terror,0.25,4,0.01,0.81
Spy Combo,Mono Blue Faeries,0.43,7,0.1,0.82
Spy Combo,Altar Tron,1.0,2,0.16,1.0
Spy Combo,UWx Familiar,0.0,2,0.0,0.84
Spy Combo,Dredge,0.67,6,0.22,0.96
Spy Combo,Mono White Heroic,0.5,4,0.07,0.93
Spy Combo,Esper Affinity,0.67,3,0.09,0.99
Spy Combo,Orzhov Blade,0.33,3,0.01,0.91
Spy Combo,Izzet Skred,1.0,1,0.02,1.0
Spy Combo,Monster Tron,1.0,3,0.29,1.0
Spy Combo,Gruul Ponza,0.0,1,0.0,0.98
Spy Combo,Mono Red Synthesizer,1.0,1,0.02,1.0
Spy Combo,Cascade Tron,0.0,1,0.0,0.98
Spy Combo,Red Storm,0.33,3,0.01,0.91
Spy Combo,Jeskai Ephemerate,1.0,1,0.02,1.0
Spy Combo,Mono Black Burn,0.67,3,0.09,0.99
Spy Combo,Persistent Petitioners,1.0,1,0.02,1.0
Spy Combo,Naya Gates,0.25,4,0.01,0.81
Caw Gates,Mono Blue Terror,0.42,12,0.15,0.72
Caw Gates,Mono Red Madness,0.75,12,0.43,0.95
Caw Gates,Grixis Affinity,0.63,8,0.24,0.91
Caw Gates,Jund Wildfire,0.67,15,0.38,0.88
Caw Gates,Gruul Ramp,0.42,12,0.15,0.72
Caw Gates,Elves,0.15,13,0.02,0.45
Caw Gates,UB Faeries,0.25,4,0.01,0.81
Caw Gates,Rakdos Madness,0.6,5,0.15,0.95
Caw Gates,Mono Red Rally,0.73,11,0.39,0.94
Caw Gates,Mono Red Burn,0.67,6,0.22,0.96
Caw Gates,Spy Combo,0.38,8,0.09,0.76
Caw Gates,Caw Gates,0.5,12,0.21,0.79
Caw Gates,Mono Black Sacrifice,0.25,4,0.01,0.81
Caw Gates,Golgari Gardens,0.5,4,0.07,0.93
Caw Gates,White Weenie,0.4,5,0.05,0.85
Caw Gates,Dimir Terror,0.33,3,0.01,0.91
Caw Gates,Mono Blue Faeries,0.57,7,0.18,0.9
Caw Gates,Altar Tron,0.4,5,0.05,0.85
Caw Gates,UWx Familiar,0.0,4,0.0,0.6
Caw Gates,Mono White Heroic,0.5,2,0.01,0.99
Caw Gates,Esper Affinity,1.0,3,0.29,1.0
Caw Gates,Orzhov Blade,0.0,1,0.0,0.98
Caw Gates,GW Bogles,0.75,4,0.19,0.99
Caw Gates,Monster Tron,0.0,4,0.0,0.6
Caw Gates,Mono Red Synthesizer,0.67,3,0.09,0.99
Caw Gates,Persistent Petitioners,0.0,2,0.0,0.84
Mono Black Sacrifice,Mono Blue Terror,0.5,6,0.12,0.88
Mono Black Sacrifice,Mono Red Madness,0.44,9,0.14,0.79
Mono Black Sacrifice,Grixis Affinity,0.6,15,0.32,0.84
Mono Black Sacrifice,Jund Wildfire,0.44,9,0.14,0.79
Mono Black Sacrifice,Gruul Ramp,0.63,8,0.24,0.91
Mono Black Sacrifice,Elves,0.67,9,0.3,0.93
Mono Black Sacrifice,UB Faeries,0.0,3,0.0,0.71
Mono Black Sacrifice,Rakdos Madness,0.4,10,0.12,0.74
Mono Black Sacrifice,Mono Red Rally,0.67,6,0.22,0.96
Mono Black Sacrifice,Mono Red Burn,0.29,7,0.04,0.71
Mono Black Sacrifice,Spy Combo,0.4,5,0.05,0.85
Mono Black Sacrifice,Caw Gates,0.75,4,0.19,0.99
Mono Black Sacrifice,Mono Black Sacrifice,0.5,6,0.12,0.88
Mono Black Sacrifice,Golgari Gardens,0.67,3,0.09,0.99
Mono Black Sacrifice,White Weenie,0.0,2,0.0,0.84
Mono Black Sacrifice,Dimir Terror,0.4,5,0.05,0.85
Mono Black Sacrifice,Mono Blue Faeries,0.33,3,0.01,0.91
Mono Black Sacrifice,Altar Tron,0.8,5,0.28,0.99
Mono Black Sacrifice,UWx Familiar,0.67,6,0.22,0.96
Mono Black Sacrifice,Dredge,0.5,4,0.07,0.93
Mono Black Sacrifice,Mono White Heroic,0.8,5,0.28,0.99
Mono Black Sacrifice,Esper Affinity,0.67,3,0.09,0.99
Mono Black Sacrifice,Orzhov Blade,1.0,2,0.16,1.0
Mono Black Sacrifice,Izzet Skred,1.0,3,0.29,1.0
Mono Black Sacrifice,GW Bogles,1.0,1,0.02,1.0
Mono Black Sacrifice,Monster Tron,0.25,4,0.01,0.81
Mono Black Sacrifice,Defender Combo,0.0,3,0.0,0.71
Mono Black Sacrifice,Cascade Tron,0.5,2,0.01,0.99
Mono Black Sacrifice,Red Storm,1.0,2,0.16,1.0
Mono Black Sacrifice,Mono Black Burn,1.0,1,0.02,1.0
Mono Black Sacrifice,Persistent Petitioners,1.0,1,0.02,1.0
Golgari Gardens,Mono Blue Terror,0.53,17,0.28,0.77
Golgari Gardens,Mono Red Madness,0.67,9,0.3,0.93
Golgari Gardens,Grixis Affinity,0.8,10,0.44,0.97
Golgari Gardens,Jund Wildfire,0.63,8,0.24,0.91
Golgari Gardens,Gruul Ramp,0.18,11,0.02,0.52
Golgari Gardens,Elves,0.55,11,0.23,0.83
Golgari Gardens,UB Faeries,0.3,10,0.07,0.65
Golgari Gardens,Rakdos Madness,0.67,6,0.22,0.96
Golgari Gardens,Mono Red Rally,0.33,6,0.04,0.78
Golgari Gardens,Mono Red Burn,0.5,4,0.07,0.93
Golgari Gardens,Spy Combo,0.0,5,0.0,0.52
Golgari Gardens,Caw Gates,0.5,4,0.07,0.93
Golgari Gardens,Mono Black Sacrifice,0.33,3,0.01,0.91
Golgari Gardens,Golgari Gardens,0.5,2,0.01,0.99
Golgari Gardens,White Weenie,0.5,4,0.07,0.93
Golgari Gardens,Dimir Terror,0.25,4,0.01,0.81
Golgari Gardens,Mono Blue Faeries,0.86,7,0.42,1.0
Golgari Gardens,Altar Tron,0.67,3,0.09,0.99
Golgari Gardens,UWx Familiar,0.5,2,0.01,0.99
Golgari Gardens,Dredge,0.4,5,0.05,0.85
Golgari Gardens,Mono White Heroic,1.0,1,0.02,1.0
Golgari Gardens,Esper Affinity,1.0,2,0.16,1.0
Golgari Gardens,Orzhov Blade,0.2,5,0.01,0.72
Golgari Gardens,GW Bogles,0.0,1,0.0,0.98
Golgari Gardens,Gruul Ponza,1.0,3,0.29,1.0
Golgari Gardens,Mono Red Synthesizer,1.0,1,0.02,1.0
Golgari Gardens,Defender Combo,1.0,1,0.02,1.0
Golgari Gardens,Red Storm,1.0,1,0.02,1.0
Golgari Gardens,Jeskai Ephemerate,0.5,2,0.01,0.99
