a,b,winrate_a_vs_b,matches,ci_low,ci_high
Izzet Elementals,Esper Oculus,0.6,5,0.15,0.95
Izzet Elementals,Golgari Ouroboroid,0.5,2,0.01,0.99
Dimir Excruciator,Izzet Lessons,0.4,153,0.32,0.48
Dimir Excruciator,Mono Green Landfall,0.35,130,0.27,0.44
Dimir Excruciator,Izzet Elementals,0.57,95,0.46,0.67
Dimir Excruciator,Dimir Excruciator,0.5,122,0.41,0.59
Dimir Excruciator,Simic Rhythm,0.55,83,0.44,0.66
Dimir Excruciator,Dimir Midrange,0.36,90,0.26,0.46
Dimir Excruciator,Azorius Flash,0.49,77,0.38,0.61
Dimir Excruciator,Izzet Prowess,0.39,64,0.27,0.52
Dimir Excruciator,Boros Dragons,0.59,49,0.44,0.73
Dimir Excruciator,Temur Landfall,0.29,45,0.16,0.44
Dimir Excruciator,Mono-Red Aggro,0.5,28,0.31,0.69
Dimir Excruciator,Jeskai Control,0.71,34,0.53,0.85
Dimir Excruciator,Bant Airbending,0.55,29,0.36,0.74
Dimir Excruciator,Sultai Reanimator,0.8,25,0.59,0.93
Dimir Excruciator,Grixis Elementals,0.62,26,0.41,0.8
Dimir Excruciator,Rakdos Monument,0.55,20,0.32,0.77
Dimir Excruciator,Gruul Landfall,0.39,18,0.17,0.64
Dimir Excruciator,4 Color Control,0.26,19,0.09,0.51
Dimir Excruciator,Azorius Control,0.58,19,0.33,0.8
Dimir Excruciator,Dimir Control,0.35,17,0.14,0.62
Dimir Excruciator,Izzet Splash,0.78,9,0.4,0.97
Dimir Excruciator,4 Color Rhythm,0.86,7,0.42,1.0
Dimir Excruciator,Temur Ouroboroid,0.4,5,0.05,0.85
Dimir Excruciator,Mono Black Midrange,0.0,4,0.0,0.6
Dimir Excruciator,Selesnya Landfall,0.5,6,0.12,0.88
Dimir Excruciator,Simic Omniscience,0.67,6,0.22,0.96
Dimir Excruciator,Boros Burn,0.5,4,0.07,0.93
Dimir Excruciator,Esper Oculus,1.0,3,0.29,1.0
Dimir Excruciator,Golgari Ouroboroid,0.6,5,0.15,0.95
Simic Rhythm,Izzet Lessons,0.51,148,0.42,0.59
Simic Rhythm,Mono Green Landfall,0.66,132,0.57,0.74
Simic Rhythm,Izzet Elementals,0.26,94,0.17,0.36
Simic Rhythm,Dimir Excruciator,0.45,83,0.34,0.56
Simic Rhythm,Simic Rhythm,0.5,82,0.39,0.61
Simic Rhythm,Dimir Midrange,0.53,66,0.4,0.65
Simic Rhythm,Azorius Flash,0.41,54,0.28,0.55
Simic Rhythm,Izzet Prowess,0.36,58,0.24,0.5
Simic Rhythm,Boros Dragons,0.35,37,0.2,0.53
Simic Rhythm,Temur Landfall,0.37,35,0.21,0.55
Simic Rhythm,Mono-Red Aggro,0.5,32,0.32,0.68
Simic Rhythm,Jeskai Control,0.41,27,0.22,0.61
Simic Rhythm,Bant Airbending,0.31,29,0.15,0.51
Simic Rhythm,Sultai Reanimator,0.69,13,0.39,0.91
Simic Rhythm,Grixis Elementals,0.4,15,0.16,0.68
Simic Rhythm,Rakdos Monument,0.8,20,0.56,0.94
Simic Rhythm,Gruul Landfall,0.89,9,0.52,1.0
Simic Rhythm,4 Color Control,0.4,15,0.16,0.68
Simic Rhythm,Azorius Control,0.53,15,0.27,0.79
Simic Rhythm,Dimir Control,0.58,12,0.28,0.85
Simic Rhythm,Izzet Splash,0.69,16,0.41,0.89
Simic Rhythm,4 Color Rhythm,0.44,9,0.14,0.79
Simic Rhythm,Temur Ouroboroid,0.29,7,0.04,0.71
Simic Rhythm,Mono Black Midrange,0.78,9,0.4,0.97
Simic Rhythm,Selesnya Landfall,0.86,7,0.42,1.0
Simic Rhythm,Simic Omniscience,0.0,2,0.0,0.84
Simic Rhythm,Boros Burn,0.67,3,0.09,0.99
Simic Rhythm,Esper Oculus,0.75,4,0.19,0.99
Simic Rhythm,Golgari Ouroboroid,1.0,5,0.48,1.0
Dimir Midrange,Izzet Lessons,0.45,121,0.36,0.54
Dimir Midrange,Mono Green Landfall,0.47,97,0.37,0.58
Dimir Midrange,Izzet Elementals,0.58,84,0.47,0.69
Dimir Midrange,Dimir Excruciator,0.64,90,0.54,0.74
Dimir Midrange,Simic Rhythm,0.47,66,0.35,0.6
Dimir Midrange,Dimir Midrange,0.5,66,0.37,0.63
Dimir Midrange,Azorius Flash,0.65,48,0.49,0.78
Dimir Midrange,Izzet Prowess,0.43,54,0.29,0.57
Dimir Midrange,Boros Dragons,0.34,41,0.2,0.51
Dimir Midrange,Temur Landfall,0.7,33,0.51,0.84
Dimir Midrange,Mono-Red Aggro,0.31,35,0.17,0.49
Dimir Midrange,Jeskai Control,0.76,34,0.59,0.89
Dimir Midrange,Bant Airbending,0.43,21,0.22,0.66
Dimir Midrange,Sultai Reanimator,0.59,17,0.33,0.82
Dimir Midrange,Grixis Elementals,0.6,15,0.32,0.84
Dimir Midrange,Rakdos Monument,0.54,13,0.25,0.81
Dimir Midrange,Gruul Landfall,0.4,10,0.12,0.74
Dimir Midrange,4 Color Control,0.33,12,0.1,0.65
Dimir Midrange,Azorius Control,0.5,12,0.21,0.79
Dimir Midrange,Dimir Control,0.38,8,0.09,0.76
Dimir Midrange,Izzet Splash,0.55,11,0.23,0.83
Dimir Midrange,4 Color Rhythm,0.17,12,0.02,0.48
Dimir Midrange,Temur Ouroboroid,0.38,8,0.09,0.76
Dimir Midrange,Mono Black Midrange,0.6,5,0.15,0.95
Dimir Midrange,Selesnya Landfall,0.67,6,0.22,0.96
Dimir Midrange,Simic Omniscience,1.0,2,0.16,1.0
Dimir Midrange,Boros Burn,1.0,2,0.16,1.0
Dimir Midrange,Esper Oculus,0.75,4,0.19,0.99
Dimir Midrange,Golgari Ouroboroid,0.5,4,0.07,0.93
Azorius Flash,Izzet Lessons,0.6,110,0.5,0.69
Azorius Flash,Mono Green Landfall,0.36,97,0.27,0.46
Azorius Flash,Izzet Elementals,0.43,65,0.31,0.56
Azorius Flash,Dimir Excruciator,0.51,77,0.39,0.62
Azorius Flash,Simic Rhythm,0.59,54,0.45,0.72
Azorius Flash,Dimir Midrange,0.35,48,0.22,0.51
Azorius Flash,Azorius Flash,0.5,54,0.36,0.64
Azorius Flash,Izzet Prowess,0.53,45,0.38,0.68
Azorius Flash,Boros Dragons,0.5,38,0.33,0.67
Azorius Flash,Temur Landfall,0.77,31,0.59,0.9
Azorius Flash,Mono-Red Aggro,0.22,18,0.06,0.48
Azorius Flash,Jeskai Control,0.61,38,0.43,0.76
Azorius Flash,Bant Airbending,0.45,31,0.27,0.64
Azorius Flash,Sultai Reanimator,0.38,16,0.15,0.65
Azorius Flash,Grixis Elementals,0.71,7,0.29,0.96
Azorius Flash,Rakdos Monument,0.54,13,0.25,0.81
Azorius Flash,Gruul Landfall,0.53,15,0.27,0.79
Azorius Flash,4 Color Control,0.22,9,0.03,0.6
Azorius Flash,Azorius Control,0.53,15,0.27,0.79
Azorius Flash,Dimir Control,0.69,13,0.39,0.91
Azorius Flash,Izzet Splash,0.56,9,0.21,0.86
Azorius Flash,4 Color Rhythm,0.58,12,0.28,0.85
Azorius Flash,Temur Ouroboroid,0.43,7,0.1,0.82
Azorius Flash,Mono Black Midrange,0.5,4,0.07,0.93
Azorius Flash,Selesnya Landfall,0.4,5,0.05,0.85
Azorius Flash,Simic Omniscience,1.0,2,0.16,1.0
Azorius Flash,Boros Burn,0.75,4,0.19,0.99
Azorius Flash,Esper Oculus,1.0,1,0.02,1.0
Azorius Flash,Golgari Ouroboroid,0.33,3,0.01,0.91
Izzet Prowess,Izzet Lessons,0.52,83,0.41,0.63
Izzet Prowess,Mono Green Landfall,0.53,99,0.42,0.63
Izzet Prowess,Izzet Elementals,0.46,70,0.34,0.58
Izzet Prowess,Dimir Excruciator,0.61,64,0.48,0.73
Izzet Prowess,Simic Rhythm,0.64,58,0.5,0.76
Izzet Prowess,Dimir Midrange,0.57,54,0.43,0.71
Izzet Prowess,Azorius Flash,0.47,45,0.32,0.62
Izzet Prowess,Izzet Prowess,0.5,72,0.38,0.62
Izzet Prowess,Boros Dragons,0.52,21,0.3,0.74
Izzet Prowess,Temur Landfall,0.52,23,0.31,0.73
Izzet Prowess,Mono-Red Aggro,0.5,26,0.3,0.7
Izzet Prowess,Jeskai Control,0.6,15,0.32,0.84
Izzet Prowess,Bant Airbending,0.73,22,0.5,0.89
Izzet Prowess,Sultai Reanimator,0.72,18,0.47,0.9
Izzet Prowess,Grixis Elementals,0.58,12,0.28,0.85
Izzet Prowess,Rakdos Monument,0.67,9,0.3,0.93
Izzet Prowess,Gruul Landfall,0.73,11,0.39,0.94
Izzet Prowess,4 Color Control,0.64,11,0.31,0.89
Izzet Prowess,Azorius Control,0.8,5,0.28,0.99
Izzet Prowess,Dimir Control,0.7,10,0.35,0.93
Izzet Prowess,Izzet Splash,0.5,6,0.12,0.88
Izzet Prowess,4 Color Rhythm,0.57,7,0.18,0.9
Izzet Prowess,Temur Ouroboroid,0.0,3,0.0,0.71
Izzet Prowess,Mono Black Midrange,0.75,4,0.19,0.99
Izzet Prowess,Selesnya Landfall,1.0,1,0.02,1.0
Izzet Prowess,Simic Omniscience,0.5,4,0.07,0.93
Izzet Prowess,Boros Burn,1.0,2,0.16,1.0
Izzet Prowess,Esper Oculus,0.8,5,0.28,0.99
Izzet Prowess,Golgari Ouroboroid,1.0,3,0.29,1.0
Boros Dragons,Izzet Lessons,0.42,77,0.3,0.53
Boros Dragons,Mono Green Landfall,0.45,62,0.32,0.58
Boros Dragons,Izzet Elementals,0.46,56,0.33,0.6
Boros Dragons,Dimir Excruciator,0.41,49,0.27,0.56
Boros Dragons,Simic Rhythm,0.65,37,0.47,0.8
Boros Dragons,Dimir Midrange,0.66,41,0.49,0.8
Boros Dragons,Azorius Flash,0.5,38,0.33,0.67
Boros Dragons,Izzet Prowess,0.48,21,0.26,0.7
Boros Dragons,Boros Dragons,0.5,30,0.31,0.69
Boros Dragons,Temur Landfall,0.39,23,0.2,0.61
Boros Dragons,Mono-Red Aggro,0.74,19,0.49,0.91
Boros Dragons,Jeskai Control,0.67,15,0.38,0.88
Boros Dragons,Bant Airbending,0.56,18,0.31,0.78
Boros Dragons,Sultai Reanimator,0.6,10,0.26,0.88
Boros Dragons,Grixis Elementals,0.63,16,0.35,0.85
Boros Dragons,Rakdos Monument,0.6,10,0.26,0.88
Boros Dragons,Gruul Landfall,0.29,7,0.04,0.71
Boros Dragons,4 Color Control,0.33,6,0.04,0.78
Boros Dragons,Azorius Control,0.5,4,0.07,0.93
Boros Dragons,Dimir Control,0.2,5,0.01,0.72
Boros Dragons,Izzet Splash,0.5,6,0.12,0.88
Boros Dragons,4 Color Rhythm,0.83,12,0.52,0.98
Boros Dragons,Mono Black Midrange,0.25,4,0.01,0.81
Boros Dragons,Selesnya Landfall,0.5,2,0.01,0.99
Boros Dragons,Simic Omniscience,0.0,1,0.0,0.98
Boros Dragons,Boros Burn,0.83,6,0.36,1.0
Boros Dragons,Esper Oculus,1.0,2,0.16,1.0
Boros Dragons,Golgari Ouroboroid,0.0,1,0.0,0.98
Temur Landfall,Izzet Lessons,0.56,62,0.43,0.69
Temur Landfall,Mono Green Landfall,0.44,45,0.3,0.6
Temur Landfall,Izzet Elementals,0.43,44,0.28,0.59
Temur Landfall,Dimir Excruciator,0.71,45,0.56,0.84
Temur Landfall,Simic Rhythm,0.63,35,0.45,0.79
Temur Landfall,Dimir Midrange,0.3,33,0.16,0.49
Temur Landfall,Azorius Flash,0.23,31,0.1,0.41
Temur Landfall,Izzet Prowess,0.48,23,0.27,0.69
Temur Landfall,Boros Dragons,0.61,23,0.39,0.8
Temur Landfall,Temur Landfall,0.5,20,0.27,0.73
Temur Landfall,Mono-Red Aggro,0.77,22,0.55,0.92
Temur Landfall,Jeskai Control,0.67,12,0.35,0.9
Temur Landfall,Bant Airbending,0.57,21,0.34,0.78
Temur Landfall,Sultai Reanimator,0.67,9,0.3,0.93
Temur Landfall,Grixis Elementals,0.45,11,0.17,0.77
Temur Landfall,Rakdos Monument,0.38,8,0.09,0.76
Temur Landfall,Gruul Landfall,0.6,5,0.15,0.95
Temur Landfall,4 Color Control,0.6,10,0.26,0.88
Temur Landfall,Azorius Control,0.33,3,0.01,0.91
Temur Landfall,Dimir Control,0.0,1,0.0,0.98
Temur Landfall,Izzet Splash,0.75,4,0.19,0.99
Temur Landfall,4 Color Rhythm,0.5,4,0.07,0.93
Temur Landfall,Temur Ouroboroid,0.5,2,0.01,0.99
Temur Landfall,Mono Black Midrange,0.0,2,0.0,0.84
Temur Landfall,Selesnya Landfall,0.67,3,0.09,0.99
Temur Landfall,Boros Burn,0.67,3,0.09,0.99
Temur Landfall,Esper Oculus,1.0,1,0.02,1.0
Temur Landfall,Golgari Ouroboroid,0.0,1,0.0,0.98
Mono-Red Aggro,Izzet Lessons,0.53,49,0.38,0.67
Mono-Red Aggro,Mono Green Landfall,0.28,58,0.17,0.41
Mono-Red Aggro,Izzet Elementals,0.46,37,0.29,0.63
Mono-Red Aggro,Dimir Excruciator,0.5,28,0.31,0.69
Mono-Red Aggro,Simic Rhythm,0.5,32,0.32,0.68
Mono-Red Aggro,Dimir Midrange,0.69,35,0.51,0.83
Mono-Red Aggro,Azorius Flash,0.78,18,0.52,0.94
Mono-Red Aggro,Izzet Prowess,0.5,26,0.3,0.7
Mono-Red Aggro,Boros Dragons,0.26,19,0.09,0.51
Mono-Red Aggro,Temur Landfall,0.23,22,0.08,0.45
Mono-Red Aggro,Mono-Red Aggro,0.5,14,0.23,0.77
Mono-Red Aggro,Jeskai Control,0.83,12,0.52,0.98
Mono-Red Aggro,Bant Airbending,0.25,8,0.03,0.65
Mono-Red Aggro,Sultai Reanimator,0.67,6,0.22,0.96
Mono-Red Aggro,Grixis Elementals,0.31,13,0.09,0.61
Mono-Red Aggro,Rakdos Monument,0.75,16,0.48,0.93
Mono-Red Aggro,Gruul Landfall,0.29,7,0.04,0.71
Mono-Red Aggro,4 Color Control,0.75,4,0.19,0.99
Mono-Red Aggro,Azorius Control,1.0,5,0.48,1.0
Mono-Red Aggro,Dimir Control,0.56,9,0.21,0.86
Mono-Red Aggro,Izzet Splash,0.75,4,0.19,0.99
Mono-Red Aggro,Temur Ouroboroid,0.67,3,0.09,0.99
Mono-Red Aggro,Selesnya Landfall,0.0,1,0.0,0.98
Mono-Red Aggro,Simic Omniscience,0.8,5,0.28,0.99
Mono-Red Aggro,Esper Oculus,0.0,1,0.0,0.98
Jeskai Control,Izzet Lessons,0.23,39,0.11,0.39
Jeskai Control,Mono Green Landfall,0.22,50,0.12,0.36
Jeskai Control,Izzet Elementals,0.4,35,0.24,0.58
Jeskai Control,Dimir Excruciator,0.29,34,0.15,0.47
Jeskai Control,Simic Rhythm,0.59,27,0.39,0.78
Jeskai Control,Dimir Midrange,0.24,34,0.11,0.41
Jeskai Control,Azorius Flash,0.39,38,0.24,0.57
Jeskai Control,Izzet Prowess,0.4,15,0.16,0.68
Jeskai Control,Boros Dragons,0.33,15,0.12,0.62
Jeskai Control,Temur Landfall,0.33,12,0.1,0.65
Jeskai Control,Mono-Red Aggro,0.17,12,0.02,0.48
Jeskai Control,Jeskai Control,0.5,22,0.28,0.72
Jeskai Control,Bant Airbending,0.73,11,0.39,0.94
Jeskai Control,Sultai Reanimator,0.53,15,0.27,0.79
Jeskai Control,Grixis Elementals,0.33,6,0.04,0.78
Jeskai Control,Rakdos Monument,0.23,13,0.05,0.54
Jeskai Control,Gruul Landfall,0.2,10,0.03,0.56
Jeskai Control,4 Color Control,0.2,5,0.01,0.72
Jeskai Control,Azorius Control,0.17,6,0.0,0.64
Jeskai Control,Dimir Control,0.5,6,0.12,0.88
Jeskai Control,Izzet Splash,0.6,5,0.15,0.95
Jeskai Control,4 Color Rhythm,0.5,2,0.01,0.99
Jeskai Control,Temur Ouroboroid,0.33,3,0.01,0.91
Jeskai Control,Selesnya Landfall,0.0,1,0.0,0.98
Jeskai Control,Boros Burn,0.0,1,0.0,0.98
Jeskai Control,Esper Oculus,0.63,8,0.24,0.91
Jeskai Control,Golgari Ouroboroid,1.0,1,0.02,1.0
Bant Airbending,Izzet Lessons,0.51,37,0.34,0.68
Bant Airbending,Mono Green Landfall,0.62,39,0.45,0.77
Bant Airbending,Izzet Elementals,0.38,26,0.2,0.59
Bant Airbending,Dimir Excruciator,0.45,29,0.26,0.64
Bant Airbending,Simic Rhythm,0.69,29,0.49,0.85
Bant Airbending,Dimir Midrange,0.57,21,0.34,0.78
Bant Airbending,Azorius Flash,0.55,31,0.36,0.73
Bant Airbending,Izzet Prowess,0.27,22,0.11,0.5
Bant Airbending,Boros Dragons,0.44,18,0.22,0.69
Bant Airbending,Temur Landfall,0.43,21,0.22,0.66
Bant Airbending,Mono-Red Aggro,0.75,8,0.35,0.97
Bant Airbending,Jeskai Control,0.27,11,0.06,0.61
Bant Airbending,Bant Airbending,0.5,12,0.21,0.79
Bant Airbending,Sultai Reanimator,0.86,7,0.42,1.0
Bant Airbending,Grixis Elementals,0.75,4,0.19,0.99
Bant Airbending,Rakdos Monument,0.5,10,0.19,0.81
Bant Airbending,Gruul Landfall,0.43,7,0.1,0.82
Bant Airbending,4 Color Control,0.13,8,0.0,0.53
Bant Airbending,Azorius Control,0.25,8,0.03,0.65
Bant Airbending,Dimir Control,0.17,6,0.0,0.64
Bant Airbending,Izzet Splash,0.33,3,0.01,0.91
Bant Airbending,4 Color Rhythm,0.33,3,0.01,0.91
Bant Airbending,Temur Ouroboroid,1.0,3,0.29,1.0
Bant Airbending,Mono Black Midrange,0.33,3,0.01,0.91
Bant Airbending,Selesnya Landfall,1.0,1,0.02,1.0
Bant Airbending,Simic Omniscience,0.0,2,0.0,0.84
Bant Airbending,Boros Burn,1.0,1,0.02,1.0
Bant Airbending,Esper Oculus,0.0,1,0.0,0.98
Bant Airbending,Golgari Ouroboroid,1.0,1,0.02,1.0
Sultai Reanimator,Izzet Lessons,0.52,25,0.31,0.72
Sultai Reanimator,Mono Green Landfall,0.5,28,0.31,0.69
Sultai Reanimator,Izzet Elementals,0.67,24,0.45,0.84
Sultai Reanimator,Dimir Excruciator,0.2,25,0.07,0.41
Sultai Reanimator,Simic Rhythm,0.31,13,0.09,0.61
Sultai Reanimator,Dimir Midrange,0.41,17,0.18,0.67
Sultai Reanimator,Azorius Flash,0.63,16,0.35,0.85
Sultai Reanimator,Izzet Prowess,0.28,18,0.1,0.53
Sultai Reanimator,Boros Dragons,0.4,10,0.12,0.74
Sultai Reanimator,Temur Landfall,0.33,9,0.07,0.7
Sultai Reanimator,Mono-Red Aggro,0.33,6,0.04,0.78
Sultai Reanimator,Jeskai Control,0.47,15,0.21,0.73
Sultai Reanimator,Bant Airbending,0.14,7,0.0,0.58
Sultai Reanimator,Sultai Reanimator,0.5,12,0.21,0.79
Sultai Reanimator,Grixis Elementals,0.5,4,0.07,0.93
Sultai Reanimator,Rakdos Monument,1.0,5,0.48,1.0
Sultai Reanimator,Gruul Landfall,0.33,6,0.04,0.78
Sultai Reanimator,4 Color Control,0.25,4,0.01,0.81
Sultai Reanimator,Azorius Control,1.0,2,0.16,1.0
Sultai Reanimator,Dimir Control,1.0,1,0.02,1.0
Sultai Reanimator,Izzet Splash,0.33,3,0.01,0.91
Sultai Reanimator,4 Color Rhythm,0.5,2,0.01,0.99
Sultai Reanimator,Temur Ouroboroid,0.5,2,0.01,0.99
Sultai Reanimator,Mono Black Midrange,0.0,1,0.0,0.98
Sultai Reanimator,Selesnya Landfall,1.0,1,0.02,1.0
Sultai Reanimator,Boros Burn,0.2,5,0.01,0.72
Sultai Reanimator,Esper Oculus,0.0,1,0.0,0.98
Sultai Reanimator,Golgari Ouroboroid,1.0,1,0.02,1.0
Grixis Elementals,Izzet Lessons,0.59,32,0.41,0.76
Grixis Elementals,Mono Green Landfall,0.36,33,0.2,0.55
Grixis Elementals,Izzet Elementals,0.65,23,0.43,0.84
Grixis Elementals,Dimir Excruciator,0.38,26,0.2,0.59
Grixis Elementals,Simic Rhythm,0.6,15,0.32,0.84
Grixis Elementals,Dimir Midrange,0.4,15,0.16,0.68
Grixis Elementals,Azorius Flash,0.29,7,0.04,0.71
Grixis Elementals,Izzet Prowess,0.42,12,0.15,0.72
Grixis Elementals,Boros Dragons,0.38,16,0.15,0.65
Grixis Elementals,Temur Landfall,0.55,11,0.23,0.83
Grixis Elementals,Mono-Red Aggro,0.69,13,0.39,0.91
Grixis Elementals,Jeskai Control,0.67,6,0.22,0.96
Grixis Elementals,Bant Airbending,0.25,4,0.01,0.81
Grixis Elementals,Sultai Reanimator,0.5,4,0.07,0.93
Grixis Elementals,Grixis Elementals,0.5,2,0.01,0.99
Grixis Elementals,Rakdos Monument,0.4,5,0.05,0.85
Grixis Elementals,Gruul Landfall,1.0,5,0.48,1.0
Grixis Elementals,4 Color Control,0.0,3,0.0,0.71
Grixis Elementals,Azorius Control,0.0,2,0.0,0.84
Grixis Elementals,Dimir Control,0.0,2,0.0,0.84
Grixis Elementals,Izzet Splash,0.67,3,0.09,0.99
Grixis Elementals,4 Color Rhythm,1.0,4,0.4,1.0
Grixis Elementals,Temur Ouroboroid,0.33,3,0.01,0.91
Grixis Elementals,Mono Black Midrange,1.0,2,0.16,1.0
Grixis Elementals,Selesnya Landfall,0.0,1,0.0,0.98
Grixis Elementals,Simic Omniscience,0.0,1,0.0,0.98
Grixis Elementals,Boros Burn,0.0,2,0.0,0.84
Grixis Elementals,Esper Oculus,1.0,1,0.02,1.0
Rakdos Monument,Izzet Lessons,0.29,31,0.14,0.48
Rakdos Monument,Mono Green Landfall,0.46,24,0.26,0.67
Rakdos Monument,Izzet Elementals,0.46,24,0.26,0.67
Rakdos Monument,Dimir Excruciator,0.45,20,0.23,0.68
Rakdos Monument,Simic Rhythm,0.2,20,0.06,0.44
Rakdos Monument,Dimir Midrange,0.46,13,0.19,0.75
Rakdos Monument,Azorius Flash,0.46,13,0.19,0.75
Rakdos Monument,Izzet Prowess,0.33,9,0.07,0.7
Rakdos Monument,Boros Dragons,0.4,10,0.12,0.74
Rakdos Monument,Temur Landfall,0.63,8,0.24,0.91
Rakdos Monument,Mono-Red Aggro,0.25,16,0.07,0.52
Rakdos Monument,Jeskai Control,0.77,13,0.46,0.95
Rakdos Monument,Bant Airbending,0.5,10,0.19,0.81
