a,b,winrate_a_vs_b,matches,ci_low,ci_high
Mono Green Landfall,Izzet Looting,0.59,29,0.39,0.76
Mono Green Landfall,Boros Dragons,0.55,77,0.43,0.66
Mono Green Landfall,Azorius Control,0.78,32,0.6,0.91
Mono Green Landfall,Boros Burn,0.38,37,0.22,0.55
Mono Green Landfall,Izzet Splash,0.66,35,0.48,0.81
Mono Green Landfall,4 Color Control,0.67,36,0.49,0.81
Mono Green Landfall,Temur Landfall,0.54,52,0.39,0.68
Mono Green Landfall,Simic Ouroboroid,0.33,6,0.04,0.78
Mono Green Landfall,Selesnya Landfall,0.66,29,0.46,0.82
Mono Green Landfall,Golgari Ouroboroid,0.41,22,0.21,0.64
Mono Green Landfall,Simic Omniscience,0.5,22,0.28,0.72
Mono Green Landfall,Jeskai Artifacts,0.73,15,0.45,0.92
Mono Green Landfall,Allies,0.69,16,0.41,0.89
Mono Green Landfall,Esper Pixie,0.62,13,0.32,0.86
Mono Green Landfall,Mono Black Midrange,0.6,10,0.26,0.88
Mono Green Landfall,Dimir Bounce,0.86,7,0.42,1.0
Mono Green Landfall,Temur Battlecrier,0.43,7,0.1,0.82
Sultai Reanimator,Izzet Lessons,0.53,301,0.47,0.59
Sultai Reanimator,Simic Rhythm,0.39,300,0.33,0.44
Sultai Reanimator,Dimir Midrange,0.45,208,0.38,0.52
Sultai Reanimator,Jeskai Control,0.47,171,0.4,0.55
Sultai Reanimator,Mono Green Landfall,0.4,99,0.31,0.51
Sultai Reanimator,Sultai Reanimator,0.5,196,0.43,0.57
Sultai Reanimator,Bant Airbending,0.36,148,0.28,0.44
Sultai Reanimator,Mono-Red Aggro,0.61,115,0.51,0.7
Sultai Reanimator,Izzet Elementals,0.45,55,0.32,0.59
Sultai Reanimator,Dimir Excruciator,0.22,36,0.1,0.39
Sultai Reanimator,Azorius Flash,0.55,44,0.39,0.7
Sultai Reanimator,Izzet Prowess,0.52,52,0.38,0.66
Sultai Reanimator,Izzet Looting,0.55,55,0.41,0.68
Sultai Reanimator,Boros Dragons,0.56,25,0.35,0.76
Sultai Reanimator,Azorius Control,0.58,53,0.44,0.72
Sultai Reanimator,Boros Burn,0.54,71,0.41,0.65
Sultai Reanimator,Izzet Splash,0.47,47,0.32,0.62
Sultai Reanimator,4 Color Control,0.49,35,0.31,0.66
Sultai Reanimator,Temur Landfall,0.31,16,0.11,0.59
Sultai Reanimator,Simic Ouroboroid,0.61,51,0.46,0.74
Sultai Reanimator,Selesnya Landfall,0.52,31,0.33,0.7
Sultai Reanimator,Golgari Ouroboroid,0.61,38,0.43,0.76
Sultai Reanimator,Simic Omniscience,0.45,29,0.26,0.64
Sultai Reanimator,Jeskai Artifacts,0.71,31,0.52,0.86
Sultai Reanimator,Allies,0.41,32,0.24,0.59
Sultai Reanimator,Esper Pixie,0.7,23,0.47,0.87
Sultai Reanimator,Mono Black Midrange,0.63,16,0.35,0.85
Sultai Reanimator,Dimir Bounce,0.44,9,0.14,0.79
Sultai Reanimator,Temur Battlecrier,0.56,16,0.3,0.8
Bant Airbending,Izzet Lessons,0.5,244,0.44,0.56
Bant Airbending,Simic Rhythm,0.56,191,0.49,0.63
Bant Airbending,Dimir Midrange,0.58,117,0.49,0.67
Bant Airbending,Jeskai Control,0.46,120,0.37,0.55
Bant Airbending,Mono Green Landfall,0.64,83,0.53,0.74
Bant Airbending,Sultai Reanimator,0.64,148,0.56,0.72
Bant Airbending,Bant Airbending,0.5,114,0.4,0.6
Bant Airbending,Mono-Red Aggro,0.54,67,0.41,0.66
Bant Airbending,Izzet Elementals,0.41,44,0.26,0.57
Bant Airbending,Dimir Excruciator,0.46,35,0.29,0.63
Bant Airbending,Azorius Flash,0.6,42,0.43,0.74
Bant Airbending,Izzet Prowess,0.36,28,0.19,0.56
Bant Airbending,Izzet Looting,0.64,28,0.44,0.81
Bant Airbending,Boros Dragons,0.38,24,0.19,0.59
Bant Airbending,Azorius Control,0.6,35,0.42,0.76
Bant Airbending,Boros Burn,0.5,30,0.31,0.69
Bant Airbending,Izzet Splash,0.5,34,0.32,0.68
Bant Airbending,4 Color Control,0.3,23,0.13,0.53
Bant Airbending,Temur Landfall,0.42,26,0.23,0.63
Bant Airbending,Simic Ouroboroid,0.56,36,0.38,0.72
Bant Airbending,Selesnya Landfall,0.5,20,0.27,0.73
Bant Airbending,Golgari Ouroboroid,0.59,27,0.39,0.78
Bant Airbending,Simic Omniscience,0.42,19,0.2,0.67
Bant Airbending,Jeskai Artifacts,0.78,9,0.4,0.97
Bant Airbending,Allies,0.79,19,0.54,0.94
Bant Airbending,Esper Pixie,0.5,14,0.23,0.77
Bant Airbending,Mono Black Midrange,0.73,11,0.39,0.94
Bant Airbending,Dimir Bounce,0.14,7,0.0,0.58
Bant Airbending,Temur Battlecrier,0.88,8,0.47,1.0
Mono-Red Aggro,Izzet Lessons,0.58,229,0.51,0.65
Mono-Red Aggro,Simic Rhythm,0.53,200,0.45,0.6
Mono-Red Aggro,Dimir Midrange,0.58,165,0.5,0.65
Mono-Red Aggro,Jeskai Control,0.51,105,0.41,0.61
Mono-Red Aggro,Mono Green Landfall,0.32,120,0.23,0.41
Mono-Red Aggro,Sultai Reanimator,0.39,115,0.3,0.49
Mono-Red Aggro,Bant Airbending,0.46,67,0.34,0.59
Mono-Red Aggro,Mono-Red Aggro,0.5,74,0.38,0.62
Mono-Red Aggro,Izzet Elementals,0.43,46,0.29,0.59
Mono-Red Aggro,Dimir Excruciator,0.5,36,0.33,0.67
Mono-Red Aggro,Azorius Flash,0.56,34,0.38,0.73
Mono-Red Aggro,Izzet Prowess,0.5,44,0.35,0.65
Mono-Red Aggro,Izzet Looting,0.41,32,0.24,0.59
Mono-Red Aggro,Boros Dragons,0.35,31,0.19,0.55
Mono-Red Aggro,Azorius Control,0.65,26,0.44,0.83
Mono-Red Aggro,Boros Burn,0.51,35,0.34,0.69
Mono-Red Aggro,Izzet Splash,0.33,21,0.15,0.57
Mono-Red Aggro,4 Color Control,0.57,14,0.29,0.82
Mono-Red Aggro,Temur Landfall,0.25,24,0.1,0.47
Mono-Red Aggro,Simic Ouroboroid,0.4,20,0.19,0.64
Mono-Red Aggro,Selesnya Landfall,0.14,21,0.03,0.36
Mono-Red Aggro,Golgari Ouroboroid,0.53,15,0.27,0.79
Mono-Red Aggro,Simic Omniscience,0.56,16,0.3,0.8
Mono-Red Aggro,Jeskai Artifacts,0.31,13,0.09,0.61
Mono-Red Aggro,Allies,0.45,22,0.24,0.68
Mono-Red Aggro,Esper Pixie,0.6,5,0.15,0.95
Mono-Red Aggro,Mono Black Midrange,0.17,6,0.0,0.64
Mono-Red Aggro,Dimir Bounce,0.64,11,0.31,0.89
Mono-Red Aggro,Temur Battlecrier,1.0,5,0.48,1.0
Izzet Elementals,Izzet Lessons,0.49,217,0.42,0.56
Izzet Elementals,Simic Rhythm,0.74,137,0.66,0.82
Izzet Elementals,Dimir Midrange,0.42,108,0.32,0.52
Izzet Elementals,Jeskai Control,0.57,61,0.44,0.7
Izzet Elementals,Mono Green Landfall,0.43,196,0.36,0.51
Izzet Elementals,Sultai Reanimator,0.55,55,0.41,0.68
Izzet Elementals,Bant Airbending,0.59,44,0.43,0.74
Izzet Elementals,Mono-Red Aggro,0.57,46,0.41,0.71
Izzet Elementals,Izzet Elementals,0.5,130,0.41,0.59
Izzet Elementals,Dimir Excruciator,0.43,114,0.34,0.53
Izzet Elementals,Azorius Flash,0.59,75,0.47,0.7
Izzet Elementals,Izzet Prowess,0.57,81,0.45,0.68
Izzet Elementals,Izzet Looting,0.33,3,0.01,0.91
Izzet Elementals,Boros Dragons,0.53,62,0.4,0.66
Izzet Elementals,Azorius Control,0.47,17,0.23,0.72
Izzet Elementals,Boros Burn,0.71,7,0.29,0.96
Izzet Elementals,Izzet Splash,0.48,21,0.26,0.7
Izzet Elementals,4 Color Control,0.63,19,0.38,0.84
Izzet Elementals,Temur Landfall,0.58,57,0.44,0.71
Izzet Elementals,Selesnya Landfall,0.55,11,0.23,0.83
Izzet Elementals,Golgari Ouroboroid,0.8,5,0.28,0.99
Izzet Elementals,Simic Omniscience,0.42,12,0.15,0.72
Izzet Elementals,Jeskai Artifacts,0.67,6,0.22,0.96
Izzet Elementals,Allies,0.5,2,0.01,0.99
Izzet Elementals,Esper Pixie,0.55,11,0.23,0.83
Izzet Elementals,Mono Black Midrange,0.64,11,0.31,0.89
Izzet Elementals,Dimir Bounce,0.56,9,0.21,0.86
Izzet Elementals,Temur Battlecrier,0.67,3,0.09,0.99
Dimir Excruciator,Izzet Lessons,0.4,187,0.33,0.47
Dimir Excruciator,Simic Rhythm,0.55,104,0.45,0.65
Dimir Excruciator,Dimir Midrange,0.4,123,0.31,0.49
Dimir Excruciator,Jeskai Control,0.73,44,0.57,0.85
Dimir Excruciator,Mono Green Landfall,0.37,149,0.29,0.45
Dimir Excruciator,Sultai Reanimator,0.78,36,0.61,0.9
Dimir Excruciator,Bant Airbending,0.54,35,0.37,0.71
Dimir Excruciator,Mono-Red Aggro,0.5,36,0.33,0.67
Dimir Excruciator,Izzet Elementals,0.57,114,0.47,0.66
Dimir Excruciator,Dimir Excruciator,0.5,140,0.41,0.59
Dimir Excruciator,Azorius Flash,0.48,90,0.37,0.59
Dimir Excruciator,Izzet Prowess,0.41,68,0.29,0.54
Dimir Excruciator,Izzet Looting,0.5,6,0.12,0.88
Dimir Excruciator,Boros Dragons,0.59,51,0.44,0.72
Dimir Excruciator,Azorius Control,0.55,20,0.32,0.77
Dimir Excruciator,Boros Burn,0.38,8,0.09,0.76
Dimir Excruciator,Izzet Splash,0.73,15,0.45,0.92
Dimir Excruciator,4 Color Control,0.26,19,0.09,0.51
Dimir Excruciator,Temur Landfall,0.31,49,0.18,0.45
Dimir Excruciator,Selesnya Landfall,0.5,8,0.16,0.84
Dimir Excruciator,Golgari Ouroboroid,0.57,7,0.18,0.9
Dimir Excruciator,Simic Omniscience,0.64,11,0.31,0.89
Dimir Excruciator,Jeskai Artifacts,0.4,5,0.05,0.85
Dimir Excruciator,Esper Pixie,0.75,4,0.19,0.99
Dimir Excruciator,Mono Black Midrange,0.0,4,0.0,0.6
Dimir Excruciator,Dimir Bounce,0.2,5,0.01,0.72
Dimir Excruciator,Temur Battlecrier,0.5,4,0.07,0.93
Azorius Flash,Izzet Lessons,0.62,160,0.54,0.69
Azorius Flash,Simic Rhythm,0.58,90,0.47,0.68
Azorius Flash,Dimir Midrange,0.4,83,0.29,0.51
Azorius Flash,Jeskai Control,0.64,58,0.5,0.76
Azorius Flash,Mono Green Landfall,0.34,112,0.25,0.43
Azorius Flash,Sultai Reanimator,0.45,44,0.3,0.61
Azorius Flash,Bant Airbending,0.4,42,0.26,0.57
Azorius Flash,Mono-Red Aggro,0.44,34,0.27,0.62
Azorius Flash,Izzet Elementals,0.41,75,0.3,0.53
Azorius Flash,Dimir Excruciator,0.52,90,0.41,0.63
Azorius Flash,Azorius Flash,0.5,64,0.37,0.63
Azorius Flash,Izzet Prowess,0.55,49,0.4,0.69
Azorius Flash,Izzet Looting,0.82,17,0.57,0.96
Azorius Flash,Boros Dragons,0.54,41,0.37,0.69
Azorius Flash,Azorius Control,0.5,18,0.26,0.74
Azorius Flash,Boros Burn,0.75,8,0.35,0.97
Azorius Flash,Izzet Splash,0.62,13,0.32,0.86
Azorius Flash,4 Color Control,0.27,11,0.06,0.61
Azorius Flash,Temur Landfall,0.78,36,0.61,0.9
Azorius Flash,Simic Ouroboroid,0.83,6,0.36,1.0
Azorius Flash,Selesnya Landfall,0.45,11,0.17,0.77
Azorius Flash,Golgari Ouroboroid,0.67,9,0.3,0.93
Azorius Flash,Simic Omniscience,0.6,5,0.15,0.95
Azorius Flash,Jeskai Artifacts,0.67,6,0.22,0.96
Azorius Flash,Allies,0.5,4,0.07,0.93
Azorius Flash,Esper Pixie,0.45,11,0.17,0.77
Azorius Flash,Mono Black Midrange,0.67,6,0.22,0.96
Azorius Flash,Dimir Bounce,0.71,7,0.29,0.96
Azorius Flash,Temur Battlecrier,0.67,3,0.09,0.99
Izzet Prowess,Izzet Lessons,0.54,116,0.45,0.64
Izzet Prowess,Simic Rhythm,0.64,96,0.53,0.73
Izzet Prowess,Dimir Midrange,0.54,85,0.43,0.65
Izzet Prowess,Jeskai Control,0.54,48,0.39,0.69
Izzet Prowess,Mono Green Landfall,0.51,118,0.41,0.6
Izzet Prowess,Sultai Reanimator,0.48,52,0.34,0.62
Izzet Prowess,Bant Airbending,0.64,28,0.44,0.81
Izzet Prowess,Mono-Red Aggro,0.5,44,0.35,0.65
Izzet Prowess,Izzet Elementals,0.43,81,0.32,0.55
Izzet Prowess,Dimir Excruciator,0.59,68,0.46,0.71
Izzet Prowess,Azorius Flash,0.45,49,0.31,0.6
Izzet Prowess,Izzet Prowess,0.5,82,0.39,0.61
Izzet Prowess,Izzet Looting,0.4,10,0.12,0.74
Izzet Prowess,Boros Dragons,0.52,27,0.32,0.71
Izzet Prowess,Azorius Control,0.67,9,0.3,0.93
Izzet Prowess,Boros Burn,0.4,5,0.05,0.85
Izzet Prowess,Izzet Splash,0.44,9,0.14,0.79
Izzet Prowess,4 Color Control,0.64,14,0.35,0.87
Izzet Prowess,Temur Landfall,0.5,26,0.3,0.7
Izzet Prowess,Simic Ouroboroid,0.0,1,0.0,0.98
Izzet Prowess,Selesnya Landfall,0.6,5,0.15,0.95
Izzet Prowess,Golgari Ouroboroid,0.57,7,0.18,0.9
Izzet Prowess,Simic Omniscience,0.5,4,0.07,0.93
Izzet Prowess,Jeskai Artifacts,0.67,3,0.09,0.99
Izzet Prowess,Allies,0.75,4,0.19,0.99
Izzet Prowess,Esper Pixie,0.57,7,0.18,0.9
Izzet Prowess,Mono Black Midrange,0.75,4,0.19,0.99
Izzet Prowess,Dimir Bounce,0.57,7,0.18,0.9
Izzet Prowess,Temur Battlecrier,1.0,1,0.02,1.0
Izzet Looting,Izzet Lessons,0.56,144,0.47,0.64
Izzet Looting,Simic Rhythm,0.39,123,0.3,0.48
Izzet Looting,Dimir Midrange,0.51,94,0.41,0.62
Izzet Looting,Jeskai Control,0.44,85,0.33,0.55
Izzet Looting,Mono Green Landfall,0.41,29,0.24,0.61
Izzet Looting,Sultai Reanimator,0.45,55,0.32,0.59
Izzet Looting,Bant Airbending,0.36,28,0.19,0.56
Izzet Looting,Mono-Red Aggro,0.59,32,0.41,0.76
Izzet Looting,Izzet Elementals,0.67,3,0.09,0.99
Izzet Looting,Dimir Excruciator,0.5,6,0.12,0.88
Izzet Looting,Azorius Flash,0.18,17,0.04,0.43
Izzet Looting,Izzet Prowess,0.6,10,0.26,0.88
Izzet Looting,Izzet Looting,0.5,48,0.35,0.65
Izzet Looting,Boros Dragons,0.6,5,0.15,0.95
Izzet Looting,Azorius Control,0.67,12,0.35,0.9
Izzet Looting,Boros Burn,0.69,29,0.49,0.85
Izzet Looting,Izzet Splash,0.47,17,0.23,0.72
Izzet Looting,4 Color Control,0.33,6,0.04,0.78
Izzet Looting,Simic Ouroboroid,0.5,14,0.23,0.77
Izzet Looting,Selesnya Landfall,0.21,14,0.05,0.51
Izzet Looting,Golgari Ouroboroid,0.38,16,0.15,0.65
Izzet Looting,Simic Omniscience,0.5,6,0.12,0.88
Izzet Looting,Jeskai Artifacts,0.5,12,0.21,0.79
Izzet Looting,Allies,0.56,16,0.3,0.8
Izzet Looting,Esper Pixie,0.5,4,0.07,0.93
Izzet Looting,Mono Black Midrange,0.57,7,0.18,0.9
Izzet Looting,Dimir Bounce,0.67,15,0.38,0.88
Izzet Looting,Temur Battlecrier,0.0,4,0.0,0.6
Boros Dragons,Izzet Lessons,0.42,110,0.32,0.52
Boros Dragons,Simic Rhythm,0.67,66,0.54,0.78
Boros Dragons,Dimir Midrange,0.64,56,0.5,0.77
Boros Dragons,Jeskai Control,0.53,38,0.36,0.69
Boros Dragons,Mono Green Landfall,0.45,77,0.34,0.57
Boros Dragons,Sultai Reanimator,0.44,25,0.24,0.65
Boros Dragons,Bant Airbending,0.63,24,0.41,0.81
Boros Dragons,Mono-Red Aggro,0.65,31,0.45,0.81
Boros Dragons,Izzet Elementals,0.47,62,0.34,0.6
Boros Dragons,Dimir Excruciator,0.41,51,0.28,0.56
Boros Dragons,Azorius Flash,0.46,41,0.31,0.63
Boros Dragons,Izzet Prowess,0.48,27,0.29,0.68
Boros Dragons,Izzet Looting,0.4,5,0.05,0.85
Boros Dragons,Boros Dragons,0.5,30,0.31,0.69
Boros Dragons,Azorius Control,0.5,4,0.07,0.93
Boros Dragons,Boros Burn,0.67,12,0.35,0.9
Boros Dragons,Izzet Splash,0.5,10,0.19,0.81
Boros Dragons,4 Color Control,0.29,7,0.04,0.71
Boros Dragons,Temur Landfall,0.44,25,0.24,0.65
Boros Dragons,Simic Ouroboroid,1.0,1,0.02,1.0
Boros Dragons,Selesnya Landfall,0.4,5,0.05,0.85
Boros Dragons,Golgari Ouroboroid,0.5,2,0.01,0.99
Boros Dragons,Simic Omniscience,0.4,5,0.05,0.85
Boros Dragons,Allies,0.33,3,0.01,0.91
Boros Dragons,Esper Pixie,0.6,5,0.15,0.95
Boros Dragons,Mono Black Midrange,0.25,4,0.01,0.81
Boros Dragons,Dimir Bounce,0.0,2,0.0,0.84
Boros Dragons,Temur Battlecrier,0.75,4,0.19,0.99
Azorius Control,Izzet Lessons,0.33,84,0.23,0.44
Azorius Control,Simic Rhythm,0.69,67,0.56,0.79
Azorius Control,Dimir Midrange,0.4,97,0.3,0.51
Azorius Control,Jeskai Control,0.49,49,0.34,0.64
Azorius Control,Mono Green Landfall,0.22,32,0.09,0.4
Azorius Control,Sultai Reanimator,0.42,53,0.28,0.56
Azorius Control,Bant Airbending,0.4,35,0.24,0.58
Azorius Control,Mono-Red Aggro,0.35,26,0.17,0.56
Azorius Control,Izzet Elementals,0.53,17,0.28,0.77
Azorius Control,Dimir Excruciator,0.45,20,0.23,0.68
Azorius Control,Azorius Flash,0.5,18,0.26,0.74
Azorius Control,Izzet Prowess,0.33,9,0.07,0.7
Azorius Control,Izzet Looting,0.33,12,0.1,0.65
Azorius Control,Boros Dragons,0.5,4,0.07,0.93
Azorius Control,Azorius Control,0.5,28,0.31,0.69
Azorius Control,Boros Burn,0.44,9,0.14,0.79
Azorius Control,Izzet Splash,0.22,9,0.03,0.6
Azorius Control,4 Color Control,0.39,18,0.17,0.64
Azorius Control,Temur Landfall,0.57,7,0.18,0.9
Azorius Control,Simic Ouroboroid,0.59,22,0.36,0.79
Azorius Control,Selesnya Landfall,0.29,7,0.04,0.71
Azorius Control,Golgari Ouroboroid,0.67,12,0.35,0.9
Azorius Control,Simic Omniscience,0.36,11,0.11,0.69
Azorius Control,Jeskai Artifacts,0.33,6,0.04,0.78
Azorius Control,Allies,0.67,6,0.22,0.96
Azorius Control,Esper Pixie,0.5,4,0.07,0.93
Azorius Control,Mono Black Midrange,0.17,6,0.0,0.64
Azorius Control,Dimir Bounce,1.0,3,0.29,1.0
Azorius Control,Temur Battlecrier,0.86,7,0.42,1.0
Boros Burn,Izzet Lessons,0.47,116,0.38,0.57
Boros Burn,Simic Rhythm,0.44,103,0.34,0.54
Boros Burn,Dimir Midrange,0.52,67,0.4,0.65
Boros Burn,Jeskai Control,0.39,64,0.27,0.52
Boros Burn,Mono Green Landfall,0.62,37,0.45,0.78
Boros Burn,Sultai Reanimator,0.46,71,0.35,0.59
Boros Burn,Bant Airbending,0.5,30,0.31,0.69
Boros Burn,Mono-Red Aggro,0.49,35,0.31,0.66
Boros Burn,Izzet Elementals,0.29,7,0.04,0.71
