a,b,winrate_a_vs_b,matches,ci_low,ci_high
Enchantress,Replenish,0.5,6,0.12,0.88
Enchantress,BW Control,1.0,4,0.4,1.0
Enchantress,Devourer Combo,0.5,4,0.07,0.93
Enchantress,Madness,0.5,2,0.01,0.99
Enchantress,Stasis,1.0,3,0.29,1.0
Enchantress,GW Madness,1.0,2,0.16,1.0
Enchantress,UW Control,0.8,5,0.28,0.99
Enchantress,Full English Breakfast,0.0,2,0.0,0.84
Enchantress,White Weenie,1.0,4,0.4,1.0
Enchantress,Reanimator,0.0,1,0.0,0.98
Enchantress,The Solution,0.5,2,0.01,0.99
Enchantress,Clerics,0.83,6,0.36,1.0
Enchantress,Zoo,0.67,3,0.09,0.99
Enchantress,Ponza,1.0,3,0.29,1.0
Enchantress,Tinker Welder,1.0,1,0.02,1.0
Enchantress,Survival,0.0,1,0.0,0.98
Enchantress,Contamination,1.0,2,0.16,1.0
Enchantress,Oath Spec,0.5,4,0.07,0.93
Enchantress,Pit Rack,0.0,1,0.0,0.98
Enchantress,Astral Slide,1.0,1,0.02,1.0
Enchantress,Tireless Tribe Combo,1.0,1,0.02,1.0
Enchantress,UW Midrange,0.0,1,0.0,0.98
Enchantress,Rebels,1.0,1,0.02,1.0
Enchantress,Oath Control,1.0,1,0.02,1.0
Elves,Goblins,0.38,8,0.09,0.76
Elves,Burn,0.67,6,0.22,0.96
Elves,Stiflenought,0.75,8,0.35,0.97
Elves,Terrageddon,0.57,7,0.18,0.9
Elves,Mono Black,0.5,2,0.01,0.99
Elves,Landstill,0.5,2,0.01,0.99
Elves,Enchantress,0.44,9,0.14,0.79
Elves,Elves,0.5,4,0.07,0.93
Elves,The Rock,0.5,2,0.01,0.99
Elves,Psychatog,1.0,4,0.4,1.0
Elves,Gro-a-Tog,0.67,3,0.09,0.99
Elves,Replenish,0.33,6,0.04,0.78
Elves,BW Control,0.5,2,0.01,0.99
Elves,Devourer Combo,0.0,2,0.0,0.84
Elves,Madness,1.0,1,0.02,1.0
Elves,Stasis,1.0,1,0.02,1.0
Elves,GW Madness,1.0,1,0.02,1.0
Elves,UW Control,0.0,1,0.0,0.98
Elves,Full English Breakfast,0.6,5,0.15,0.95
Elves,White Weenie,0.5,2,0.01,0.99
Elves,Reanimator,1.0,3,0.29,1.0
Elves,The Solution,0.5,2,0.01,0.99
Elves,Clerics,0.0,2,0.0,0.84
Elves,Zoo,1.0,2,0.16,1.0
Elves,Aluren,0.4,5,0.05,0.85
Elves,Ponza,1.0,1,0.02,1.0
Elves,Deadguy Ale,0.0,1,0.0,0.98
Elves,Zombie Infestation,1.0,1,0.02,1.0
Elves,Tinker Welder,1.0,2,0.16,1.0
Elves,Survival,0.8,5,0.28,0.99
Elves,Oath Spec,0.5,2,0.01,0.99
Elves,Pit Rack,1.0,1,0.02,1.0
Elves,MUD,1.0,1,0.02,1.0
Elves,Storm,0.0,1,0.0,0.98
Elves,UW Midrange,1.0,1,0.02,1.0
Elves,Jund,0.0,1,0.0,0.98
Elves,Rebels,1.0,1,0.02,1.0
The Rock,Goblins,0.67,6,0.22,0.96
The Rock,Burn,0.73,11,0.39,0.94
The Rock,Stiflenought,0.71,7,0.29,0.96
The Rock,Terrageddon,0.75,8,0.35,0.97
The Rock,Mono Black,0.33,3,0.01,0.91
The Rock,Landstill,0.0,2,0.0,0.84
The Rock,Elves,0.5,2,0.01,0.99
The Rock,Psychatog,0.5,2,0.01,0.99
The Rock,Gro-a-Tog,0.0,1,0.0,0.98
The Rock,Oath Ponza,0.5,2,0.01,0.99
The Rock,Replenish,0.5,2,0.01,0.99
The Rock,BW Control,0.0,2,0.0,0.84
The Rock,Devourer Combo,0.6,5,0.15,0.95
The Rock,Madness,0.5,4,0.07,0.93
The Rock,Stasis,0.5,4,0.07,0.93
The Rock,GW Madness,1.0,1,0.02,1.0
The Rock,UW Control,0.25,4,0.01,0.81
The Rock,Full English Breakfast,1.0,1,0.02,1.0
The Rock,White Weenie,1.0,2,0.16,1.0
The Rock,Reanimator,0.0,3,0.0,0.71
The Rock,The Solution,0.4,5,0.05,0.85
The Rock,Clerics,0.33,3,0.01,0.91
The Rock,Aluren,0.0,1,0.0,0.98
The Rock,Ponza,0.5,2,0.01,0.99
The Rock,Deadguy Ale,0.67,3,0.09,0.99
The Rock,Tinker Welder,0.0,1,0.0,0.98
The Rock,Survival,0.0,1,0.0,0.98
The Rock,Contamination,1.0,1,0.02,1.0
The Rock,Oath Spec,1.0,1,0.02,1.0
The Rock,Pit Rack,1.0,1,0.02,1.0
The Rock,MUD,0.5,2,0.01,0.99
The Rock,Storm,1.0,2,0.16,1.0
The Rock,Astral Slide,0.0,1,0.0,0.98
The Rock,Tireless Tribe Combo,0.0,1,0.0,0.98
The Rock,Jund,0.0,1,0.0,0.98
Psychatog,Goblins,0.67,9,0.3,0.93
Psychatog,Burn,0.33,6,0.04,0.78
Psychatog,Stiflenought,0.67,9,0.3,0.93
Psychatog,Terrageddon,0.5,2,0.01,0.99
Psychatog,Mono Black,0.4,5,0.05,0.85
Psychatog,Landstill,0.25,4,0.01,0.81
Psychatog,Elves,0.0,4,0.0,0.6
Psychatog,The Rock,0.5,2,0.01,0.99
Psychatog,Psychatog,0.5,8,0.16,0.84
Psychatog,Gro-a-Tog,1.0,1,0.02,1.0
Psychatog,Oath Ponza,0.75,4,0.19,0.99
Psychatog,Replenish,0.0,3,0.0,0.71
Psychatog,Devourer Combo,0.0,2,0.0,0.84
Psychatog,Madness,0.0,1,0.0,0.98
Psychatog,Stasis,0.33,3,0.01,0.91
Psychatog,UW Control,1.0,2,0.16,1.0
Psychatog,Full English Breakfast,0.0,2,0.0,0.84
Psychatog,White Weenie,0.33,3,0.01,0.91
Psychatog,Reanimator,0.67,3,0.09,0.99
Psychatog,Clerics,0.0,1,0.0,0.98
Psychatog,Aluren,0.0,1,0.0,0.98
Psychatog,Ponza,0.0,1,0.0,0.98
Psychatog,Deadguy Ale,0.67,3,0.09,0.99
Psychatog,Contamination,1.0,1,0.02,1.0
Psychatog,Pit Rack,0.0,1,0.0,0.98
Psychatog,MUD,1.0,1,0.02,1.0
Psychatog,Storm,1.0,1,0.02,1.0
Psychatog,Astral Slide,0.0,1,0.0,0.98
Psychatog,Jund,1.0,1,0.02,1.0
Psychatog,Rebels,0.0,1,0.0,0.98
Gro-a-Tog,Goblins,0.43,7,0.1,0.82
Gro-a-Tog,Burn,0.25,8,0.03,0.65
Gro-a-Tog,Stiflenought,0.56,9,0.21,0.86
Gro-a-Tog,Terrageddon,0.33,6,0.04,0.78
Gro-a-Tog,Mono Black,0.25,4,0.01,0.81
Gro-a-Tog,Enchantress,0.5,2,0.01,0.99
Gro-a-Tog,Elves,0.33,3,0.01,0.91
Gro-a-Tog,The Rock,1.0,1,0.02,1.0
Gro-a-Tog,Psychatog,0.0,1,0.0,0.98
Gro-a-Tog,Oath Ponza,0.5,2,0.01,0.99
Gro-a-Tog,Replenish,0.5,4,0.07,0.93
Gro-a-Tog,BW Control,0.75,4,0.19,0.99
Gro-a-Tog,Devourer Combo,0.0,3,0.0,0.71
Gro-a-Tog,Stasis,0.5,6,0.12,0.88
Gro-a-Tog,GW Madness,0.5,2,0.01,0.99
Gro-a-Tog,UW Control,0.5,2,0.01,0.99
Gro-a-Tog,Full English Breakfast,1.0,1,0.02,1.0
Gro-a-Tog,White Weenie,1.0,1,0.02,1.0
Gro-a-Tog,Reanimator,1.0,1,0.02,1.0
Gro-a-Tog,The Solution,1.0,2,0.16,1.0
Gro-a-Tog,Clerics,1.0,1,0.02,1.0
Gro-a-Tog,Zoo,0.5,2,0.01,0.99
Gro-a-Tog,Aluren,1.0,1,0.02,1.0
Gro-a-Tog,Deadguy Ale,1.0,1,0.02,1.0
Gro-a-Tog,Zombie Infestation,0.0,1,0.0,0.98
Gro-a-Tog,Tinker Welder,1.0,2,0.16,1.0
Gro-a-Tog,MUD,1.0,2,0.16,1.0
Gro-a-Tog,Storm,1.0,2,0.16,1.0
Gro-a-Tog,Rebels,1.0,1,0.02,1.0
Oath Ponza,Goblins,0.86,7,0.42,1.0
Oath Ponza,Burn,0.4,10,0.12,0.74
Oath Ponza,Stiflenought,0.4,5,0.05,0.85
Oath Ponza,Terrageddon,0.38,8,0.09,0.76
Oath Ponza,Mono Black,1.0,4,0.4,1.0
Oath Ponza,Landstill,0.0,1,0.0,0.98
Oath Ponza,Enchantress,0.0,1,0.0,0.98
Oath Ponza,The Rock,0.5,2,0.01,0.99
Oath Ponza,Psychatog,0.25,4,0.01,0.81
Oath Ponza,Gro-a-Tog,0.5,2,0.01,0.99
Oath Ponza,Oath Ponza,0.5,4,0.07,0.93
Oath Ponza,Replenish,0.33,3,0.01,0.91
Oath Ponza,BW Control,0.33,6,0.04,0.78
Oath Ponza,Madness,1.0,1,0.02,1.0
Oath Ponza,Stasis,0.0,2,0.0,0.84
Oath Ponza,GW Madness,1.0,3,0.29,1.0
Oath Ponza,UW Control,0.6,5,0.15,0.95
Oath Ponza,Full English Breakfast,1.0,1,0.02,1.0
Oath Ponza,White Weenie,1.0,2,0.16,1.0
Oath Ponza,Reanimator,0.0,1,0.0,0.98
Oath Ponza,The Solution,1.0,1,0.02,1.0
Oath Ponza,Clerics,0.0,1,0.0,0.98
Oath Ponza,Zoo,1.0,1,0.02,1.0
Oath Ponza,Ponza,1.0,2,0.16,1.0
Oath Ponza,Deadguy Ale,1.0,1,0.02,1.0
Oath Ponza,Contamination,1.0,2,0.16,1.0
Oath Ponza,Oath Spec,0.0,1,0.0,0.98
Oath Ponza,MUD,1.0,1,0.02,1.0
Oath Ponza,UW Midrange,1.0,1,0.02,1.0
Replenish,Goblins,0.4,5,0.05,0.85
Replenish,Burn,0.29,7,0.04,0.71
Replenish,Stiflenought,0.0,4,0.0,0.6
Replenish,Terrageddon,0.75,4,0.19,0.99
Replenish,Mono Black,0.67,3,0.09,0.99
Replenish,Landstill,0.4,5,0.05,0.85
Replenish,Enchantress,0.5,6,0.12,0.88
Replenish,Elves,0.67,6,0.22,0.96
Replenish,The Rock,0.5,2,0.01,0.99
Replenish,Psychatog,1.0,3,0.29,1.0
Replenish,Gro-a-Tog,0.5,4,0.07,0.93
Replenish,Oath Ponza,0.67,3,0.09,0.99
Replenish,Replenish,0.5,4,0.07,0.93
Replenish,BW Control,1.0,2,0.16,1.0
Replenish,Devourer Combo,0.0,2,0.0,0.84
Replenish,GW Madness,1.0,3,0.29,1.0
Replenish,Full English Breakfast,1.0,1,0.02,1.0
Replenish,Reanimator,1.0,1,0.02,1.0
Replenish,The Solution,1.0,2,0.16,1.0
Replenish,Aluren,0.5,4,0.07,0.93
Replenish,Ponza,1.0,2,0.16,1.0
Replenish,Deadguy Ale,0.5,2,0.01,0.99
Replenish,Survival,1.0,3,0.29,1.0
Replenish,Oath Spec,1.0,2,0.16,1.0
Replenish,Pit Rack,0.0,1,0.0,0.98
Replenish,MUD,1.0,1,0.02,1.0
Replenish,Tireless Tribe Combo,0.0,1,0.0,0.98
Replenish,UW Midrange,0.0,1,0.0,0.98
Replenish,Oath Control,1.0,1,0.02,1.0
BW Control,Goblins,0.88,8,0.47,1.0
BW Control,Burn,0.29,7,0.04,0.71
BW Control,Stiflenought,0.5,2,0.01,0.99
BW Control,Terrageddon,0.2,5,0.01,0.72
BW Control,Mono Black,1.0,1,0.02,1.0
BW Control,Landstill,1.0,2,0.16,1.0
BW Control,Enchantress,0.0,4,0.0,0.6
BW Control,Elves,0.5,2,0.01,0.99
BW Control,The Rock,1.0,2,0.16,1.0
BW Control,Gro-a-Tog,0.25,4,0.01,0.81
BW Control,Oath Ponza,0.67,6,0.22,0.96
BW Control,Replenish,0.0,2,0.0,0.84
BW Control,BW Control,0.5,6,0.12,0.88
BW Control,Devourer Combo,0.5,2,0.01,0.99
BW Control,Madness,0.5,2,0.01,0.99
BW Control,GW Madness,0.0,2,0.0,0.84
BW Control,UW Control,0.0,1,0.0,0.98
BW Control,Full English Breakfast,0.33,3,0.01,0.91
BW Control,White Weenie,0.0,1,0.0,0.98
BW Control,Reanimator,0.5,2,0.01,0.99
BW Control,The Solution,1.0,1,0.02,1.0
BW Control,Clerics,0.0,1,0.0,0.98
BW Control,Aluren,0.0,1,0.0,0.98
BW Control,Ponza,1.0,1,0.02,1.0
BW Control,Zombie Infestation,1.0,1,0.02,1.0
BW Control,Tinker Welder,1.0,1,0.02,1.0
BW Control,Survival,0.5,2,0.01,0.99
BW Control,Contamination,1.0,1,0.02,1.0
BW Control,Jund,0.0,1,0.0,0.98
BW Control,Rebels,0.0,1,0.0,0.98
Devourer Combo,Goblins,0.57,7,0.18,0.9
Devourer Combo,Burn,0.75,4,0.19,0.99
Devourer Combo,Stiflenought,0.25,4,0.01,0.81
Devourer Combo,Terrageddon,0.67,3,0.09,0.99
Devourer Combo,Mono Black,0.6,5,0.15,0.95
Devourer Combo,Landstill,0.5,4,0.07,0.93
Devourer Combo,Enchantress,0.5,4,0.07,0.93
Devourer Combo,Elves,1.0,2,0.16,1.0
Devourer Combo,The Rock,0.4,5,0.05,0.85
Devourer Combo,Psychatog,1.0,2,0.16,1.0
Devourer Combo,Gro-a-Tog,1.0,3,0.29,1.0
Devourer Combo,Replenish,1.0,2,0.16,1.0
Devourer Combo,BW Control,0.5,2,0.01,0.99
Devourer Combo,Madness,1.0,5,0.48,1.0
Devourer Combo,Stasis,1.0,2,0.16,1.0
Devourer Combo,GW Madness,1.0,1,0.02,1.0
Devourer Combo,UW Control,0.5,2,0.01,0.99
Devourer Combo,Full English Breakfast,0.5,2,0.01,0.99
Devourer Combo,Reanimator,0.0,1,0.0,0.98
Devourer Combo,The Solution,1.0,1,0.02,1.0
Devourer Combo,Clerics,1.0,3,0.29,1.0
Devourer Combo,Zoo,0.5,2,0.01,0.99
Devourer Combo,Aluren,0.75,4,0.19,0.99
Devourer Combo,Deadguy Ale,0.5,2,0.01,0.99
Devourer Combo,Zombie Infestation,1.0,1,0.02,1.0
Devourer Combo,Pit Rack,1.0,1,0.02,1.0
Devourer Combo,Astral Slide,1.0,1,0.02,1.0
Devourer Combo,UW Midrange,0.0,1,0.0,0.98
Devourer Combo,Oath Control,1.0,1,0.02,1.0
Madness,Goblins,0.5,4,0.07,0.93
Madness,Burn,0.43,7,0.1,0.82
Madness,Stiflenought,1.0,2,0.16,1.0
Madness,Terrageddon,0.67,3,0.09,0.99
Madness,Mono Black,0.33,3,0.01,0.91
Madness,Landstill,0.4,5,0.05,0.85
Madness,Enchantress,0.5,2,0.01,0.99
Madness,Elves,0.0,1,0.0,0.98
Madness,The Rock,0.5,4,0.07,0.93
Madness,Psychatog,1.0,1,0.02,1.0
Madness,Oath Ponza,0.0,1,0.0,0.98
Madness,BW Control,0.5,2,0.01,0.99
Madness,Devourer Combo,0.0,5,0.0,0.52
Madness,Stasis,0.0,4,0.0,0.6
Madness,GW Madness,0.0,1,0.0,0.98
Madness,Reanimator,0.0,1,0.0,0.98
Madness,The Solution,0.5,2,0.01,0.99
Madness,Clerics,0.0,2,0.0,0.84
Madness,Zoo,0.25,4,0.01,0.81
Madness,Aluren,1.0,2,0.16,1.0
Madness,Ponza,0.0,1,0.0,0.98
Madness,Deadguy Ale,1.0,3,0.29,1.0
Madness,Zombie Infestation,1.0,2,0.16,1.0
Madness,Contamination,0.5,2,0.01,0.99
Madness,Oath Spec,0.0,1,0.0,0.98
Madness,Pit Rack,0.5,2,0.01,0.99
Madness,MUD,1.0,2,0.16,1.0
